Ano,faixa_etaria,nMx,Local,sexo,ax,n,nqx,lx,dx,Lx,Tx,ex
2024,60-64,0.0151949999999999,Brasil,Homens,2.5,5,0.0731945230554317,81317.65429208003,5952.006921895281,391708.2541556619,1649266.8468189333,20.28178088973189
2024,65-69,0.022964,Brasil,Homens,2.5,5,0.1085860735192593,75365.64737018474,8183.659726165454,356369.0875355101,1257558.5926632714,16.68609819652092
2024,70-74,0.0320799999999999,Brasil,Homens,2.5,5,0.1484910201814478,67181.98764401929,9975.921883077846,310970.13351240184,901189.5051277614,13.414153655336031
2024,75-79,0.049852,Brasil,Homens,2.5,5,0.2216373385024408,57206.06576094145,12679.000161450673,254332.82840108057,590219.3716153596,10.31742637366164
2024,80-84,0.079149,Brasil,Homens,2.5,5,0.3303732241953964,44527.06559949078,14710.550226063691,185858.95243229467,335886.543214279,7.543424177903164
2024,85-89,0.1310889999999999,Brasil,Homens,2.5,5,0.4936611377754011,29816.51537342709,14719.254903743757,112284.43960777605,150027.59078198436,5.031694311122994
2024,90+,0.2176033062495908,Brasil,Homens,2.5,5,1.0,15097.260469683331,15097.260469683331,37743.15117420833,37743.15117420833,2.5
2025,0,0.0133460253245383,Brasil,Homens,0.0808207319710608,1,0.0131842885181962,100000.0,1318.4288518196208,99340.7855740902,7284217.176019491,72.8421717601949
2025,1-4,0.0005531482788839,Brasil,Homens,1.6885824073139,4,0.0022097678021882,98681.57114818036,218.0633585925942,394290.1578755363,7184876.390445401,72.80869474257338
2025,5-9,0.00023252487737,Brasil,Homens,2.5,5,0.0011619489317683,98463.50778958778,114.40956769427332,492031.5150287032,6790586.232569865,68.96551204615878
2025,10-14,0.000322,Brasil,Homens,2.5,5,0.001608704992481,98349.0982218935,158.21468531556962,491349.9543961786,6298554.717541162,64.04283141804183
2025,15-19,0.001369,Brasil,Homens,2.5,5,0.0068216528929737,98190.88353657794,669.8241247409502,489279.85737103736,5807204.763144983,59.14199520347213
2025,20-24,0.0023319999999999,Brasil,Homens,2.5,5,0.0115924162134754,97521.059411837,1130.5047102810802,484779.0352834822,5317924.905773945,54.53104117046191
2025,25-29,0.0023671182528208,Brasil,Homens,2.5,5,0.0117659627014228,96390.55470155591,1134.1276713879631,479117.4543293097,4833145.870490463,50.14128080759397
2025,30-34,0.0024832439354522,Brasil,Homens,2.5,5,0.0123396139981941,95256.42703016796,1175.4275403994156,473343.5662998412,4354028.4161611525,45.70850022311063
2025,35-39,0.0028373723284771,Brasil,Homens,2.5,5,0.0140869369297917,94080.99948976854,1325.3131061041363,467091.7146835824,3880684.8498613113,41.24833782493289
2025,40-44,0.0036545748703611,Brasil,Homens,2.5,5,0.0181074368922233,92755.6863836644,1679.5677375870612,459579.5125743544,3413593.1351777287,36.80198237182051
2025,45-49,0.0049627968352177,Brasil,Homens,2.5,5,0.0245098901627605,91076.11864607736,2232.265664465905,449799.929069222,2954013.6226033745,32.43455767019123
2025,50-54,0.0071689999999999,Brasil,Homens,2.5,5,0.0352138792491569,88843.85298161143,3128.53671092432,436397.9231307464,2504213.6935341526,28.186684947719066
2025,55-59,0.0104269999999999,Brasil,Homens,2.5,5,0.0508104973600664,85715.31627068711,4355.237851089009,417688.486725713,2067815.770403406,24.12422727197656
2025,60-64,0.0151949999999999,Brasil,Homens,2.5,5,0.0731945230554317,81360.0784195981,5955.112135675009,391912.61175880296,1650127.283677693,20.28178088973189
2025,65-69,0.022964,Brasil,Homens,2.5,5,0.1085860735192593,75404.96628392309,8187.929212623344,356555.008388057,1258214.67191889,16.686098196520923
2025,70-74,0.0320799999999999,Brasil,Homens,2.5,5,0.1484910201814478,67217.03707129974,9981.126408291497,311132.36933577,901659.6635308329,13.41415365533603
2025,75-79,0.049852,Brasil,Homens,2.5,5,0.2216373385024408,57235.910663008246,12685.614906112622,254465.5160497597,590527.294195063,10.317426373661643
2025,80-84,0.079149,Brasil,Homens,2.5,5,0.3303732241953964,44550.295756895626,14718.224848064096,185955.9166643179,336061.77814530325,7.543424177903165
2025,85-89,0.1310889999999999,Brasil,Homens,2.5,5,0.4936611377754011,29832.070908831527,14726.934067050215,112343.0193765321,150105.8614809854,5.031694311122995
2025,90+,0.2176033062495908,Brasil,Homens,2.5,5,1.0,15105.136841781312,15105.136841781312,37762.84210445328,37762.84210445328,2.5
2026,0,0.0133460253245383,Brasil,Homens,0.0808207319710608,1,0.0131842885181962,100000.0,1318.4288518196208,99340.7855740902,7286388.225373592,72.86388225373592
2026,1-4,0.0005531482788839,Brasil,Homens,1.6885824073139,4,0.0022097678021882,98681.57114818036,218.0633585925942,394290.1578755363,7187047.439799503,72.83069529778182
2026,5-9,0.0002251532889738,Brasil,Homens,2.5,5,0.0011251331263092,98463.50778958778,110.78455434667512,492040.5775620722,6792757.281923967,68.98756132515402
2026,10-14,0.000322,Brasil,Homens,2.5,5,0.001608704992481,98352.72323524112,158.22051689263972,491368.064883974,6300716.704361894,64.06245294593188
2026,15-19,0.001369,Brasil,Homens,2.5,5,0.0068216528929737,98194.50271834848,669.8488135427453,489297.8915578855,5809348.63947792,59.161648347473054
2026,20-24,0.0023319999999999,Brasil,Homens,2.5,5,0.0115924162134754,97524.65390480572,1130.54637913965,484796.9035761795,5320050.747920034,54.55082930222917
2026,25-29,0.0023671182528208,Brasil,Homens,2.5,5,0.0117659627014228,96394.10752566608,1134.1694737839282,479135.1139438706,4835253.844343855,50.161301022019536
2026,30-34,0.0024832439354522,Brasil,Homens,2.5,5,0.0123396139981941,95259.93805188216,1175.4708650521084,473361.0130967805,4356118.730399985,45.728758799186686
2026,35-39,0.0028373723284771,Brasil,Homens,2.5,5,0.0140869369297917,94084.46718683004,1325.3619553339336,467108.9310458154,3882757.717303205,41.26884950725122
2026,40-44,0.0036344240513584,Brasil,Homens,2.5,5,0.0180084939975091,92759.10523149613,1670.4517897757182,459619.39668304136,3415648.786257389,36.82278712944736
2026,45-49,0.0049627968352177,Brasil,Homens,2.5,5,0.0245098901627605,91088.6534417204,2232.5728909303293,449861.8349812762,2956029.389574348,32.452224046386306
2026,50-54,0.0070506407938797,Brasil,Homens,2.5,5,0.0346425731212644,88856.08055079008,3078.2032677497127,436584.8945845761,2506167.554593072,28.204795204314102
2026,55-59,0.0104269999999999,Brasil,Homens,2.5,5,0.0508104973600664,85777.87728304036,4358.416607242028,417993.3448970967,2069582.660008496,24.127231001293207
2026,60-64,0.0151949999999999,Brasil,Homens,2.5,5,0.0731945230554317,81419.46067579833,5959.458591595541,392198.65690000285,1651589.315111399,20.284945409891773
2026,65-69,0.022964,Brasil,Homens,2.5,5,0.1085860735192593,75460.00208420279,8193.905334078707,356815.2470858172,1259390.658211396,16.689512634867047
2026,70-74,0.0320689413651427,Brasil,Homens,2.5,5,0.1484436315362977,67266.09675012408,9985.22368086037,311367.4245484695,902575.411125579,13.417984017690369
2026,75-79,0.049852,Brasil,Homens,2.5,5,0.2216373385024408,57280.87306926371,12695.580254167748,254665.4147108992,591207.9865771096,10.32121116349299
2026,80-84,0.079149,Brasil,Homens,2.5,5,0.3303732241953964,44585.29281509596,14729.786939019095,186101.99672793207,336542.5718662103,7.548286679688726
2026,85-89,0.1305774559109566,Brasil,Homens,2.5,5,0.4922088356987055,29855.505876076862,14695.143786459654,112539.6699142352,150440.57513827822,5.038955821506473
2026,90+,0.2176033062495908,Brasil,Homens,2.5,5,1.0,15160.362089617209,15160.362089617209,37900.90522404303,37900.90522404303,2.5
2027,0,0.0133460253245383,Brasil,Homens,0.0808207319710608,1,0.0131842885181962,100000.0,1318.4288518196208,99340.7855740902,7290834.696444322,72.90834696444323
2027,1-4,0.0005531482788839,Brasil,Homens,1.6885824073139,4,0.0022097678021882,98681.57114818036,218.0633585925942,394290.1578755363,7191493.910870233,72.87575407642706
2027,5-9,0.0002180153973591,Brasil,Homens,2.5,5,0.0010894831765265,98463.50778958778,107.27433523854414,492049.3531098425,6797203.752994697,69.03271989375013
2027,10-14,0.000322,Brasil,Homens,2.5,5,0.001608704992481,98356.23345434925,158.22616379964367,491385.60186224704,6305154.399884854,64.10528523147758
2027,15-19,0.001369,Brasil,Homens,2.5,5,0.0068216528929737,98198.0072905496,669.8727205178398,489315.3546514534,5813768.798022607,59.204549648556
2027,20-24,0.0023319999999999,Brasil,Homens,2.5,5,0.0115924162134754,97528.13457003176,1130.58672845965,484814.20602900966,5324453.443371154,54.594025271218925
2027,25-29,0.0023671182528208,Brasil,Homens,2.5,5,0.0117659627014228,96397.54784157212,1134.2099524125597,479152.2143268291,4839639.237342144,50.20500360959407
2027,30-34,0.0024832439354522,Brasil,Homens,2.5,5,0.0123396139981941,95263.33788915956,1175.512817731768,473377.9074014683,4360487.023015316,45.77298171190279
2027,35-39,0.0028373723284771,Brasil,Homens,2.5,5,0.0140869369297917,94087.82507142778,1325.4092576424794,467125.6022130327,3887109.115613848,41.31362493141814
2027,40-44,0.0036143843411771,Brasil,Homens,2.5,5,0.0179100868621268,92762.41581378532,1661.3829247656254,459658.6217570125,3419983.513400815,36.86820231446124
2027,45-49,0.0049627968352177,Brasil,Homens,2.5,5,0.0245098901627605,91101.03288901968,2232.87630982391,449922.9736705386,2960324.891643802,32.494965180582575
2027,50-54,0.0069125545119253,Brasil,Homens,2.5,5,0.0339756266317054,88868.15657919577,3019.351307382697,436792.4046275221,2510401.917973264,28.248610240228103
2027,55-59,0.0103919253400614,Brasil,Homens,2.5,5,0.0506439074377519,85848.80527181306,4347.7189478272885,418374.72898949706,2073609.513345742,24.154203506738547
2027,60-64,0.0151949999999999,Brasil,Homens,2.5,5,0.0731945230554317,81501.08632398577,5965.433141983712,392591.8487649696,1655234.7843562448,20.309358549851737
2027,65-69,0.022964,Brasil,Homens,2.5,5,0.1085860735192593,75535.65318200206,8202.119989746152,357172.9659356449,1262642.935591275,16.715853804149354
2027,70-74,0.0316075354591322,Brasil,Homens,2.5,5,0.1464642429169315,67333.53319225591,9861.954961925843,312012.77855646494,905469.9696556304,13.447533891772208
2027,75-79,0.049852,Brasil,Homens,2.5,5,0.2216373385024408,57471.57823033007,12737.847638505174,255513.27205538732,593457.1910991654,10.326098732155124
2027,80-84,0.079149,Brasil,Homens,2.5,5,0.3303732241953964,44733.73059182489,14778.826805909428,186721.58594435087,337943.919043778,7.554565974552039
2027,85-89,0.1299183187446271,Brasil,Homens,2.5,5,0.4903333745940419,29954.90378591546,14687.889058987772,113054.79628210788,151222.3330994271,5.048333127029791
2027,90+,0.2176033062495908,Brasil,Homens,2.5,5,1.0,15267.01472692769,15267.01472692769,38167.536817319226,38167.536817319226,2.5
2028,0,0.0133460253245383,Brasil,Homens,0.0808207319710608,1,0.0131842885181962,100000.0,1318.4288518196208,99340.7855740902,7297270.648501465,72.97270648501465
2028,1-4,0.0005531482788839,Brasil,Homens,1.6885824073139,4,0.0022097678021882,98681.57114818036,218.0633585925942,394290.1578755363,7197929.862927375,72.94097346827762
2028,5-9,0.0002111037937855,Brasil,Homens,2.5,5,0.0010549622026194,98463.50778958778,103.87527905533764,492057.85075030057,6803639.705051839,69.09808372448929
2028,10-14,0.000322,Brasil,Homens,2.5,5,0.001608704992481,98359.63251053244,158.23163187829533,491402.5834729665,6311581.854301539,64.16841638388279
2028,15-19,0.001369,Brasil,Homens,2.5,5,0.0068216528929737,98201.40087865417,669.8958703979508,489332.2647172759,5820179.270828573,59.26778252400363
2028,20-24,0.0023319999999999,Brasil,Homens,2.5,5,0.0115924162134754,97531.5050082562,1130.6257999823697,484830.9605413251,5330847.006111297,54.65769246214371
2028,25-29,0.0023671182528208,Brasil,Homens,2.5,5,0.0117659627014228,96400.87920827384,1134.249149148917,479168.7731684969,4846016.045569972,50.26941751330055
2028,30-34,0.0024832439354522,Brasil,Homens,2.5,5,0.0123396139981941,95266.63005912492,1175.553441838357,473394.2666910287,4366847.272401475,45.838162530692
2028,35-39,0.0028373723284771,Brasil,Homens,2.5,5,0.0140869369297917,94091.07661728656,1325.4550619639165,467141.745431523,3893453.0057104463,41.37962010517727
2028,40-44,0.0035944551271786,Brasil,Homens,2.5,5,0.0178122126382829,92765.62155532264,1652.3609766658938,459697.2053349485,3426311.2602789234,36.93514044139265
2028,45-49,0.0049627968352177,Brasil,Homens,2.5,5,0.0245098901627605,91113.26057865676,2233.1760091538595,449983.3628703992,2966614.054943975,32.55963002644319
2028,50-54,0.0067771726396581,Brasil,Homens,2.5,5,0.0333213026467522,88880.0845695029,2961.60019720934,436996.4223544912,2516630.692073576,28.31489983682012
2028,55-59,0.0103508618023802,Brasil,Homens,2.5,5,0.0504488366707271,85918.48437229356,4334.487585094262,418756.20289873215,2079634.2697190847,24.204736441902508
2028,60-64,0.0150167953280558,Brasil,Homens,2.5,5,0.0723671692187091,81583.9967871993,5904.002901037872,393159.97668340174,1660878.066820353,20.35789042246271
2028,65-69,0.022964,Brasil,Homens,2.5,5,0.1085860735192593,75679.99388616142,8217.79338005982,357855.4859806575,1267718.0901369513,16.751033199657297
2028,70-74,0.0311527682321999,Brasil,Homens,2.5,5,0.1445091880538383,67462.2005061016,9748.90781946198,312938.732981853,909862.6041562936,13.486998605596945
2028,75-79,0.04969728546346,Brasil,Homens,2.5,5,0.2210255079135813,57713.292686639616,12756.1098294297,256676.18885962383,596923.8711744407,10.342918301603438
2028,80-84,0.0788669721351206,Brasil,Homens,2.5,5,0.329389900428827,44957.18285720992,14808.441984896945,187764.80932380725,340247.68231481686,7.568260747019879
2028,85-89,0.1292625088127042,Brasil,Homens,2.5,5,0.4884627445185153,30148.740872312977,14726.536710267535,113927.36258589604,152482.87299100964,5.057686277407423
2028,90+,0.2176033062495908,Brasil,Homens,2.5,5,1.0,15422.204162045442,15422.204162045442,38555.51040511361,38555.51040511361,2.5
2029,0,0.0133460253245383,Brasil,Homens,0.0808207319710608,1,0.0131842885181962,100000.0,1318.4288518196208,99340.7855740902,7306950.064544386,73.06950064544387
2029,1-4,0.0005531482788839,Brasil,Homens,1.6885824073139,4,0.0022097678021882,98681.57114818036,218.0633585925942,394290.1578755363,7207609.278970296,73.03906084092785
2029,5-9,0.000204411304387,Brasil,Homens,2.5,5,0.0010215344889418,98463.50778958778,100.5838691092538,492066.07927516574,6813319.1210947605,69.19638832748602
2029,10-14,0.0003212164198436,Brasil,Homens,2.5,5,0.0016047933842547,98362.92392047853,157.85216956353415,491419.98917848384,6321253.041819595,64.26459065948477
2029,15-19,0.0013288905696936,Brasil,Homens,2.5,5,0.0066224515648861,98205.071750915,650.3583310966013,489399.4629268336,5829833.052641111,59.36386938780271
2029,20-24,0.0023108972753801,Brasil,Homens,2.5,5,0.0114881167327585,97554.7134198184,1120.7199355976786,484971.7672600978,5340433.589714278,54.742958105285766
2029,25-29,0.0023671182528208,Brasil,Homens,2.5,5,0.0117659627014228,96433.99348422071,1134.638770484593,479333.37049489206,4855461.82245418,50.35010629575004
2029,30-34,0.0024832439354522,Brasil,Homens,2.5,5,0.0123396139981941,95299.35471373612,1175.9572514444835,473556.88044006936,4376128.451959288,45.91981199772518
2029,35-39,0.0028373723284771,Brasil,Homens,2.5,5,0.0140869369297917,94123.39746229164,1325.9103636690204,467302.21140228567,3902571.5715192175,41.462289682888816
2029,40-44,0.0035746358001021,Brasil,Homens,2.5,5,0.0177148684927403,92797.48709862265,1643.89528040887,459877.697292091,3435269.3601169325,37.01899121973015
2029,45-49,0.0049627968352177,Brasil,Homens,2.5,5,0.0245098901627605,91153.59181821375,2234.164523405529,450182.5477825549,2975391.6628248417,32.64151860037091
2029,50-54,0.0066444422114131,Brasil,Homens,2.5,5,0.0326793705836937,88919.42729480822,2905.8309166568547,437332.55918239895,2525209.115042287,28.39884592002684
2029,55-59,0.0103128888220953,Brasil,Homens,2.5,5,0.0502684127310796,86013.59637815137,4323.76696322141,419258.56448270334,2087876.555859888,24.27379674581584
2029,60-64,0.0147900549220154,Brasil,Homens,2.5,5,0.0713134500044661,81689.82941492996,5825.58356585498,393885.1881600124,1668617.9913771846,20.42626362826289
2029,65-69,0.022964,Brasil,Homens,2.5,5,0.1085860735192593,75864.24584907499,8237.80057725082,358726.7278022479,1274732.8032171724,16.802813880904285
2029,70-74,0.0307045441674499,Brasil,Homens,2.5,5,0.1425782225112191,67626.44527182417,9642.058361608926,314027.08045509853,916006.0754149244,13.545086862588184
2029,75-79,0.0492469229491142,Brasil,Homens,2.5,5,0.2192421157871454,57984.38691021524,12712.619668816047,258140.38537903607,601978.9949598259,10.38174286281492
2029,80-84,0.0780927020573677,Brasil,Homens,2.5,5,0.3266843510528933,45271.76724139919,14789.577902274126,189384.8914513106,343838.6095807898,7.594989781321446
2029,85-89,0.128610009319763,Brasil,Homens,2.5,5,0.4865969506905995,30482.189339125063,14832.540382791756,115329.59573864592,154453.7181294792,5.067015246547003
2029,90+,0.2176033062495908,Brasil,Homens,2.5,5,1.0,15649.648956333309,15649.648956333309,39124.12239083327,39124.12239083327,2.5
2030,0,0.0133460253245383,Brasil,Homens,0.0808207319710608,1,0.0131842885181962,100000.0,1318.4288518196208,99340.7855740902,7318476.355719949,73.18476355719949
2030,1-4,0.0005531482788839,Brasil,Homens,1.6885824073139,4,0.0022097678021882,98681.57114818036,218.0633585925942,394290.1578755363,7219135.570145859,73.15586371548135
2030,5-9,0.0001979309827262,Brasil,Homens,2.5,5,0.0009891654474086,98463.50778958778,97.3966997361124,492074.04719859856,6824845.412270323,69.3134498808911
2030,10-14,0.0003174021515627,Brasil,Homens,2.5,5,0.0015857524547114,98366.11108985166,155.9843021211535,491440.5946939554,6332771.365071725,64.37960487516997
2030,15-19,0.0012493471574432,Brasil,Homens,2.5,5,0.0062272856830494,98210.1267877305,611.5825164757077,489521.6776474633,5841330.77037777,59.47788646076296
2030,20-24,0.0022678466520184,Brasil,Homens,2.5,5,0.0112753065943162,97598.5442712548,1100.453509817342,485241.5875817307,5351809.092730307,54.83492743350833
2030,25-29,0.0023671182528208,Brasil,Homens,2.5,5,0.0117659627014228,96498.09076143747,1135.3929366575876,479651.9714655434,4866567.505148577,50.43174913356268
2030,30-34,0.0024832439354522,Brasil,Homens,2.5,5,0.0123396139981941,95362.69782477988,1176.7388809842084,473871.64192143886,4386915.533683034,46.00242687915126
2030,35-39,0.0028373723284771,Brasil,Homens,2.5,5,0.0140869369297917,94185.95894379567,1326.791663313202,467612.81556069537,3913043.891761595,41.545936736670654
2030,40-44,0.0035549257540466,Brasil,Homens,2.5,5,0.0176180516067507,92859.16728048248,1635.9976013074422,460205.8423991437,3445431.0762009,37.103833440525314
2030,45-49,0.0049627968352177,Brasil,Homens,2.5,5,0.0245098901627605,91223.16967917504,2235.86986913545,450526.1737230365,2985225.233801756,32.724419073581494
2030,50-54,0.0065143112988538,Brasil,Homens,2.5,5,0.0320496037546131,88987.29981003958,2852.007698104726,437806.4798049361,2534699.06007872,28.483829327213208
2030,55-59,0.0102763595981411,Brasil,Homens,2.5,5,0.0500948171042887,86135.29211193486,4314.931704571859,419889.1312982446,2096892.580273784,24.34417448249693
2030,60-64,0.0145660527473341,Brasil,Homens,2.5,5,0.0702713241993872,81820.360407363,5749.625072296516,394727.7393560737,1677003.448975539,20.49616306535636
2030,65-69,0.0229287370629519,Brasil,Homens,2.5,5,0.1084283712768331,76070.73533506648,8248.225934212294,359733.11183980166,1282275.7096194653,16.856360122870694
2030,70-74,0.0302627691222774,Brasil,Homens,2.5,5,0.1406711028426303,67822.50940085418,9540.667194972822,315260.8790168388,922542.5977796636,13.602307050114025
2030,75-79,0.0488184058930457,Brasil,Homens,2.5,5,0.2175419067135107,58281.84220588135,12678.743080243396,259712.35332879823,607281.7187628248,10.419741308409476
2030,80-84,0.0773260333130638,Brasil,Homens,2.5,5,0.323996714683056,45603.09912563796,14775.254296072442,191077.35988800868,347569.3654340265,7.621617216769898
2030,85-89,0.1279608035551597,Brasil,Homens,2.5,5,0.4847359981782844,30827.844829565514,14943.366135144704,116780.80880996582,156492.00554601784,5.076320009108578
2030,90+,0.2176033062495908,Brasil,Homens,2.5,5,1.0,15884.478694420812,15884.478694420812,39711.19673605203,39711.19673605203,2.5
2031,0,0.0133460253245383,Brasil,Homens,0.0808207319710608,1,0.0131842885181962,100000.0,1318.4288518196208,99340.7855740902,7329484.664434078,73.29484664434078
2031,1-4,0.0005531482788839,Brasil,Homens,1.6885824073139,4,0.0022097678021882,98681.57114818036,218.0633585925942,394290.1578755363,7230143.878859988,73.26741756070335
2031,5-9,0.0001916561025842,Brasil,Homens,2.5,5,0.0009578215820428,98463.50778958778,94.3104728045161,492081.7627659276,6835853.720984452,69.42525078014053
2031,10-14,0.0003136331756194,Brasil,Homens,2.5,5,0.0015669372693177,98369.19731678326,154.13836142854117,491460.64068034495,6343771.958218525,64.48941468729645
2031,15-19,0.0011735167599113,Brasil,Homens,2.5,5,0.0058504198850875,98215.05895535472,574.5993339274485,489638.79644195497,5852311.31753818,59.5867006524778
2031,20-24,0.0022295416277308,Brasil,Homens,2.5,5,0.0110859168558747,97640.45962142728,1082.4340171325412,485496.213064305,5362672.521096226,54.92264724980241
2031,25-29,0.0023671182528208,Brasil,Homens,2.5,5,0.0117659627014228,96558.02560429471,1136.0981277831618,479949.88270201575,4877176.308031921,50.51031519657536
2031,30-34,0.0024832439354522,Brasil,Homens,2.5,5,0.0123396139981941,95421.92747651156,1177.4697520238249,474165.9630024983,4397226.425329906,46.08192835354639
2031,35-39,0.0028373723284771,Brasil,Homens,2.5,5,0.0140869369297917,94244.45772448774,1327.615731947281,467903.2492925705,3923060.462327408,41.62643148519141
2031,40-44,0.0035353243864515,Brasil,Homens,2.5,5,0.0175217591759867,92916.84199254046,1628.0665287865045,460514.043640736,3455157.213034837,37.18547831524691
2031,45-49,0.0049627968352177,Brasil,Homens,2.5,5,0.0245098901627605,91288.77546375396,2237.477859709521,450850.18266949593,2994643.169394101,32.804067687194674
2031,50-54,0.0063867289906566,Brasil,Homens,2.5,5,0.0314317793128697,89051.29760404442,2799.0407338150085,438258.8861856845,2543792.9867246053,28.565479169492463
2031,55-59,0.0102405408567372,Brasil,Homens,2.5,5,0.0499245678418381,86252.25687022941,4306.106649629422,420496.0177270735,2105534.1005389206,24.41135080913646
2031,60-64,0.0143450635426015,Brasil,Homens,2.5,5,0.0692421114901331,81946.15022059999,5674.124469761985,395545.439928595,1685038.082811847,20.56274856446221
2031,65-69,0.0228811965713931,Brasil,Homens,2.5,5,0.1082157199559012,76272.025750838,8253.832179121973,360725.54830638506,1289492.642883252,16.906495273846645
2031,70-74,0.0298273503085952,Brasil,Homens,2.5,5,0.1387875866306817,68018.19357171602,9440.080932797018,316490.76552658755,928767.0945768672,13.654686280334792
2031,75-79,0.0485255873615462,Brasil,Homens,2.5,5,0.216378234503847,58578.112638919,12675.028593376785,261202.99171115307,612276.3290502795,10.452305502302684
2031,80-84,0.0765668912767364,Brasil,Homens,2.5,5,0.3213269435130565,45903.08404554222,14749.89769417703,192640.6759922685,351073.3373391264,7.648142704111405
2031,85-89,0.1273148748926032,Brasil,Homens,2.5,5,0.4828798918996285,31153.186351365188,15043.247257676205,118157.81361263544,158432.6613468579,5.085600540501858
2031,90+,0.2176033062495908,Brasil,Homens,2.5,5,1.0,16109.939093688983,16109.939093688983,40274.84773422246,40274.84773422246,2.5
2032,0,0.0133460253245383,Brasil,Homens,0.0808207319710608,1,0.0131842885181962,100000.0,1318.4288518196208,99340.7855740902,7340573.243482638,73.40573243482638
2032,1-4,0.0005531482788839,Brasil,Homens,1.6885824073139,4,0.0022097678021882,98681.57114818036,218.0633585925942,394290.1578755363,7241232.457908548,73.37978483373664
2032,5-9,0.0001855801509791,Brasil,Homens,2.5,5,0.0009274704546282,98463.50778958778,91.32199433390102,492089.2339621041,6846942.300033012,69.53786690866863
2032,10-14,0.000309908954192,Brasil,Homens,2.5,5,0.0015483451558903,98372.18579525388,152.31409735043033,491480.1437328933,6354853.066070909,64.6001002691709
2032,15-19,0.0011018634402699,Brasil,Homens,2.5,5,0.0054941826039862,98219.87169790344,539.637910448381,489750.2637133962,5863372.922338015,59.69640176655996
2032,20-24,0.0021937552989439,Brasil,Homens,2.5,5,0.0109089475907617,97680.23378745506,1065.588551040703,485737.1975596735,5373622.658624619,55.01238531346294
2032,25-29,0.0023671182528208,Brasil,Homens,2.5,5,0.0117659627014228,96614.64523641436,1136.7643122628494,480231.3154014146,4887885.461064946,50.59155834091587
2032,30-34,0.0024832439354522,Brasil,Homens,2.5,5,0.0123396139981941,95477.8809241515,1178.1601959695697,474444.0041308336,4407654.145663532,46.16413878273034
2032,35-39,0.0028373723284771,Brasil,Homens,2.5,5,0.0140869369297917,94299.72072818191,1328.3942183948718,468177.6180949225,3933210.1415326977,41.70966903359279
2032,40-44,0.0035158310980789,Brasil,Homens,2.5,5,0.017425988410474,92971.32650978706,1620.1172582659435,460806.3394032704,3465032.523437775,37.26990517956106
2032,45-49,0.0049627968352177,Brasil,Homens,2.5,5,0.0245098901627605,91351.20925152113,2239.008104990139,451158.5259951302,3004226.184034505,32.88655080375393
2032,50-54,0.0062616453725923,Brasil,Homens,2.5,5,0.0308256781998193,89112.20114653096,2746.9440362205405,438693.6456421035,2553067.6580393747,28.650034733641665
2032,55-59,0.0102051058239217,Brasil,Homens,2.5,5,0.0497561131201632,86365.25711031043,4297.199502432587,421083.2867954706,2114374.012397271,24.48176596865424
2032,60-64,0.0141272167799381,Brasil,Homens,2.5,5,0.0682264589600504,82068.05760787784,5599.2129643149365,396342.2556286019,1693290.7256018005,20.632762306771824
2032,65-69,0.0228340117701976,Brasil,Homens,2.5,5,0.1080046123754465,76468.8446435629,8258.987924526256,361696.7534064989,1296948.4699731986,16.960482089386122
2032,70-74,0.0293981962733458,Brasil,Homens,2.5,5,0.1369274325252709,68209.85671903664,9339.80055345429,317699.7822115475,935251.7165666996,13.71138661702658
2032,75-79,0.0481039824821544,Brasil,Homens,2.5,5,0.2147000890984947,58870.05616558236,12639.406303983922,262751.765067952,617551.9343551521,10.490085700244263
2032,80-84,0.075815202055543,Brasil,Homens,2.5,5,0.3186749886427251,46230.64986159844,14732.551819590682,194321.86975901545,354800.1692872001,7.674565907019953
2032,85-89,0.1266722067897299,Brasil,Homens,2.5,5,0.4810286366233217,31498.09804200776,15151.48715737471,119611.772316602,160478.2995281846,5.094856816883391
2032,90+,0.2176033062495908,Brasil,Homens,2.5,5,1.0,16346.610884633044,16346.610884633044,40866.52721158261,40866.52721158261,2.5
2033,0,0.0133460253245383,Brasil,Homens,0.0808207319710608,1,0.0131842885181962,100000.0,1318.4288518196208,99340.7855740902,7351551.14569551,73.51551145695511
2033,1-4,0.0005531482788839,Brasil,Homens,1.6885824073139,4,0.0022097678021882,98681.57114818036,218.0633585925942,394290.1578755363,7252210.360121421,73.49103055150482
2033,5-9,0.0001796968214059,Brasil,Homens,2.5,5,0.0008980806514336,98463.50778958778,88.42817121811173,492096.4685198936,6857920.202245885,69.64935899806618
2033,10-14,0.0003062289558454,Brasil,Homens,2.5,5,0.0015299734737787,98375.07961836968,150.51126229697587,491499.11993610585,6365823.733725991,64.7097187460603
2033,15-19,0.0010345615546076,Brasil,Homens,2.5,5,0.0051594633170624,98224.56835607268,506.7860572674483,489855.8766371949,5874324.613789885,59.8050438103728
2033,20-24,0.00215943187815,Brasil,Homens,2.5,5,0.0107391830551639,97717.78229880524,1049.4091518515306,485965.3886143974,5384468.73715269,55.10224045699125
2033,25-29,0.0023671182528208,Brasil,Homens,2.5,5,0.0117659627014228,96668.37314695372,1137.3964728542812,480498.3745526329,4898503.348538293,50.67327802332689
2033,30-34,0.0024832439354522,Brasil,Homens,2.5,5,0.0123396139981941,95530.97667409944,1178.815377028872,474707.844927925,4418004.97398566,46.246831423670336
