idade,Sexo,Ano,regiao,nMx,nAx,nqx,lx,ndx,nLx,Sx,Tx,ex,faixa_etaria
25,Ambos,2040,Distrito Federal,0.000744943644446521,2.58303304052066,0.00371802390466838,98409.7833549637,365.889926966993,491164.572910533,0.995898798889869,5709483.87711011,58.017441787429,25-29
30,Ambos,2040,Distrito Federal,0.000900608644371985,2.57280578416831,0.00449322125545518,98043.8934279967,440.532905918255,489150.208218855,0.995150160376965,5218319.30419958,53.2243174128117,30-34
35,Ambos,2040,Distrito Federal,0.00106612133498034,2.61275598097728,0.00531707423297515,97603.3605220785,518.964313283723,486777.908157419,0.993538007198013,4729169.09598072,48.4529330822678,35-39
40,Ambos,2040,Distrito Federal,0.00156393557581227,2.63392440388786,0.00779084870199257,97084.3962087947,756.369842187021,483632.35281874,0.991034686293544,4242391.1878233,43.6979715947287,40-44
45,Ambos,2040,Distrito Federal,0.0020595832085195,2.62579886119896,0.0102478056584401,96328.0263666077,987.150893666083,479296.437057128,0.987849614523046,3758758.83500456,39.0204074222322,45-49
50,Ambos,2040,Distrito Federal,0.00292015242476282,2.66270289112495,0.0145017836247167,95340.8754729416,1382.61274669965,473472.800589153,0.981651934303718,3279462.39794743,34.3972339427297,50-54
55,Ambos,2040,Distrito Federal,0.00463056568127731,2.67411152504044,0.022906125328372,93958.262726242,2152.21974164341,464785.490538541,0.971602723310865,2805989.59735828,29.8642132787603,55-59
60,Ambos,2040,Distrito Federal,0.00705457817215799,2.66354688076014,0.0347009262105657,91806.0429845986,3185.75472329259,451586.848362623,0.956796933574081,2341204.10681974,25.5016339960595,60-64
65,Ambos,2040,Distrito Federal,0.010894410367557,2.65795478293796,0.053116766819061,88620.288261306,4707.22318701375,432076.911755741,0.934517034915758,1889617.25845712,21.3226259531608,65-69
70,Ambos,2040,Distrito Federal,0.0167903422319469,2.67214078832018,0.0807938392858366,83913.0650742922,6779.65869359432,403783.234429532,0.893998758834953,1457540.34670138,17.3696473297805,70-74
75,Ambos,2040,Distrito Federal,0.0294422010102757,2.67735243441164,0.137788496293225,77133.4063806979,10628.0960791706,360981.710418365,0.818525937885577,1053757.11227184,13.6614880856026,75-79
80,Ambos,2040,Distrito Federal,0.0528003357314595,2.62492807948863,0.234583793135046,66505.3103015273,15601.0679541555,295472.893079732,0.704622490836007,692775.40185348,10.4168433875809,80-84
85,Ambos,2040,Distrito Federal,0.0909297465571263,2.55302599173681,0.371899974508248,50904.2423473718,18931.2864313493,208196.845896362,0.47597399639144,397302.508773748,7.80489975791302,85-89
90,Ambos,2040,Distrito Federal,0.169074555618958,5.91455051494379,1.0,31972.9559160225,31972.9559160225,189105.662877386,0.0,189105.662877386,5.91455051494379,90+
0,Mulheres,2041,Distrito Federal,0.00798538887478084,0.073780282314603,0.00792676077153259,100000.0,792.676077153257,99265.8077876031,0.99157809776365,8455386.30228402,84.5538630228401,0
1,Mulheres,2041,Distrito Federal,0.000310114671835584,1.51109714244188,0.00123950198357077,99207.3239228467,122.967674787113,396523.241094222,0.998887888146205,8356120.49449641,84.22886702392,1-4
5,Mulheres,2041,Distrito Federal,0.000141383470809663,2.37061714976777,0.000706654654280694,99084.3562480596,70.0184215090994,495237.676003582,0.999241585915784,7959597.25340219,80.3315231061822,5-9
10,Mulheres,2041,Distrito Federal,0.000172138517006365,2.53936973625962,0.000860328176476092,99014.3378265505,85.1848247073067,494862.080775066,0.999150896801188,7464359.57739861,75.3866535013786,10-14
15,Mulheres,2041,Distrito Federal,0.000171086960669734,2.58993924865639,0.000855082227320406,98929.1530018432,84.5925604957447,494441.89179931,0.998938794720011,6969497.49662354,70.449380037588,15-19
20,Mulheres,2041,Distrito Federal,0.000265527588639796,2.6697070272022,0.00132681696581562,98844.5604413475,131.14863977216,493917.187453084,0.998379537929945,6475055.60482423,65.5074550983148,20-24
25,Mulheres,2041,Distrito Federal,0.000387385753491904,2.64301920532518,0.00193516184707186,98713.4118015753,191.026428312704,493116.813385068,0.997708050271041,5981138.41737115,60.5909400578098,25-29
30,Mulheres,2041,Distrito Federal,0.000529580291710923,2.59999603707165,0.00264454026163687,98522.3853732626,260.546414792087,491986.614438285,0.997133904111091,5488021.60398608,55.7032960904684,30-34
35,Mulheres,2041,Distrito Federal,0.000629356429313714,2.62698911645308,0.00314208953119606,98261.8389584705,308.747495507487,490576.533625246,0.996067586061896,4996034.98954779,50.8441022731044,35-39
40,Mulheres,2041,Distrito Federal,0.000980366139536942,2.6660768779733,0.00489064042723021,97953.091462963,479.053349080947,488647.383626711,0.99410647016022,4505458.45592255,45.9960822944123,40-44
45,Mulheres,2041,Distrito Federal,0.00141045895745977,2.66087307252155,0.00702910406822675,97474.0381138821,685.155157852787,485767.525690176,0.991283281852985,4016811.07229584,41.2090352469328,45-49
50,Mulheres,2041,Distrito Federal,0.00215214748173792,2.67334103830649,0.0107071234876453,96788.8829560293,1036.33052204143,481533.227083762,0.986604791763611,3531043.54660566,36.481912372207,50-54
55,Mulheres,2041,Distrito Federal,0.00331173960534946,2.66118775664096,0.0164314277925855,95752.5524339879,1573.35115127484,475082.989234235,0.980221140766367,3049510.3195219,31.8478227682154,55-59
60,Mulheres,2041,Distrito Federal,0.00482246303321861,2.68023857386319,0.0238455557984112,94179.201282713,2245.75539923673,465686.389665877,0.968586842789194,2574427.33028766,27.3354126518825,60-64
65,Mulheres,2041,Distrito Federal,0.00825520075877726,2.68783317766989,0.0405029085248083,91933.4458834763,3723.57194898886,451057.70989637,0.949616540531058,2108740.94062179,22.9376906343157,65-69
70,Mulheres,2041,Distrito Federal,0.012902693147355,2.6988694595724,0.0626532420326577,88209.8739344874,5526.63458128767,428331.862051653,0.914119346270998,1657683.23072542,18.7924906451693,70-74
75,Mulheres,2041,Distrito Federal,0.0243965989223519,2.71054901280104,0.115530082916208,82683.2393531998,9552.40149825584,391546.441725696,0.844524347444823,1229351.36867376,14.8682051923766,75-79
80,Mulheres,2041,Distrito Federal,0.0452425181335157,2.66157555717733,0.204569873335654,73130.8378549439,14960.3662369161,330670.503192736,0.731346443821838,837804.926948067,11.4562467971427,80-84
85,Mulheres,2041,Distrito Federal,0.0832985873080411,2.56669615662683,0.346300932886109,58170.4716180278,20144.4885877479,241834.696586785,0.523134921908872,507134.423755331,8.71807309876036,85-89
90,Mulheres,2041,Distrito Federal,0.143332160330952,6.9768012823571,1.0,38025.9830302799,38025.9830302799,265299.727168546,0.0,265299.727168546,6.9768012823571,90+
0,Homens,2041,Distrito Federal,0.00877854288524349,0.06753339498181,0.00870726781975871,100000.0,870.726781975871,99188.0763537125,0.990704412715216,7890621.7773695,78.906217773695,0
1,Homens,2041,Distrito Federal,0.000375413977402403,1.626750319295,0.00150031919856629,99129.2732180241,148.725551748925,396164.130003896,0.998694858070625,7791433.70101579,78.5987170901513,1-4
5,Homens,2041,Distrito Federal,0.000150295317333379,2.34994297956032,0.000751177399348513,98980.5476662752,74.3519503820426,494705.701423283,0.999212885323437,7395269.57101189,74.714373130627,5-9
10,Homens,2041,Distrito Federal,0.000189653201507077,2.71018327970165,0.000947854381797026,98906.1957158932,93.7486709961813,494316.311305113,0.998588458357947,6900563.86958861,69.768772518664,10-14
15,Homens,2041,Distrito Federal,0.000412971430651376,2.8235409157342,0.00206300289444017,98812.447044897,203.850364260346,493618.56324736,0.996766471049601,6406247.5582835,64.8323946007806,15-19
20,Homens,2041,Distrito Federal,0.000899935648370299,2.69517499431147,0.00449036435421552,98608.5966806366,442.788527553945,492022.433332645,0.994996285233061,5912628.99503614,59.9605834994828,20-24
25,Homens,2041,Distrito Federal,0.00106339058203809,2.56326944961528,0.00530321124872788,98165.8081530827,520.594018037897,489560.493417313,0.994289536510738,5420606.56170349,55.2188859205482,25-29
30,Homens,2041,Distrito Federal,0.00123231589922093,2.56405898240366,0.0061431387222233,97645.2141350448,599.848095992769,486764.876093868,0.99336200085756,4931046.06828618,50.4996185626309,30-34
35,Homens,2041,Distrito Federal,0.00146414102597327,2.6084875293764,0.00729516103942927,97045.366039052,707.961573385241,483533.731263787,0.991218612403376,4444281.19219231,45.7959135359837,35-39
40,Homens,2041,Distrito Federal,0.00210491859718427,2.62168713648284,0.0104721676915194,96337.4044656668,1008.8614545302,479287.634153518,0.988151817440442,3960747.46092852,41.1132880618564,40-44
45,Homens,2041,Distrito Federal,0.00268160683782148,2.61126812153463,0.0133226938121933,95328.5430111366,1270.03299009988,473608.946765529,0.984506915496566,3481459.82677501,36.5206444660367,45-49
50,Homens,2041,Distrito Federal,0.00368835237301933,2.66174532665419,0.0182840743911703,94058.5100210367,1719.77279434727,466271.283331708,0.9765192409221,3007850.88000948,31.9785086892909,50-54
55,Homens,2041,Distrito Federal,0.00604769539409716,2.68641729117,0.029821223084348,92338.7372266894,2753.6540821641,455322.879662853,0.962115770435301,2541579.59667777,27.5245219180142,55-59
60,Homens,2041,Distrito Federal,0.00958749647010614,2.65427844301798,0.0468831003115031,89585.0831445253,4200.02643947913,438073.323163646,0.943492720253075,2086256.71701492,23.2879921945176,60-64
65,Homens,2041,Distrito Federal,0.0139585017079526,2.64160998255746,0.06756819131134,85385.0567050462,5769.31384657617,413318.991341973,0.916378995542628,1648183.39385127,19.3029489872537,65-69
70,Homens,2041,Distrito Federal,0.0217534579666929,2.65490514115338,0.103487962919627,79615.74285847,8239.27104475591,378756.842124649,0.867853074728597,1234864.4025093,15.5103043465219,70-74
75,Homens,2041,Distrito Federal,0.0364947356444322,2.65113043428766,0.168066764286645,71376.4718137141,11996.0126639279,328705.290012371,0.781078956138156,856107.560384648,11.994254389864,75-79
80,Homens,2041,Distrito Federal,0.0647249124439289,2.58346169177573,0.27985273193483,59380.4591497863,16617.7837166123,256744.784799952,0.664400534396536,527402.270372278,8.88174793397797,80-84
85,Homens,2041,Distrito Federal,0.104066827638812,2.56464959540868,0.415125154866231,42762.675433174,17751.8622616907,170581.372224612,0.369751877122833,270657.485572325,6.32929260928229,85-89
90,Homens,2041,Distrito Federal,0.249917910826367,4.00131385819226,1.0,25010.8131714833,25010.8131714833,100076.113347713,0.0,100076.113347713,4.00131385819226,90+
0,Ambos,2041,Distrito Federal,0.00839133297176268,0.0706046522200721,0.00832639652247293,100000.0,832.639652247293,99226.1485808243,0.991129748582309,8192499.14294905,81.9249914294905,0
1,Ambos,2041,Distrito Federal,0.000343471083559541,1.57060519584285,0.00137273888403363,99167.3603477527,136.130891576337,396338.72571033,0.998790316006942,8093272.99436822,81.6122660317602,1-4
5,Ambos,2041,Distrito Federal,0.000145940748988703,2.35933762988522,0.000729422639868495,99031.2294561764,72.2356208193523,494965.397395202,0.999229632123055,7696934.26865789,77.7222933707388,5-9
10,Ambos,2041,Distrito Federal,0.000181103547936669,2.64569581921692,0.000905131816060301,98958.993835357,89.5709338057059,494584.09195285,0.998858110558037,7201968.87126269,72.7773049435503,10-14
15,Ambos,2041,Distrito Federal,0.000294227029409193,2.74493121921002,0.00147015969287232,98869.4229015513,145.353840407392,494019.331600086,0.997834628181263,6707384.77930984,67.8408408026077,15-19
20,Ambos,2041,Distrito Federal,0.000588561296370696,2.68811633034599,0.00293880768957865,98724.0690611439,290.131053303397,492949.596061528,0.996659057270312,6213365.44770976,62.9366830885137,20-24
25,Ambos,2041,Distrito Federal,0.000730110342506338,2.58294436572905,0.00364412086932837,98433.9380078405,358.705167744556,491302.679692464,0.995980160099067,5720415.85164823,58.1142639156891,25-29
30,Ambos,2041,Distrito Federal,0.000882814533459931,2.57296871825222,0.00440463521445324,98075.232840096,431.985624233173,489327.721577201,0.99524475306334,5229113.17195576,53.3173668879423,30-34
35,Ambos,2041,Distrito Federal,0.00104552420456144,2.61300577464773,0.00521460713511935,97643.2472158628,509.17117362807,487000.847428148,0.993661212243319,4739785.45037856,48.5418662890244,35-39
40,Ambos,2041,Distrito Federal,0.00153455865501328,2.63460606796624,0.0076450430247308,97134.0760422347,742.594190510354,483913.852418977,0.991191657148705,4252784.60295042,43.7826227028841,40-44
45,Ambos,2041,Distrito Federal,0.0020258170559277,2.62676819319045,0.0100806203437941,96391.4818517244,971.685932922948,479651.37329638,0.988034549018184,3768870.75053144,39.0996245532252,45-49
50,Ambos,2041,Distrito Federal,0.00287769123001961,2.66320947988926,0.0142923463866112,95419.7959188014,1363.77277541126,473912.128300841,0.981913817713891,3289219.37723506,34.4710376454175,50-54
55,Ambos,2041,Distrito Federal,0.00456379958710276,2.67424950519228,0.0225793350222007,94056.0231433902,2123.72245741046,465340.867160794,0.972012101151222,2815307.24893422,29.932237775376,55-59
60,Ambos,2041,Distrito Federal,0.00695196210640122,2.66431165902783,0.0342044123894302,91932.3006859797,3144.49032457235,452316.954040495,0.957356748297167,2349966.38177342,25.5619228958534,60-64
65,Ambos,2041,Distrito Federal,0.0107657640508036,2.65966680371556,0.0525059089384554,88787.8103614073,4661.88468568091,433028.688319888,0.935118679266854,1897649.42773293,21.3728598555209,65-69
70,Ambos,2041,Distrito Federal,0.0166611928787861,2.6734578181734,0.0801972798007567,84125.9256757264,6746.67039991388,404933.215106352,0.894711377537691,1464620.73941304,17.4098617952639,70-74
75,Ambos,2041,Distrito Federal,0.0292412551508434,2.67813993309968,0.136910837313049,77379.2552758126,10594.0586304716,362298.35469857,0.819561071668277,1059687.52430669,13.69472374126,75-79
80,Ambos,2041,Distrito Federal,0.05248704965497,2.62586150068216,0.233356356724603,66785.1966453409,15584.7501722929,296925.627840414,0.706072349333033,697389.16960812,10.4422717104745,80-84
85,Ambos,2041,Distrito Federal,0.0904309213821652,2.55517560581196,0.370288390054397,51200.446473048,18958.9308945713,209650.975626467,0.476479245274024,400463.541767706,7.82148534541609,85-89
90,Ambos,2041,Distrito Federal,0.168969561232207,5.91822570117078,1.0,32241.5155784767,32241.5155784767,190812.566141239,0.0,190812.566141239,5.91822570117078,90+
0,Mulheres,2042,Distrito Federal,0.00787808847426628,0.073463000990521,0.00782100033017427,100000.0,782.100033017428,99275.3553824828,0.991687608706004,8464175.68528828,84.6417568528828,0
1,Mulheres,2042,Distrito Federal,0.000307158683825263,1.51126932065328,0.00122769624103056,99217.8999669826,121.809442832411,396568.448970519,0.998900369230675,8364900.32990579,84.3083791603072,1-4
5,Mulheres,2042,Distrito Federal,0.000139567426245389,2.3687280311655,0.000697580951698387,99096.0905241502,69.127545137424,495298.559248956,0.999253794358185,7968331.88093528,80.4101538091794,5-9
10,Mulheres,2042,Distrito Federal,0.000169032366127938,2.53941367882195,0.000844810458148594,99026.9629790127,83.6590139633627,494928.964669662,0.999164142321477,7473033.32168632,75.4646320242106,10-14
15,Mulheres,2042,Distrito Federal,0.000168919759912641,2.59083998069686,0.000844255225903964,98943.3039650494,83.5334014406835,494515.27449422,0.998952605510086,6978104.35701666,70.5262921024104,15-19
20,Mulheres,2042,Distrito Federal,0.000261860342324745,2.6690256499483,0.00130850301480709,98859.7705636087,129.358307825634,493997.321920536,0.998403752038977,6483589.08252244,65.5836954259442,20-24
25,Mulheres,2042,Distrito Federal,0.000381215766815886,2.64235708564501,0.00190436724469027,98730.4122557831,188.018963154667,493208.779702669,0.997746153629706,5989591.7606019,60.666127323408,25-29
30,Mulheres,2042,Distrito Federal,0.000520576830319283,2.60005830649342,0.00259963628550123,98542.3932926284,256.174381263641,492097.162884739,0.997180703342293,5496382.98089923,55.776836722215,30-34
35,Mulheres,2042,Distrito Federal,0.000619461883544684,2.62711685880066,0.00309276333193271,98286.2189113647,303.976013883395,490709.794998151,0.996131049319536,5004285.81801449,50.9154373160636,35-39
