regiao,faixa_etaria,taxa,RMSE_LC,RMSE_LM,MAE_LC,MAE_LM,SMAPE_LC,SMAPE_LM
Roraima,55-59,Ambos,0.004995882111894354,0.004937339976828641,0.004977817190925407,0.004918044358990177,48.24972651095115,47.540932189503096
Roraima,60-64,Ambos,0.008931264915713465,0.008831797668100251,0.008923712409573462,0.008823592757071825,59.505079730922425,58.65508695214413
Roraima,65-69,Ambos,0.00810027226324077,0.008002529684679982,0.00800321836405207,0.00789782456527183,35.956981611475506,35.40304755999073
Roraima,70-74,Ambos,0.011420699363177248,0.011266336836456371,0.011419350450616653,0.011263971855229173,37.48582333083502,36.888612249893924
Roraima,75-79,Ambos,0.014952584912082255,0.014750565142720877,0.01484584691938201,0.014630933890671577,30.388673871547788,29.886883035289035
Roraima,80-84,Ambos,0.009711663169314471,0.009551852118202881,0.009661762703593132,0.009493427480942025,12.723297064856595,12.488823127002213
Roraima,85-89,Ambos,0.002536990545175521,0.0025134849241393374,0.001969550641213267,0.0019468730116241895,1.6141788778920017,1.59584455335306
Roraima,90+,Ambos,0.010871054823776065,0.010701942847866415,0.010112331887531072,0.009957304893394414,5.563316785796288,5.480737188651286
Pará,0,Ambos,0.015101194770364737,0.015593482916620376,0.01507259461136081,0.015566318690034383,66.06803731402914,68.97524831489807
Pará,1-4,Ambos,7.178938123309784e-4,7.408767196185928e-4,7.178021064499765e-4,7.407969219066647e-4,67.40678127228612,70.32015123352392
Pará,5-9,Ambos,2.3589807137059274e-4,2.434892675506593e-4,2.3450720442417505e-4,2.421671727262459e-4,55.51501684015052,57.8523132294494
Pará,10-14,Ambos,1.297065702936883e-4,0.00013456997978285909,1.2858022023216225e-4,1.3349357930552552e-4,27.836612376375303,29.05511228358963
Pará,15-19,Ambos,3.406581774859143e-4,3.568757144755559e-4,3.3990655813891633e-4,3.5615723758234205e-4,23.440871994884816,24.423887234153582
Pará,20-24,Ambos,4.2355352432469007e-4,4.4552661078235933e-4,4.2148276648753803e-4,4.435890025977206e-4,20.036444461985493,20.974442731090026
Pará,25-29,Ambos,1.3077279890449364e-4,1.3513939974558987e-4,1.2898476994507326e-4,1.3341209569891121e-4,5.9268310565980515,6.123814050137518
Pará,30-34,Ambos,1.3516517730792341e-4,1.4050450405927558e-4,1.3456938080701848e-4,1.3993151972057402e-4,5.6861298056826115,5.919426125936875
Pará,35-39,Ambos,7.396649355001736e-4,7.691890209697421e-4,7.39394290559751e-4,7.68935438591098e-4,26.627542524373876,27.8390191945593
Pará,40-44,Ambos,0.0012771042519892147,0.0013246782046125295,0.0012766326819650738,0.0013242377261218235,36.178992634537224,37.78200535502275
Pará,45-49,Ambos,0.0017868617298727875,0.0018539001340326323,0.0017863142519345377,0.0018533973615383636,37.38426499017967,39.06120058505709
Pará,50-54,Ambos,0.002676834160455377,0.002776972458936424,0.0026764359318082773,0.002776600335408665,40.58064719674797,42.420278892344385
Pará,55-59,Ambos,0.0038621864033506147,0.004000328379904386,0.0038548337500750336,0.003993057503066979,40.117804780146464,41.859336045156084
Pará,60-64,Ambos,0.005075955702564107,0.005260698652615979,0.005075865314887955,0.005260624428461336,35.760980686059405,37.30472128652424
Pará,65-69,Ambos,0.007450466696663678,0.007732154238439956,0.007428125545874435,0.007710244294847096,34.753750674699155,36.31586165743968
Pará,70-74,Ambos,0.010806150541735303,0.011214556428725911,0.010802964840611905,0.011211294337775176,35.769797391078626,37.37451022379493
Pará,75-79,Ambos,0.013041219608702408,0.013580873322949057,0.013021761643125967,0.013562641545278758,26.925233590117415,28.200396397632044
Pará,80-84,Ambos,0.012642738397023475,0.013187374635171016,0.012573747551530262,0.013120805418778313,16.488953560649268,17.269641306295373
Pará,85-89,Ambos,0.011241979226538655,0.011692185031646598,0.011226837347519187,0.011677655077550374,9.226224452977053,9.61450643759989
Pará,90+,Ambos,0.0020222471996064095,0.002101139152487849,0.001836665891024769,0.0018894268674477521,1.0011453943044777,1.0297036075489603
Amapá,0,Ambos,0.006974089316092232,0.008727539250722154,0.006755420235992814,0.008564954562893332,24.686205938791886,32.45989062877669
Amapá,1-4,Ambos,2.993132084140373e-4,3.6918939977884124e-4,2.9335345499824616e-4,3.647314451738832e-4,28.906604733526255,37.32841696376287
Amapá,5-9,Ambos,1.1879223429647514e-4,1.3028387674853128e-4,1.0524631625334644e-4,1.1291272502600217e-4,23.502381692736968,25.42163864943394
Amapá,10-14,Ambos,1.9558747525630563e-4,2.4168597416596106e-4,1.9177270575135747e-4,2.3854604761227772e-4,35.52926031533613,46.27117823924595
Amapá,15-19,Ambos,5.981456773893916e-4,7.513536763062636e-4,5.955493398774967e-4,7.497361814698706e-4,31.149252268168233,40.90249690550126
Amapá,20-24,Ambos,8.265286370105476e-4,0.001037382255525089,8.230044373792011e-4,0.0010347222908787977,32.61611640812962,42.834335771919825
Amapá,25-29,Ambos,7.09450501088068e-4,8.926322860064112e-4,7.078155507233495e-4,8.914132803325323e-4,30.09966864399867,39.467391330391045
Amapá,30-34,Ambos,8.686474872709742e-4,0.0010809259620842002,8.594053283870533e-4,0.001074387199518319,33.524874776226724,43.82234956668654
Amapá,35-39,Ambos,8.163433642338819e-4,0.001028377237598346,7.894673764214405e-4,0.0010088216703404013,26.82234356343099,35.72132074943244
Amapá,40-44,Ambos,0.0010866865061850972,0.0013728557347882256,0.0010802949497562696,0.0013667687789096787,27.64236566408393,36.31120145534017
Amapá,45-49,Ambos,0.0015350938594195596,0.0019324516406795905,0.001529841699372008,0.0019289534637071469,29.181548673667468,38.27850919082812
Amapá,50-54,Ambos,0.002678272064616074,0.0033159298827597685,0.002646952937756721,0.0032923753804745457,34.2458397824032,44.52426849535848
Amapá,55-59,Ambos,0.002994728947592901,0.0037611736020043366,0.0029658894747148236,0.0037401910888179377,28.19994497193614,36.9668100453831
Amapá,60-64,Ambos,0.004576660007170709,0.00573374638087221,0.004488277196020811,0.005671362425792121,29.004693275066934,38.20152324472386
Amapá,65-69,Ambos,0.006197462560855444,0.007884884923137103,0.006175989336553655,0.007871486918919764,25.879836163205084,34.22472832677869
Amapá,70-74,Ambos,0.008176562476551325,0.010330328588866238,0.008148339244386817,0.010310654140511574,25.046717013229497,32.802182365169536
Amapá,75-79,Ambos,0.008184103051617651,0.010456988008809115,0.00809492369755494,0.010377787358049742,16.316980334853053,21.41889620015337
Amapá,80-84,Ambos,0.008160791660894267,0.010353732120606316,0.008036348288602072,0.010265837877497352,10.618093725468396,13.775514081890162
Amapá,85-89,Ambos,0.012660646507521018,0.016168034315756835,0.012543020482300497,0.01607679291111869,10.39114887277197,13.521316957803418
Amapá,90+,Ambos,0.01714948430795465,0.021838044098590595,0.016882385112725336,0.021626841557640844,8.936170470899334,11.597896642486702
Tocantins,0,Ambos,0.026231468982274676,0.026087314051197217,0.02615692141727045,0.026013549594426887,108.00772207656526,107.10155711652133
Tocantins,1-4,Ambos,8.345029694705599e-4,8.291198297252386e-4,8.141211977126372e-4,8.087092731339841e-4,77.36809968423823,76.64546872547665
Tocantins,5-9,Ambos,2.625382604422989e-4,2.605954431448433e-4,2.57906103946267e-4,2.559544171497981e-4,60.68741366289946,60.084124809079476
Tocantins,10-14,Ambos,2.1100028960785338e-4,2.0941788242201368e-4,2.101522731334718e-4,2.0856015697353616e-4,42.20680433831624,41.82034574103422
Tocantins,15-19,Ambos,1.624233146195035e-4,1.6179082526817265e-4,1.551128980271006e-4,1.5445707410482887e-4,12.153985520551227,12.099137120993499
Tocantins,20-24,Ambos,2.3267801551039768e-4,2.3131353010115085e-4,2.0207018894485547e-4,2.0052814484567381e-4,11.016613155617152,10.926162533996678
Tocantins,25-29,Ambos,2.448035162739674e-4,2.4282613079597227e-4,2.39570569800778e-4,2.3753295843819734e-4,11.84593361467186,11.73916613070311
Tocantins,30-34,Ambos,4.275477242493693e-4,4.2409029091026226e-4,4.151468965338837e-4,4.115739581613538e-4,17.49892599052868,17.334645243544408
Tocantins,35-39,Ambos,4.353261082124446e-4,4.318218570861357e-4,4.3057293911519495e-4,4.270387342576365e-4,15.01240639403606,14.879797835800254
Tocantins,40-44,Ambos,9.524918237015868e-4,9.446432846575646e-4,9.466216924336802e-4,9.386808493856028e-4,27.121365747226882,26.863454940369124
Tocantins,45-49,Ambos,0.0018955223623845453,0.0018803364161847779,0.001892665373413845,0.0018775009445821398,38.99418481636011,38.62144054367927
Tocantins,50-54,Ambos,0.003121850622010438,0.0030974252885746277,0.0031124327955982215,0.0030878340482603885,47.36140736496208,46.90003863594288
Tocantins,55-59,Ambos,0.004364967946466559,0.004330444986578507,0.004358814179044812,0.00432419908865707,46.222681357332625,45.77225408356397
Tocantins,60-64,Ambos,0.005925837526492086,0.005877349737286232,0.005910679255675453,0.00586216853110187,43.814800300757035,43.37727944325794
Tocantins,65-69,Ambos,0.008812331287035312,0.008742504009392114,0.00876682965168128,0.008696970616323067,42.814723923731904,42.40048897406739
Tocantins,70-74,Ambos,0.01128982094488738,0.011194884599811283,0.011287856938258008,0.01119291186036135,39.30504559654818,38.91064266978639
Tocantins,75-79,Ambos,0.016405224660431667,0.016264361016862686,0.016389472523182874,0.016248221367025275,34.76711291323658,34.41639782967658
Tocantins,80-84,Ambos,0.017229550832697463,0.01706608401441273,0.01718725062785397,0.017022830420802666,22.844332854414944,22.60135633046609
Tocantins,85-89,Ambos,0.014719555463439999,0.01458690212262701,0.014699986920961774,0.014567304255422336,11.841598343389403,11.728442360308652
Tocantins,90+,Ambos,0.019641418477245657,0.019460981546835527,0.01958151955449542,0.019400053015074775,10.386335598996393,10.28516794623332
Maranhão,0,Ambos,0.02493673743757381,0.02747012121388647,0.024879944169608283,0.02741865118266228,81.34671721645086,93.56909595410087
Maranhão,1-4,Ambos,0.0011764814336970594,0.0012939957846772017,0.001174862383392108,0.0012925279884794015,85.9451813388049,98.83858092748324
Maranhão,5-9,Ambos,1.7926070872531708e-4,2.0494028324750043e-4,1.762808008146667e-4,2.0214809639105465e-4,42.33370492810833,50.13086119843435
Maranhão,10-14,Ambos,1.837172624063134e-4,2.0847506885166798e-4,1.834385400761583e-4,2.0817729938836174e-4,38.38504310109055,44.72550728387927
Maranhão,15-19,Ambos,4.412264113839199e-5,4.539371681654183e-5,3.644650724599129e-5,3.7952156308936936e-5,2.9253970049452738,3.0489220064184575
Maranhão,20-24,Ambos,1.5003482734952763e-4,1.660001783251963e-4,1.4552204805190423e-4,1.6177094795129455e-4,7.441928330422021,8.309231919009973
Maranhão,25-29,Ambos,2.3049046374466804e-4,2.568225418874529e-4,1.9410432726680964e-4,2.2360779716514175e-4,8.357981052946636,9.709724105489387
Maranhão,30-34,Ambos,5.11952873641008e-4,5.81286696603078e-4,5.088720141900761e-4,5.783920632030946e-4,19.44753433446007,22.4062805967094
Maranhão,35-39,Ambos,9.515166759972839e-4,0.0010795856526611461,9.483929226276372e-4,0.0010766147373896472,28.836959873265332,33.39342027190618
Maranhão,40-44,Ambos,0.0014228366870898137,0.001622855072529694,0.0014181775880954951,0.001618041607854729,34.95058589798745,40.88857511486241
Maranhão,45-49,Ambos,0.0021960723698810705,0.0024987141031945275,0.002187398557310172,0.002490264029081781,39.35920472821468,46.074535145575254
Maranhão,50-54,Ambos,0.002850075698133209,0.003245758726375902,0.0028341331961382232,0.0032303074015883463,37.61869684089435,44.046030698805325
Maranhão,55-59,Ambos,0.004100278007225388,0.0046602490149304735,0.004057207054312472,0.004619220014008515,37.95662384289928,44.39771590255659
Maranhão,60-64,Ambos,0.005953669824557214,0.006765199186457137,0.005920418277698914,0.006732438238968576,38.06297411656949,44.452778429943166
Maranhão,65-69,Ambos,0.007709493026833996,0.00881694315562511,0.0076894288293667765,0.00879695790604381,34.469569702582056,40.44587017846851
Maranhão,70-74,Ambos,0.008344578537315375,0.009560905351313563,0.008207256479012433,0.00943038966364355,27.265996114476838,31.992409996463866
Maranhão,75-79,Ambos,0.01016563288684178,0.011664194129807482,0.010001111123496267,0.011507616443173236,20.904105829492998,24.44598259448312
Maranhão,80-84,Ambos,0.01041984345231477,0.011918803654833424,0.010089536742523952,0.011609724431281884,13.659828546440057,15.888676296865997
Maranhão,85-89,Ambos,0.00906620567613138,0.009992970340342612,0.008730692987038668,0.009677702805665406,7.672124556582742,8.542136834130707
Maranhão,90+,Ambos,0.01010767107736346,0.010602299312062247,0.009715657893905577,0.010223418100471678,5.78027240063077,6.092262922735253
Piauí,0,Ambos,0.023189971069927647,0.023233631835074438,0.02304339755726973,0.02309059614512365,88.32861689535561,88.60466248970641
Piauí,1-4,Ambos,8.600310202367109e-4,8.616813678598954e-4,8.572161424229968e-4,8.589125004441714e-4,90.92748450471532,91.20053627187605
Piauí,5-9,Ambos,1.6700224076892433e-4,1.6749623853233467e-4,1.6589718713664014e-4,1.663707388536496e-4,44.255836456652546,44.41273751588427
Piauí,10-14,Ambos,1.7962798883724445e-4,1.8011578211152743e-4,1.788749217953421e-4,1.793674841158359e-4,40.05758494306132,40.19252243745246
Piauí,15-19,Ambos,6.684348033074821e-5,6.682225424058229e-5,6.156121117106394e-5,6.153456913425461e-5,5.541930387753843,5.539545757342342
Piauí,20-24,Ambos,3.9821652160073344e-5,3.978523196171665e-5,2.962086908277461e-5,2.9492859606925295e-5,1.846507571658669,1.8386253371885934
Piauí,25-29,Ambos,1.4808537744389399e-4,1.484488686033561e-4,1.3031758587351503e-4,1.306959401396082e-4,6.879708929867635,6.9006200426343565
Piauí,30-34,Ambos,3.059940721933265e-4,3.069897532756793e-4,2.9762829559734064e-4,2.9858789370270375e-4,13.950364965576048,13.998906829599846
Piauí,35-39,Ambos,4.087125210404406e-4,4.100070303375966e-4,4.0463637410575255e-4,4.0591920145964684e-4,15.437157770858038,15.490295854850922
Piauí,40-44,Ambos,0.0011197229396326508,0.0011222855397624038,0.001099175516311454,0.0011021177107562175,31.042970355634225,31.14136194131607
Piauí,45-49,Ambos,0.0019868779425761024,0.001992379655881586,0.001984364332144935,0.0019899472127141056,42.2257424712601,42.37254731836547
Piauí,50-54,Ambos,0.0024033925183207733,0.0024106137244482707,0.002388356990657335,0.002395202593815797,37.273531058025036,37.40196121439971
Piauí,55-59,Ambos,0.003369208985958733,0.003379220845026284,0.00335457731740372,0.0033641938284513493,36.8941500047605,37.021157518938416
Piauí,60-64,Ambos,0.0057335944180287,0.005749167358979075,0.005721133248706363,0.005736458056439471,43.34254519481813,43.48620916391515
Piauí,65-69,Ambos,0.008167095050969546,0.008189253755382165,0.008132521181856317,0.008155320761522433,41.16306706426505,41.305274680985846
Piauí,70-74,Ambos,0.009986165257614756,0.01001480156246138,0.009965361095323547,0.00999369733971841,35.765952448434746,35.88765708062514
Piauí,75-79,Ambos,0.01568490203286846,0.015732681875874108,0.01559583042611864,0.01564135077447345,33.424301149479824,33.539587871688795
Piauí,80-84,Ambos,0.0183941916227954,0.018452166802877087,0.018384014632566902,0.018442294693159975,24.39604646878054,24.48382779189961
Piauí,85-89,Ambos,0.02733646877879575,0.027417479555289486,0.027271297133790687,0.027350570517564038,21.608962211479952,21.679166204050652
Piauí,90+,Ambos,0.0438289548476908,0.04397514946838069,0.04342952696470666,0.04356567819944089,23.052755130405114,23.134081792899103
Ceará,0,Ambos,0.022415614886597875,0.022795556902949234,0.022390470905132454,0.022770515106257327,97.06372670766346,99.54183011844513
Ceará,1-4,Ambos,8.458726452851132e-4,8.597818335433352e-4,8.363896654043023e-4,8.506134137555198e-4,95.08896042936831,97.54500861601552
Ceará,5-9,Ambos,2.0294449451293056e-4,2.0754845564698686e-4,2.0242261788749893e-4,2.0700396633233466e-4,57.16358220264487,58.842232939258764
Ceará,10-14,Ambos,1.0519221366336024e-4,1.0758047148527503e-4,1.0503448124669797e-4,1.0742511262288747e-4,25.10963868205241,25.756153721800008
Ceará,15-19,Ambos,6.194224404756387e-4,6.480896958999544e-4,6.162751401225996e-4,6.445644672983014e-4,42.53516068300319,44.04938130451653
Ceará,20-24,Ambos,3.2233859345344473e-4,3.375120307083021e-4,3.1926967102704763e-4,3.3425111525053956e-4,16.03322960240026,16.72123969265679
Ceará,25-29,Ambos,8.645978612279697e-5,8.647624654551381e-5,8.330866776859718e-5,8.332512648989514e-5,4.0081364624686495,4.008945397433095
Ceará,30-34,Ambos,3.872806865642697e-4,3.959583173255247e-4,3.87218774244991e-4,3.958797814941098e-4,16.370449863501367,16.767746912135177
Ceará,35-39,Ambos,6.938098344803287e-4,7.11428785190405e-4,6.931327438336878e-4,7.106697153721811e-4,24.30214860670983,24.994943136414147
Ceará,40-44,Ambos,9.481405819305052e-4,9.728903082095294e-4,9.472470396658469e-4,9.719132418951846e-4,26.52473740185201,27.311240662783188
Ceará,45-49,Ambos,0.001527914852746447,0.0015665892653638582,0.0015148906681799453,0.0015532807551783905,31.321653038724705,32.24555409262208
Ceará,50-54,Ambos,0.0020832307597370646,0.002135638141534383,0.0020784374351703,0.0021305660563835293,32.037338640634296,32.97521278608976
Ceará,55-59,Ambos,0.0024440689456788406,0.002509635515457638,0.002440834056785415,0.00250625252011716,27.395531692882013,28.23527169498785
Ceará,60-64,Ambos,0.004119165502047245,0.00422108041746233,0.0040758485802562154,0.004176958393066584,31.2714996597592,32.1743259973715
Ceará,65-69,Ambos,0.0048652985274542735,0.005000457406616679,0.00485297007852734,0.0049872410572822145,26.026937218653483,26.845055522706872
Ceará,70-74,Ambos,0.00662497254885681,0.006796170775598123,0.006617793066437955,0.006788261851119218,24.815050616081884,25.537092693205615
Ceará,75-79,Ambos,0.012839775125591806,0.013171812609579125,0.012676623105108522,0.013006253176590554,28.172591324714286,29.013746586778353
Ceará,80-84,Ambos,0.010107534145250415,0.010426072762724678,0.010019025353266677,0.010341696403505414,13.761905701137769,14.238048925293551
Ceará,85-89,Ambos,0.018380200737300914,0.018817667718189206,0.018338247741313516,0.018772874045593715,14.678813160536757,15.053242426350813
Ceará,90+,Ambos,0.035103212077488795,0.03613964723786998,0.03471142063443794,0.03573900690035667,18.796537245738808,19.4080991350677
Rio Grande do Norte,0,Ambos,0.025423535974596755,0.02515289760483174,0.02525777776278091,0.024986097679159325,96.17581748486357,94.63975221971185
Rio Grande do Norte,1-4,Ambos,9.742457024871458e-4,9.645902885283564e-4,9.592532528100097e-4,9.495049131032094e-4,103.24417132195387,101.63526693004678
Rio Grande do Norte,5-9,Ambos,1.3182743705502522e-4,1.2983235271083396e-4,1.3068443451423037e-4,1.2867222622466533e-4,39.356536557839775,38.63114497212308
Rio Grande do Norte,10-14,Ambos,1.305804365319598e-4,1.2895249693382292e-4,1.195662149798827e-4,1.1776372481616202e-4,29.260962562863874,28.738871826512852
Rio Grande do Norte,15-19,Ambos,5.04610965799814e-4,4.915117636720041e-4,4.972199937397972e-4,4.841048815544472e-4,38.30165902592738,37.48281502883382
Rio Grande do Norte,20-24,Ambos,3.2504472284912146e-4,3.160980554896165e-4,3.217037341271438e-4,3.1273206956597887e-4,17.726626218072294,17.275355698948804
Rio Grande do Norte,25-29,Ambos,5.0277638143982806e-5,5.028480220799314e-5,4.437346258398463e-5,4.4312282280730764e-5,2.356008892507514,2.3529370498634523
Rio Grande do Norte,30-34,Ambos,2.353854056549234e-4,2.3208653682152717e-4,2.3213601958257848e-4,2.2877755094083256e-4,11.07701119720046,10.907626575414383
Rio Grande do Norte,35-39,Ambos,5.316801028249587e-4,5.240560514935378e-4,5.14681988874664e-4,5.067309235589987e-4,19.48947584220061,19.156477005636134
Rio Grande do Norte,40-44,Ambos,0.001056849611930735,0.0010415651418511803,0.001047530808119548,0.0010320516216876623,29.68059126243041,29.175474942511663
Rio Grande do Norte,45-49,Ambos,0.0011526559914153227,0.0011345966003649685,0.0011520415700772171,0.0011339796435366593,24.634445196021986,24.201280161218293
Rio Grande do Norte,50-54,Ambos,0.0019366304776304063,0.0019077459634356281,0.0019074444175416095,0.0018779746416344217,28.80207309326444,28.290378202101174
Rio Grande do Norte,55-59,Ambos,0.0023059673798271766,0.002270413950436929,0.0022815522833523044,0.0022454463626383906,24.959292660960315,24.513618022930984
Rio Grande do Norte,60-64,Ambos,0.0037188213556252226,0.003660774529448547,0.0037133347631072666,0.0036552216324898367,28.080228305723605,27.57979660662031
Rio Grande do Norte,65-69,Ambos,0.004322718118281292,0.004254486284301055,0.0043111121134205175,0.004242546424943993,22.688709321664952,22.286865284405863
Rio Grande do Norte,70-74,Ambos,0.006694450557159381,0.006591507595451679,0.006687927737272138,0.0065847371038227805,24.96225449280034,24.529258657172726
Rio Grande do Norte,75-79,Ambos,0.012749972569456192,0.012550876886484002,0.012669001615638538,0.01246921863572957,28.005686275186747,27.503075173068392
Rio Grande do Norte,80-84,Ambos,0.011619975426362691,0.011412348572737693,0.011519964248941663,0.011309680014175576,15.68342196589249,15.374264420108988
Rio Grande do Norte,85-89,Ambos,0.02160821541486831,0.021295986441974717,0.021572955665529584,0.021259545876192124,17.12536545049095,16.855285337839653
Rio Grande do Norte,90+,Ambos,0.04837165463615304,0.04757034712342395,0.048298247106459184,0.047497030086018334,25.389805046350077,24.916113726829536
Paraíba,0,Ambos,0.028846518149802054,0.03079879482015247,0.028544368935124506,0.030512022713447613,107.01764220537493,118.93211230430624
Paraíba,1-4,Ambos,9.495930553201539e-4,0.001015320545613823,9.355469158943176e-4,0.0010021066947780827,100.2140538860294,111.53086989764671
Paraíba,5-9,Ambos,1.6825503296711322e-4,1.8676423387269388e-4,1.6773365349349067e-4,1.862539298010428e-4,50.92164614163616,58.18414804549785
Paraíba,10-14,Ambos,5.476816681373611e-5,5.987776196476435e-5,4.692478696672979e-5,5.29974909090918e-5,11.88087127592657,13.56535874303967
Paraíba,15-19,Ambos,6.050134543711857e-4,7.244006333116861e-4,6.014731411761432e-4,7.202347195621709e-4,43.747450653485686,50.19628066249919
Paraíba,20-24,Ambos,4.7154206423100184e-4,5.657124905138164e-4,4.585249222146035e-4,5.530121552044427e-4,24.754260649634862,29.092953569732337
Paraíba,25-29,Ambos,2.923826023734678e-4,3.4343750155637384e-4,2.910466054614151e-4,3.4218650715821106e-4,14.702164929053302,17.06136140994647
Paraíba,30-34,Ambos,7.250812233950184e-5,7.332570965314286e-5,6.96105794372278e-5,7.001026184730514e-5,3.033860800931222,3.05093353194581
Paraíba,35-39,Ambos,7.542674991976499e-5,8.050278215066717e-5,5.157811079835545e-5,5.841824534840107e-5,1.8861533819878613,2.1414718215698785
Paraíba,40-44,Ambos,4.3007616324332944e-4,4.833682577221392e-4,4.2574668615966615e-4,4.791682786189446e-4,11.929967994024988,13.529629799311966
Paraíba,45-49,Ambos,7.388705049930262e-4,8.325285571854796e-4,7.360256588168747e-4,8.30378971512849e-4,15.030484774717925,17.12648727527754
Paraíba,50-54,Ambos,0.0012421180827107425,0.0014008866730680243,0.0012381013533199424,0.0013978755309250895,18.054258516043895,20.630185129297818
Paraíba,55-59,Ambos,0.0016093644108261377,0.0018096897435446574,0.0016001371162017919,0.0018025553621740602,16.730824897091548,19.055393079418455
Paraíba,60-64,Ambos,0.0020688410646093574,0.0023323264120210627,0.0020659964187814254,0.0023296501636558215,15.194870101824645,17.30358423137064
Paraíba,65-69,Ambos,0.002994065292101628,0.0034005615498746604,0.002989838129248668,0.0033976284561234435,15.227422539000413,17.489116775845318
Paraíba,70-74,Ambos,0.004744571560696252,0.005326827028118018,0.004743537107021963,0.00532591590819483,17.106388435597346,19.412457226265094
Paraíba,75-79,Ambos,0.009502921690060255,0.0106657362727196,0.009416258446973703,0.010580890936487486,20.259817528237438,23.05752028613251
Paraíba,80-84,Ambos,0.006580251877614776,0.007536226117984002,0.0064225020784174636,0.007408732421763809,8.54502435880063,9.927397898964763
Paraíba,85-89,Ambos,0.00881378574341251,0.009473768204719233,0.008775381341394245,0.009441530184121777,6.887347822325911,7.429990066046114
Paraíba,90+,Ambos,0.023658564919456806,0.026836712719336596,0.023433070439478773,0.026614251181031362,12.474019013949011,14.289698366879067
Pernambuco,0,Ambos,0.025330620319942612,0.026227692367271044,0.0251440994087926,0.02604400450801892,99.53891350096731,105.01533318918257
Pernambuco,1-4,Ambos,8.82696982571883e-4,9.155259577155366e-4,8.745100970074758e-4,9.075030969611011e-4,93.36395983274916,98.67876920706557
Pernambuco,5-9,Ambos,1.4001923305555564e-4,1.4791274863300532e-4,1.3812139399464334e-4,1.4612914936978948e-4,43.17299631679247,46.28477429355089
Pernambuco,10-14,Ambos,9.607502983166724e-5,1.0242574661039124e-4,9.550112691770336e-5,1.0188741045013812e-4,23.82309510532458,25.62358171305671
Pernambuco,15-19,Ambos,2.582158993782921e-4,2.77743038340887e-4,2.579051793771866e-4,2.774413815328571e-4,16.772786008874387,18.15919588790963
Pernambuco,20-24,Ambos,5.909190427376698e-4,6.264251720205598e-4,5.895636076442869e-4,6.251794568192456e-4,25.534365288449244,27.290420749247858
Pernambuco,25-29,Ambos,7.84154556135059e-4,8.303001939339317e-4,7.834597235435805e-4,8.296377639720093e-4,33.07712235865418,35.37321089315763
Pernambuco,30-34,Ambos,9.001106337336594e-4,9.513946219949509e-4,8.937619558780365e-4,9.454999094355142e-4,34.11992104547072,36.46742066848548
Pernambuco,35-39,Ambos,0.0010709686374852803,0.0011299069511934772,0.0010647258889076093,0.0011241162724053057,33.699392770656175,35.926790353617506
Pernambuco,40-44,Ambos,0.001198711666654626,0.001270537906744528,0.0011884688748590288,0.001261077470735137,29.29636855638953,31.377951489633922
Pernambuco,45-49,Ambos,0.0015467099948336482,0.001634190090523919,0.0015370967269169927,0.0016253241877101268,27.842679725941494,29.685413219372
Pernambuco,50-54,Ambos,0.0022706672998624106,0.0024020754236076486,0.002255125828907629,0.002387729475133633,28.590001616925953,30.536225749601243
Pernambuco,55-59,Ambos,0.003113868139826423,0.003294583953167601,0.003099077971998904,0.0032809781030813962,28.576781715525723,30.51650359880711
Pernambuco,60-64,Ambos,0.004613351812309094,0.004873344416155112,0.004604615246321294,0.004865432773032145,28.977392335058116,30.876097282549512
Pernambuco,65-69,Ambos,0.006237003311022786,0.006612423299184239,0.0062340390758725455,0.006609642892211231,26.731169205190614,28.5731021522581
Pernambuco,70-74,Ambos,0.00753228376322801,0.007971948745649724,0.007521021258750745,0.007961933128900315,23.870407380819643,25.450452577013284
Pernambuco,75-79,Ambos,0.011058245057064134,0.01172195576277151,0.01104221616766813,0.01170594222645784,21.673802294610976,23.127418666894364
Pernambuco,80-84,Ambos,0.00967697456687587,0.010289867719789944,0.009427683422022715,0.010060436615924775,11.626172109711328,12.459300183005126
Pernambuco,85-89,Ambos,0.010776450386995241,0.01126180784210426,0.010678412149310208,0.011170600808062675,8.015639951263257,8.401162129799294
Pernambuco,90+,Ambos,0.022020845943859977,0.023414177233379276,0.022016771580254245,0.023410868056242158,11.117931787264364,11.863994260490738
Alagoas,0,Ambos,0.02936255538966176,0.03438722707886877,0.029050791511087685,0.0341044303644369,91.00956590105392,116.34757797348985
Alagoas,1-4,Ambos,0.0010367839790227896,0.0012250835300431577,0.0010193973355368902,0.0012095944701635527,85.34897442468383,110.50643068171317
Alagoas,5-9,Ambos,1.0778253045114413e-4,1.3901764008211612e-4,1.0566580848487544e-4,1.374402454674534e-4,26.050151943070627,35.3327736733543
Alagoas,10-14,Ambos,2.7824054718668242e-5,3.0038454035052735e-5,2.4515952473744452e-5,2.668723735642966e-5,5.260429199843072,5.736600320805589
Alagoas,15-19,Ambos,7.491508572565263e-4,0.0011231319617282679,7.473432362619019e-4,0.0011200791877617818,42.86033364432499,58.005391433652264
Alagoas,20-24,Ambos,6.590654068810783e-4,9.406343663493853e-4,6.589180708201824e-4,9.405418039392092e-4,26.662946811221623,35.98833453569512
Alagoas,25-29,Ambos,4.1656660018040353e-4,5.787314355165256e-4,4.126541005528136e-4,5.764332148261881e-4,16.925715092094034,22.852781858755
