regiao,Faixa_Etaria,Sexo,ano,previsto,lmt_inf,lmt_max
Brasil,1-4,Homens,2025,3.9292161657023206e-4,2.9368158255488585e-4,5.256965568799711e-4
Brasil,1-4,Homens,2026,3.762047922517954e-4,2.6152565008031133e-4,5.411708016775959e-4
Brasil,1-4,Homens,2027,3.6019918412383625e-4,2.3481751749464066e-4,5.525288471991388e-4
Brasil,1-4,Homens,2028,3.448745335403372e-4,2.1188713708722253e-4,5.613292317773145e-4
Brasil,1-4,Homens,2029,3.3020186920738306e-4,1.918354625770748e-4,5.683687101608907e-4
Brasil,1-4,Homens,2030,3.161534524128528e-4,1.7409854830891663e-4,5.741173975512511e-4
Brasil,1-4,Homens,2031,3.0270272458630623e-4,1.582869493962451e-4,5.788786745936657e-4
Brasil,1-4,Homens,2032,2.898242570899349e-4,1.4411348692726445e-4,5.828607841549716e-4
Brasil,1-4,Homens,2033,2.774937031456521e-4,1.3135621025460513e-4,5.862132832260805e-4
Brasil,1-4,Homens,2034,2.6568775180744385e-4,1.198375285941024e-4,5.890473734616711e-4
Brasil,1-4,Homens,2035,2.543840838919588e-4,1.0941157537599945e-4,5.914480429988046e-4
Brasil,1-4,Homens,2036,2.4356132978403298e-4,9.995610624688812e-5,5.934817150604375e-4
Brasil,1-4,Homens,2037,2.3319902903737275e-4,9.136705389884998e-5,5.952012768648334e-4
Brasil,1-4,Homens,2038,2.2327759169402678e-4,8.355472112980884e-5,5.966495044036373e-4
Brasil,1-4,Homens,2039,2.1377826124951424e-4,7.644102807604688e-5,5.978614643617836e-4
Brasil,1-4,Homens,2040,2.0468307919360357e-4,6.995746299027267e-5,5.988662412472037e-4
Brasil,1-4,Homens,2041,1.9597485105969908e-4,6.404351769383578e-5,5.996882062517913e-4
Brasil,1-4,Homens,2042,1.8763711391865448e-4,5.864546638780256e-5,6.003479670006492e-4
Brasil,1-4,Homens,2043,1.7965410525556155e-4,5.371539384307406e-5,6.008630901872821e-4
Brasil,1-4,Homens,2044,1.7201073317067055e-4,4.921040880766083e-5,6.012486594361636e-4
Brasil,1-4,Homens,2045,1.646925478481137e-4,4.509199778336348e-5,6.015177115685559e-4
Brasil,1-4,Homens,2046,1.576857142384883e-4,4.132548714923365e-5,6.016815817587585e-4
Brasil,1-4,Homens,2047,1.509769859036578e-4,3.7879590317819056e-5,6.01750179484668e-4
Brasil,1-4,Homens,2048,1.4455367997432517e-4,3.4726022644628224e-5,6.017322112571964e-4
Brasil,1-4,Homens,2049,1.3840365317303215e-4,3.1839171070758373e-5,6.016353619593371e-4
Brasil,1-4,Homens,2050,1.3251527885726103e-4,2.919580853693428e-5,6.014664436644352e-4
Brasil,1-4,Homens,2051,1.268774250392347e-4,2.6774845437942274e-5,6.012315186617119e-4
Brasil,1-4,Homens,2052,1.2147943334086399e-4,2.4557112037623206e-5,6.009360018477856e-4
Brasil,1-4,Homens,2053,1.1631109884405354e-4,2.2525167003690647e-5,6.005847464791108e-4
Brasil,1-4,Homens,2054,1.1136265079827689e-4,2.0663128163587756e-5,6.001821164073757e-4
Brasil,1-4,Homens,2055,1.0662473414894575e-4,1.8956522307423043e-5,5.997320472585576e-4
Brasil,1-4,Homens,2056,1.0208839185165345e-4,1.739215142822848e-5,5.992380985104103e-4
Brasil,1-4,Homens,2057,9.774504793885865e-5,1.5957973233768843e-5,5.987034980327112e-4
Brasil,1-4,Homens,2058,9.358649130699412e-5,1.4642994117140129e-5,5.98131180350748e-4
Brasil,1-4,Homens,2059,8.960486019335371e-5,1.343717305682699e-5,5.97523819654252e-4
Brasil,1-4,Homens,2060,8.579262731340822e-5,1.2331335146577885e-5,5.96883858385761e-4
Brasil,1-4,Homens,2061,8.21425856304532e-5,1.1317093643233877e-5,5.962135320927027e-4
Brasil,1-4,Homens,2062,7.864783473068696e-5,1.0386779575436277e-5,5.955148911076838e-4
Brasil,1-4,Homens,2063,7.53017677779584e-5,9.533378084739518e-6,5.947898195249749e-4
Brasil,1-4,Homens,2064,7.209805902352584e-5,8.750470778286896e-6,5.940400518630689e-4
Brasil,1-4,Homens,2065,6.903065184721151e-5,8.032183462913607e-6,5.932671877395556e-4
Brasil,1-4,Homens,2066,6.609374730734438e-5,7.373138707482035e-6,5.924727048325021e-4
Brasil,1-4,Homens,2067,6.328179317784554e-5,6.7684127459128426e-6,5.916579703597155e-4
Brasil,1-4,Homens,2068,6.0589473451728864e-5,6.213496289725496e-6,5.908242512718934e-4
Brasil,1-4,Homens,2069,5.801169829117571e-5,5.704258867515511e-6,5.899727233263125e-4
Brasil,1-4,Homens,2070,5.5543594405182464e-5,5.236916350940944e-6,5.891044791832691e-4
Brasil,5-9,Homens,2024,2.0274894818917606e-4,1.7295652615298928e-4,2.3767322867860918e-4
Brasil,5-9,Homens,2025,1.9592065071890363e-4,1.557600347292426e-4,2.464361377733579e-4
Brasil,5-9,Homens,2026,0.00018932232063814862,1.4215798509592504e-4,2.5213456048654595e-4
Brasil,5-9,Homens,2027,1.8294621297088037e-4,1.3058893523648158e-4,2.5629519667786223e-4
Brasil,5-9,Homens,2028,1.767848435808924e-4,1.2043199807583067e-4,2.595064552548738e-4
Brasil,5-9,Homens,2029,1.7083098038708888e-4,1.1135767036774004e-4,2.6206747827645094e-4
Brasil,5-9,Homens,2030,1.65077634874623e-4,1.0316192228979274e-4,2.641539138757948e-4
Brasil,5-9,Homens,2031,1.59518053891933e-4,9.570535989938118e-5,2.658786252329231e-4
Brasil,5-9,Homens,2032,1.5414571172403773e-4,8.888601114546301e-5,2.6731878432507397e-4
Brasil,5-9,Homens,2033,1.4895430243279696e-4,8.26254621244141e-5,2.6852962322718664e-4
Brasil,5-9,Homens,2034,1.4393773245513622e-4,7.686110510747078e-5,2.695520809303665e-4
Brasil,5-9,Homens,2035,1.3909011345055746e-4,7.154148630493951e-5,2.7041735724119627e-4
Brasil,5-9,Homens,2036,1.3440575538953227e-4,6.662335296855895e-5,2.7114977371907437e-4
Brasil,5-9,Homens,2037,1.2987915987466863e-4,6.206969117345027e-5,2.717686498972806e-4
Brasil,5-9,Homens,2038,1.2550501368681358e-4,5.7848370773310904e-5,2.722895779079468e-4
Brasil,5-9,Homens,2039,1.2127818254851043e-4,5.3931178325565586e-5,2.727253143530416e-4
Brasil,5-9,Homens,2040,1.1719370509749774e-4,5.029310686377321e-5,2.730864202062706e-4
Brasil,5-9,Homens,2041,1.1324678706316854e-4,4.6911821000777974e-5,2.7338172994644466e-4
Brasil,5-9,Homens,2042,1.0943279563916175e-4,4.376724497759254e-5,2.736187020118268e-4
Brasil,5-9,Homens,2043,1.0574725404547345e-4,4.084123900748974e-5,2.738036849495967e-4
Brasil,5-9,Homens,2044,1.0218583627371137e-4,3.8117340404536354e-5,2.739421225126994e-4
Brasil,5-9,Homens,2045,9.874436200932008e-5,3.558055317848804e-5,2.740387137803907e-4
Brasil,5-9,Homens,2046,9.541879172481818e-5,3.32171745369704e-5,2.740975396354302e-4
Brasil,5-9,Homens,2047,9.220522193829038e-5,3.101464995421181e-5,2.7412216372717176e-4
Brasil,5-9,Homens,2048,8.909988063156403e-5,2.8961450685327094e-5,2.741157138437491e-4
Brasil,5-9,Homens,2049,8.609912282269782e-5,2.7046969163736685e-5,2.740809480707763e-4
Brasil,5-9,Homens,2050,8.319942628758001e-5,2.526142883168288e-5,2.740203090135868e-4
Brasil,5-9,Homens,2051,8.039738742561994e-5,2.3595805759710168e-5,2.7393596856531405e-4
Brasil,5-9,Homens,2052,7.768971726467453e-5,2.204176000300478e-5,2.738298651215815e-4
Brasil,5-9,Homens,2053,7.507323760052551e-5,2.0591575083033657e-5,2.7370373471181025e-4
Brasil,5-9,Homens,2054,7.254487726637214e-5,1.9238104314719332e-5,2.735591371945306e-4
Brasil,5-9,Homens,2055,7.010166852796221e-5,1.797472295211265e-5,2.733974784199221e-4
Brasil,5-9,Homens,2056,6.774074360013112e-5,1.679528532008841e-5,2.73220029076264e-4
Brasil,5-9,Homens,2057,6.545933128065717e-5,1.569408625088929e-5,2.7302794079317753e-4
Brasil,5-9,Homens,2058,6.325475369748578e-5,1.4665826263134548e-5,2.7282225996276115e-4
Brasil,5-9,Homens,2059,6.112442316550067e-5,1.3705580015030549e-5,2.726039396521573e-4
Brasil,5-9,Homens,2060,5.90658391491564e-5,1.2808767638747849e-5,2.723738499120022e-4
Brasil,5-9,Homens,2061,5.707658532740339e-5,1.1971128623559909e-5,2.7213278673031177e-4
Brasil,5-9,Homens,2062,5.5154326757463725e-5,1.1188697964596789e-5,2.718814798374709e-4
Brasil,5-9,Homens,2063,5.3296807134125465e-5,1.0457784334396481e-5,2.716205995326729e-4
Brasil,5-9,Homens,2064,5.1501846141341414e-5,9.774950067698473e-6,2.7135076267360717e-4
Brasil,5-9,Homens,2065,4.976733689302141e-5,9.136992777553991e-6,2.710725379479325e-4
Brasil,5-9,Homens,2066,4.809124346001502e-5,8.540928443934868e-6,2.7078645052608965e-4
Brasil,5-9,Homens,2067,4.647159848038298e-5,7.983975835475942e-6,2.70492986179384e-4
Brasil,5-9,Homens,2068,4.490650085014989e-5,7.4635421414647255e-6,2.7019259493438837e-4
Brasil,5-9,Homens,2069,4.339411349183049e-5,6.977209705235673e-6,2.698856943240263e-4
Brasil,5-9,Homens,2070,4.1932661198107494e-5,6.522723762164162e-6,2.695726722868108e-4
Brasil,10-14,Homens,2024,3.055981278086532e-4,2.725774138235343e-4,3.426190541987262e-4
Brasil,10-14,Homens,2025,2.981575009541629e-4,2.527938571393857e-4,3.516616122765002e-4
Brasil,10-14,Homens,2026,2.90898036623097e-4,2.367082904705562e-4,3.574934681964542e-4
Brasil,10-14,Homens,2027,2.838153239156043e-4,2.2268416068781886e-4,3.617281886619855e-4
Brasil,10-14,Homens,2028,2.7690505932731886e-4,2.1008188675616742e-4,3.6498345033458704e-4
Brasil,10-14,Homens,2029,2.7016304413452565e-4,1.9856837608998174e-4,3.675714726244164e-4
Brasil,10-14,Homens,2030,2.6358518184298375e-4,1.879413306033951e-4,3.6967466317354956e-4
Brasil,10-14,Homens,2031,2.5716747569887204e-4,1.780651098983172e-4,3.71409708477398e-4
Brasil,10-14,Homens,2032,2.509060262603311e-4,1.6884218220528815e-4,3.728560789223097e-4
Brasil,10-14,Homens,2033,2.4479702902813883e-4,1.6019866182730575e-4,3.7407044938741937e-4
Brasil,10-14,Homens,2034,2.3883677213406944e-4,1.520762749050693e-4,3.750946934952826e-4
Brasil,10-14,Homens,2035,2.3302163408553603e-4,1.444275744675425e-4,3.759606304549287e-4
Brasil,10-14,Homens,2036,2.2734808156514992e-4,1.3721293026635117e-4,3.76692998910681e-4
Brasil,10-14,Homens,2037,2.2181266728384967e-4,1.3039854904737432e-4,3.7731140205939697e-4
Brasil,10-14,Homens,2038,2.1641202788630817e-4,1.239551234451746e-4,3.778316257704258e-4
Brasil,10-14,Homens,2039,2.1114288190733174e-4,1.1785688043189807e-4,3.7826655870035653e-4
Brasil,10-14,Homens,2040,2.060020277780225e-4,1.1208089267725643e-4,3.7862685097322176e-4
Brasil,10-14,Homens,2041,2.0098634188048207e-4,1.0660656812617172e-4,3.7892139605027764e-4
Brasil,10-14,Homens,2042,1.9609277664987907e-4,1.0141526354714953e-4,3.791576899702313e-4
Brasil,10-14,Homens,2043,1.9131835872273053e-4,9.648998630112185e-5,3.793421036472242e-4
Brasil,10-14,Homens,2044,1.8666018713026322e-4,9.181516017398023e-5,3.794800923233467e-4
Brasil,10-14,Homens,2045,1.8211543153576803e-4,8.737643858466548e-5,3.795763588066358e-4
Brasil,10-14,Homens,2046,1.776813305148656e-4,8.316055341027141e-5,3.796349821985858e-4
Brasil,10-14,Homens,2047,1.7335518987764817e-4,7.915519099456546e-5,3.796595204928351e-4
Brasil,10-14,Homens,2048,1.6913438103167074e-4,7.53488891929902e-5,3.796530931424491e-4
Brasil,10-14,Homens,2049,1.6501633938479943e-4,7.173095090768448e-5,3.7961844809507723e-4
Brasil,10-14,Homens,2050,1.6099856278694992e-4,6.829137070429514e-5,3.7955801665924386e-4
Brasil,10-14,Homens,2051,1.570786100097618e-4,6.50207719237169e-5,3.794739587457727e-4
Brasil,10-14,Homens,2052,1.5325409926329398e-4,6.191035230260039e-5,3.7936820042965637e-4
Brasil,10-14,Homens,2053,1.4952270674883046e-4,5.8951836561228715e-5,3.792424653348372e-4
Brasil,10-14,Homens,2054,1.4588216524692688e-4,5.613743475045571e-5,3.7909830101310227e-4
Brasil,10-14,Homens,2055,1.4233026273983038e-4,5.345980540150226e-5,3.789371012379312e-4
Brasil,10-14,Homens,2056,1.3886484106744428e-4,5.091202271512853e-5,3.7876012494307185e-4
Brasil,10-14,Homens,2057,1.3548379461601474e-4,4.848754717538664e-5,3.785685123885233e-4
Brasil,10-14,Homens,2058,1.321850690387447e-4,4.618019908887719e-5,3.7836329902237646e-4
Brasil,10-14,Homens,2059,1.2896666000756054e-4,4.3984134641239975e-5,3.7814542741761685e-4
Brasil,10-14,Homens,2060,1.258266119952668e-4,4.1893824134420145e-5,3.779157575925255e-4
Brasil,10-14,Homens,2061,1.2276301708735648e-4,3.99040321254614e-5,3.776750759674337e-4
Brasil,10-14,Homens,2062,1.1977401382274733e-4,3.8009799233477504e-5,3.7742410316591376e-4
Brasil,10-14,Homens,2063,1.168577860627473e-4,3.620642541852829e-5,3.771635008326067e-4
Brasil,10-14,Homens,2064,1.1401256188755454e-4,3.448945456626393e-5,3.768938776108792e-4
Brasil,10-14,Homens,2065,1.1123661251962842e-4,3.285466023685252e-5,3.7661579439992877e-4
Brasil,10-14,Homens,2066,1.0852825127327183e-4,3.12980324569926e-5,3.7632976899168924e-4
Brasil,10-14,Homens,2067,1.0588583252978902e-4,2.9815765450598347e-5,3.7603628017209055e-4
Brasil,10-14,Homens,2068,1.033077507375978e-4,2.8404246217716874e-5,3.757357713581837e-4
Brasil,10-14,Homens,2069,1.0079243943668396e-4,2.706004388292701e-5,3.7542865383183326e-4
Brasil,10-14,Homens,2070,9.833837030681102e-5,2.5779899744299327e-5,3.7511530962171024e-4
Brasil,15-19,Homens,2024,0.0017477638304293339,0.0016987858327631824,0.0017981539214913219
Brasil,15-19,Homens,2025,0.0017370880555588014,0.0016672650095853037,0.0018098352064112406
Brasil,15-19,Homens,2026,0.0017264774909684576,0.001640239427832392,0.0018172496504122119
Brasil,15-19,Homens,2027,0.0017159317383377414,0.0016155268509484852,0.0018225767828656627
Brasil,15-19,Homens,2028,0.0017054504017791313,0.0015923011863966342,0.0018266400212328265
Brasil,15-19,Homens,2029,0.0016950330878232858,0.0015701481362569278,0.0018298510200859188
Brasil,15-19,Homens,2030,0.001684679405404272,0.0015488268766205011,0.001832447991337837
Brasil,15-19,Homens,2031,0.0016743889658448832,0.001528183720586755,0.0018345820408731009
Brasil,15-19,Homens,2032,0.0016641613828420525,0.0015081139746614867,0.0018363553117823213
Brasil,15-19,Homens,2033,0.001653996272452343,0.001488542762801519,0.0018378401599544905
Brasil,15-19,Homens,2034,0.0016438932530775435,0.0014694144586830883,0.0018390897214498522
Brasil,15-19,Homens,2035,0.0016338519454503386,0.0014506864456941871,0.0018401441521530516
Brasil,15-19,Homens,2036,0.001623871972620071,0.0014323252281553962,0.0018410345162020061
Brasil,15-19,Homens,2037,0.0016139529599385916,0.0014143039003577747,0.0018417853166038758
Brasil,15-19,Homens,2038,0.0016040945350461954,0.0013966004394362268,0.0018424162020196518
Brasil,15-19,Homens,2039,0.001594296327857643,0.0013791965189345987,0.0018429431528610852
Brasil,15-19,Homens,2040,0.0015845579705482666,0.0013620766629757607,0.0018433793267866334
Brasil,15-19,Homens,2041,0.0015748790975401638,0.0013452276298713413,0.0018437356747617003
Brasil,15-19,Homens,2042,0.0015652593454884714,0.001328637954258117,0.001844021398596163
Brasil,15-19,Homens,2043,0.0015556983532677277,0.0013122976012183332,0.0018442442965018117
Brasil,15-19,Homens,2044,0.0015461957619583146,0.001296197701065071,0.0018444110279885735
Brasil,15-19,Homens,2045,0.001536751214832984,0.001280330343248661,0.0018445273196434678
Brasil,15-19,Homens,2046,0.0015273643573434658,0.0012646884142709933,0.001844598126905387
Brasil,15-19,Homens,2047,0.0015180348371071598,0.0012492654688180476,0.0018446277626253636
Brasil,15-19,Homens,2048,0.001508762303893905,0.0012340556262847577,0.0018446200002381217
Brasil,15-19,Homens,2049,0.0014995464096128333,0.0012190534869341281,0.0018445781573029922
Brasil,15-19,Homens,2050,0.0014903868082993027,0.0012042540633982397,0.0018445051637064971
Brasil,15-19,Homens,2051,0.0014812831561019093,0.0011896527242830622,0.0018444036177646332
Brasil,15-19,Homens,2052,0.0014722351112695757,0.0011752451474073705,0.0018442758326945334
Brasil,15-19,Homens,2053,0.0014632423341387282,0.0011610272807730485,0.0018441238753581692
Brasil,15-19,Homens,2054,0.0014543044871205412,0.0011469953097871116,0.0018439495987577265
Brasil,15-19,Homens,2055,0.001445421234688266,0.0011331456295747785,0.0018437546694432855
Brasil,15-19,Homens,2056,0.0014365922433646336,0.0011194748214657987,0.0018435405907505553
Brasil,15-19,Homens,2057,0.0014278171817093373,0.0011059796329228142,0.0018433087225998405
Brasil,15-19,Homens,2058,0.0014190957203065902,0.0010926569603251076,0.0018430602984428773
Brasil,15-19,Homens,2059,0.001410427531752758,0.0010795038341339133,0.001842796439831266
Brasil,15-19,Homens,2060,0.0014018122906440697,0.0010665174060543194,0.0018425181689915048
Brasil,15-19,Homens,2061,0.001393249673564401,0.001053694937879038,0.0018422264197212543
Brasil,15-19,Homens,2062,0.001384739359073133,0.0010410337917554566,0.0018419220468654117
Brasil,15-19,Homens,2063,0.0013762810276930868,0.0010285314216623086,0.0018416058345856112
Brasil,15-19,Homens,2064,0.0013678743618985285,0.0010161853659186107,0.0018412785036004613
Brasil,15-19,Homens,2065,0.0013595190461032503,0.0010039932405769589,0.0018409407175444179
Brasil,15-19,Homens,2066,0.0013512147666487236,9.919527335772625e-4,0.0018405930885691314
Brasil,15-19,Homens,2067,0.0013429612117923232,9.800615995566903e-4,0.0018402361822915023
Brasil,15-19,Homens,2068,0.001334758071695627,9.683176552278007e-4,0.0018398705221764266
Brasil,15-19,Homens,2069,0.0013266050384127788,9.56718775250218e-4,0.0018394965934288197
Brasil,15-19,Homens,2070,0.0013185018058789358,9.452628885323632e-4,0.001839114846458392
Brasil,20-24,Homens,2024,0.0025637393208248773,0.002479614635459369,0.002650718063666351
Brasil,20-24,Homens,2025,0.0025453672506565096,0.0024256962125311,0.0026709422256772416
Brasil,20-24,Homens,2026,0.002527126836994528,0.002379607942131399,0.0026837908620097077
Brasil,20-24,Homens,2027,0.002509017136372278,0.0023375794935455475,0.0026930279838575646
Brasil,20-24,Homens,2028,0.0024910372120840953,0.0022981815270207004,0.002700076699351091
Brasil,20-24,Homens,2029,0.002473186134136865,0.002260695988001396,0.0027056489180990553
Brasil,20-24,Homens,2030,0.0024554629792019173,0.002224704631910017,0.0027101568252027707
Brasil,20-24,Homens,2031,0.002437866830567269,0.00218993989514708,0.0027138620090671217
Brasil,20-24,Homens,2032,0.0024203967780902047,0.002156218984240971,0.0027169413710786366
Brasil,20-24,Homens,2033,0.0024030519181502097,0.0021234107281933538,0.002719520272104217
Brasil,20-24,Homens,2034,0.0023858313536022193,0.0020914173046025194,0.002721690805227997
Brasil,20-24,Homens,2035,0.0023687341937302206,0.002060163445690679,0.0027235225886000896
Brasil,20-24,Homens,2036,0.0023517595542011825,0.002029589709274188,0.0027250694933580602
Brasil,20-24,Homens,2037,0.002334906557019311,0.0019996480978461506,0.002726374023451411
Brasil,20-24,Homens,2038,0.002318174330480638,0.0019702991027130664,0.002727470270427242
Brasil,20-24,Homens,2039,0.0023015620091279367,0.001941509649039164,0.002728385967323189
Brasil,20-24,Homens,2040,0.0022850687337059475,0.0019132516303520366,0.002729143953113864
Brasil,20-24,Homens,2041,0.0022686936511169416,0.0018855008402157583,0.0027297632400043645
Brasil,20-24,Homens,2042,0.0022524359143765932,0.0018582361783804314,0.002730259806261741
Brasil,20-24,Homens,2043,0.002236294682570169,0.001831439050865413,0.002730647195126953
Brasil,20-24,Homens,2044,0.002220269120809033,0.0018050929097677573,0.0027309369740155707
Brasil,20-24,Homens,2045,0.0022043584001874687,0.0017791828954994472,0.0027311390913034835
Brasil,20-24,Homens,2046,0.0021885616977397934,0.001753695555284995,0.002731262156865814
Brasil,20-24,Homens,2047,0.0021728781963978004,0.0017286186192338488,0.002731313665054445
Brasil,20-24,Homens,2048,0.0021573070849484925,0.0017039408204324318,0.0027313001736690933
Brasil,20-24,Homens,2049,0.0021418475579921253,0.001679651749080579,0.0027312274488970555
Brasil,20-24,Homens,2050,0.002126498815900545,0.0016557417332351736,0.0027311005836585644
Brasil,20-24,Homens,2051,0.002111260064775838,0.001632201740549597,0.002730924094969026
Brasil,20-24,Homens,2052,0.0020961305164092538,0.0016090232967285382,0.002730702004598387
Brasil,20-24,Homens,2053,0.002081109388240444,0.0015861984173998812,0.002730437906325728
Brasil,20-24,Homens,2054,0.0020661959033169844,0.0015637195508383759,0.002730135022354238
Brasil,20-24,Homens,2055,0.0020513892902541847,0.0015415795295285646,0.002729796250898904
Brasil,20-24,Homens,2056,0.002036688783195198,0.0015197715289753297,0.0027294242065383995
Brasil,20-24,Homens,2057,0.002022093621771395,0.00149828903249383,0.0027290212545992188
Brasil,20-24,Homens,2058,0.002007603051063044,0.0014771258009611665,0.002728589540589579
Brasil,20-24,Homens,2059,0.0019932163215602597,0.0014562758467078028,0.002728131015504895
Brasil,20-24,Homens,2060,0.001978932689124237,0.001435733410880683,0.0027276474576727215
Brasil,20-24,Homens,2061,0.0019647514149487605,0.0014154929437319825,0.0027271404916830687
Brasil,20-24,Homens,2062,0.001950671765521989,0.001395549087384616,0.0027266116048528352
Brasil,20-24,Homens,2063,0.0019366930125885226,0.001375896660703665,0.0027260621615950256
Brasil,20-24,Homens,2064,0.0019228144331117233,0.0013565306459658215,0.0027254934160005043
Brasil,20-24,Homens,2065,0.0019090353092363235,0.0013374461770700066,0.002724906522889004
Brasil,20-24,Homens,2066,0.0018953549282512954,0.0013186385290740006,0.0027243025475443775
Brasil,20-24,Homens,2067,0.0018817725825529836,0.001300103108876039,0.0027236824743150116
Brasil,20-24,Homens,2068,0.001868287569608512,0.001281835446888459,0.0027230472142321833
Brasil,20-24,Homens,2069,0.0018548991919194366,0.0012638311895737295,0.002722397611775871
Brasil,20-24,Homens,2070,0.0018416067569856744,0.0012460860927325254,0.0027217344508982393
Brasil,25-29,Homens,2024,0.0023880979398443677,0.0022490550368095695,0.0025357368659056916
Brasil,25-29,Homens,2025,0.0023574165113587784,0.0021618891640944695,0.002570627902820717
Brasil,25-29,Homens,2026,0.002327129266896472,0.0020885963066001336,0.0025929044343000114
Brasil,25-29,Homens,2027,0.002297231142122051,0.0020227394741653667,0.0026089721329598924
Brasil,25-29,Homens,2028,0.0022677171377648952,0.0019618563376104896,0.0026212627899024166
Brasil,25-29,Homens,2029,0.002238582318783222,0.0019046964652103759,0.0026309970588491442
Brasil,25-29,Homens,2030,0.0022098218135388984,0.0018505219929078377,0.0026388837670169485
Brasil,25-29,Homens,2031,0.002181430812982865,0.0017988535890255176,0.002645373931965719
Brasil,25-29,Homens,2032,0.0021534045698509974,0.0017493579351616612,0.00265077326272089
Brasil,25-29,Homens,2033,0.002125738397870325,0.001701791020531975,0.0026552988478971665
Brasil,25-29,Homens,2034,0.002098427670975441,0.0016559668169064377,0.0026591104636634797
Brasil,25-29,Homens,2035,0.0020714678225349664,0.0016117387377747525,0.0026623290979045995
Brasil,25-29,Homens,2036,0.002044854344587976,0.0015689880558453328,0.0026650485164639876
Brasil,25-29,Homens,2037,0.00201858278709021,0.0015276163460427837,0.0026673428042925363
Brasil,25-29,Homens,2038,0.0019926487571699856,0.0014875403751069918,0.0026692714603901106
Brasil,25-29,Homens,2039,0.001967047918393671,0.0014486885401092163,0.0026708829442146143
Brasil,25-29,Homens,2040,0.0019417759900405755,0.0014109983218325445,0.0026722172076017094
Brasil,25-29,Homens,2041,0.001916828746387184,0.0013744144228909972,0.0026733075423115388
Brasil,25-29,Homens,2042,0.0018922020160005615,0.0013388873797123674,0.002674181954068286
Brasil,25-29,Homens,2043,0.001867891681040852,0.0013043725097978724,0.002674864201670644
Brasil,25-29,Homens,2044,0.0018438936765727385,0.0012708291008832048,0.0026753745945399168
Brasil,25-29,Homens,2045,0.0018202039898857331,0.0012382197776889072,0.002675730613009434
Brasil,25-29,Homens,2046,0.0017968186598232238,0.0012065100010901922,0.0026759473965169197
Brasil,25-29,Homens,2047,0.0017737337761201176,0.001175667667419852,0.002676038131978149
Brasil,25-29,Homens,2048,0.00175094547874901,0.0011456627844593694,0.0026760143657789644
Brasil,25-29,Homens,2049,0.001728449957274752,0.0011164672068480444,0.0026758862566482063
Brasil,25-29,Homens,2050,0.0017062434502172997,0.0010880544180215447,0.002675662782292739
Brasil,25-29,Homens,2051,0.0016843222444227592,0.0010603993489457764,0.0026753519095213895
Brasil,25-29,Homens,2052,0.0016626826744425146,0.0010334782262134607,0.0026749607352833707
Brasil,25-29,Homens,2053,0.0016413211219203174,0.0010072684437704617,0.002674495604347227
Brasil,25-29,Homens,2054,0.001620234014987273,9.817484538084044e-4,0.002673962208077078
Brasil,25-29,Homens,2055,0.0015994178276645759,9.568976733181808e-4,0.0026733656678049576
Brasil,25-29,Homens,2056,0.001578869079273936,9.326964035290111e-4,0.0026727106055682254
Brasil,25-29,Homens,2057,0.0015585843338555782,9.091257600190823e-4,0.0026720012044197813
Brasil,25-29,Homens,2058,0.0015385601995937038,8.86167611719075e-4,0.002671241260083694
Brasil,25-29,Homens,2059,0.0015187933282493564,8.638045273700123e-4,0.0026704342253888926
Brasil,25-29,Homens,2060,0.0014992804146005526,8.420197282647202e-4,0.0026695832486458232
Brasil,25-29,Homens,2061,0.0014800181958896195,8.207970463144329e-4,0.0026686912069189385
Brasil,25-29,Homens,2062,0.0014610034512776318,8.00120886651529e-4,0.002667760734978524
Brasil,25-29,Homens,2063,0.0014422330013058472,7.799761941153274e-4,0.0026667942505795446
Brasil,25-29,Homens,2064,0.0014237037073640728,7.603484230777641e-4,0.002665793976605518
Brasil,25-29,Homens,2065,0.0014054124711658613,7.412235101548791e-4,0.0026647619605263424
Brasil,25-29,Homens,2066,0.0013873562342304375,7.225878494229002e-4,0.002663700091546349
Brasil,25-29,Homens,2067,0.001369531977371294,7.044282698173648e-4,0.0026626101157592847
Brasil,25-29,Homens,2068,0.001351936720191356,6.867320144429821e-4,0.002661493649577791
Brasil,25-29,Homens,2069,0.0013345675205846195,6.694867215626476e-4,0.0026603521916643657
Brasil,25-29,Homens,2070,0.0013174214742442117,6.526804070679318e-4,0.002659187133557004
Brasil,30-34,Homens,2024,0.0024060168569068467,0.002214112937084045,0.0026145536746394796
Brasil,30-34,Homens,2025,0.0023632906790846176,0.0020961042255444695,0.0026645348860920644
Brasil,30-34,Homens,2026,0.002321323235045176,0.0019982849052537373,0.002696583228644455
Brasil,30-34,Homens,2027,0.0022801010511528637,0.0019115108693226787,0.0027197652322586865
Brasil,30-34,Homens,2028,0.002239610893037575,0.001832253051308577,0.0027375350520662434
Brasil,30-34,Homens,2029,0.0021998397613458595,0.0017587001262065376,0.0027516316758539267
Brasil,30-34,Homens,2030,0.002160774887567499,0.0016897698185681241,0.0027630675275634306
Brasil,30-34,Homens,2031,0.0021224037299361646,0.0016247490219427586,0.002772488262501407
Brasil,30-34,Homens,2032,0.002084713969402899,0.0015631340800977018,0.002780332403700102
Brasil,30-34,Homens,2033,0.002047693505681085,0.0015045501320742243,0.002786911917270453
Brasil,30-34,Homens,2034,0.0020113304533616446,0.0014487064636940074,0.0027924567840365696
