ano,faixa_etaria,mx_previsto,local,sexo,ax,n,qx,px,lx,dx,Lx,Tx,ex
2057,75-79,0.01954809632309156,Rio Grande do Norte,Ambos,2.5,5,0.09318643795269513,0.9068135620473049,76542.5244782155,7132.725208031878,364880.8093709979,1333715.3864419125,17.424502203627952
2057,80-84,0.044490588930933314,Rio Grande do Norte,Ambos,2.5,5,0.2001868657689238,0.7998131342310761,69409.79927018363,13894.930169548197,312311.6709270476,968834.5770709146,13.958181514106421
2057,85-89,0.07990024630602927,Rio Grande do Norte,Ambos,2.5,5,0.33298689434336065,0.6670131056566393,55514.869100635435,18485.72385169879,231360.03587393017,656522.906143867,11.826073208490232
2057,90+,0.08709402405112837,Rio Grande do Norte,Ambos,2.5,5,0.35760662110683766,0.6423933788931624,37029.14524893664,13241.867514946543,425162.87026993674,425162.87026993674,11.481844028850384
2058,0,8.769417320506495e-4,Rio Grande do Norte,Ambos,0.051404574229282886,1,8.762128430802391e-4,0.9991237871569197,100000,87.62128430802392,99916.88285050525,8310044.515474385,83.10044515474385
2058,1-4,2.2055432542538433e-5,Rio Grande do Norte,Ambos,1.5997575167784153,4,8.82170601013589e-5,0.9999117829398987,99912.37871569197,8.813976318031932,399628.35918236326,8210127.632623879,82.17327760743643
2058,5-9,9.416284850251118e-5,Rio Grande do Norte,Ambos,2.5,5,4.707034355718225e-4,0.9995292965644281,99903.56473937395,47.0249511486953,499400.26131899795,7810499.273441516,78.1803861935994
2058,10-14,1.6132625095541435e-4,Rio Grande do Norte,Ambos,2.5,5,8.063060589430419e-4,0.999193693941057,99856.53978822524,80.51493305633295,499081.4116084854,7311099.012122518,73.21602598715943
2058,15-19,0.004981245349217277,Rio Grande do Norte,Ambos,2.5,5,0.02459988163116998,0.97540011836883,99776.02485516891,2454.478401065829,492743.92827318,6812017.600514033,68.27309075904857
2058,20-24,0.0036930923182472136,Rio Grande do Norte,Ambos,2.5,5,0.01829653461266463,0.9817034653873353,97321.54645410308,1780.6470432555457,482156.1146623765,6319273.672240853,64.93190770679983
2058,25-29,0.002078198239823484,Rio Grande do Norte,Ambos,2.5,5,0.010337283886175405,0.9896627161138246,95540.89941084753,987.6333999504594,475235.4135543615,5837117.557578476,61.09548469370743
2058,30-34,0.0015636857423496507,Rio Grande do Norte,Ambos,2.5,5,0.007787983813620732,0.9922120161863792,94553.26601089707,736.3793052178416,470925.3817914407,5361882.144024115,56.70752973679586
2058,35-39,0.0014871628991876451,Rio Grande do Norte,Ambos,2.5,5,0.007408271230634926,0.9925917287693651,93816.88670567922,695.0209427294196,467346.88117157255,4890956.762232674,52.13301074012936
