Local,Sexo,Ano,faixa_etaria,previsao,Limite Inferior,Limite Superior
Centro-Oeste,Homens,2035,1-4,0.0001279660874181,9.170379521664285e-05,0.0002358616009879
Centro-Oeste,Homens,2035,5-9,2.928345278013233e-05,1.9716182585044583e-05,4.041319446562082e-05
Centro-Oeste,Homens,2035,10-14,6.05279358892188e-05,4.240234974128897e-05,0.0001075821921641
Centro-Oeste,Homens,2035,15-19,0.0021050755983437,0.0017597079403585,0.0023313674648608
Centro-Oeste,Homens,2035,20-24,0.0030922458995254,0.002721728220874,0.0031504517495189
Centro-Oeste,Homens,2035,25-29,0.0028752828166547,0.0027402038850356,0.0030675251030223
Centro-Oeste,Homens,2035,30-34,0.0011040075589082,0.0008185232841383,0.0014429307196946
Centro-Oeste,Homens,2035,35-39,0.0012398610475761,0.0009899845361869,0.0017087548421592
Centro-Oeste,Homens,2035,40-44,0.0016775897956627,0.0012775167586817,0.0026251584073467
Centro-Oeste,Homens,2035,45-49,0.0023003985186053,0.0016571227700079,0.0038844279853955
Centro-Oeste,Homens,2035,50-54,0.0033173216916005,0.0026430611524625,0.0038280880346106
Centro-Oeste,Homens,2035,55-59,0.0062442069982035,0.0049528166793651,0.0081919536921983
Centro-Oeste,Homens,2035,60-64,0.0077678283538179,0.006578418487683,0.0087175499807266
Centro-Oeste,Homens,2035,65-69,0.0147722202254259,0.0105293416963492,0.0219523130570917
Centro-Oeste,Homens,2035,70-74,0.0231517621843378,0.0208352184549105,0.0298644255502128
Centro-Oeste,Homens,2035,75-79,0.0382161402237034,0.0359005371415251,0.0494149647641589
Centro-Oeste,Homens,2035,80-84,0.0618156884843782,0.0633233474947902,0.0774723318898147
Centro-Oeste,Homens,2035,85-89,0.1327697844172764,0.128204808039393,0.1426577725175117
Centro-Oeste,Homens,2035,90+,0.2001544534879179,0.1876152479416105,0.2029319088202186
Centro-Oeste,Homens,2036,0,0.016003641541915,0.0234805510725536,0.029140535225258
Centro-Oeste,Homens,2036,1-4,0.0001270922598371,9.02544866960701e-05,0.0002396490458271
Centro-Oeste,Homens,2036,5-9,2.846720370102552e-05,1.877767640552242e-05,3.993893554124106e-05
Centro-Oeste,Homens,2036,10-14,5.999360698232276e-05,4.171727850547617e-05,0.0001093484221191
Centro-Oeste,Homens,2036,15-19,0.0020948165185287,0.0017420220276347,0.0023107137400157
Centro-Oeste,Homens,2036,20-24,0.003098671413099,0.0027217240912942,0.0031504469750625
Centro-Oeste,Homens,2036,25-29,0.0028752539928545,0.0027402038850356,0.0030675251030223
Centro-Oeste,Homens,2036,30-34,0.0011039267927895,0.0008107304643622,0.0014568003020843
Centro-Oeste,Homens,2036,35-39,0.0012369538154569,0.0009813315136729,0.0017238220111025
Centro-Oeste,Homens,2036,40-44,0.0016699253727003,0.0012567748723794,0.0026616450172488
Centro-Oeste,Homens,2036,45-49,0.0022838195088295,0.0016275719312851,0.0039584165098612
Centro-Oeste,Homens,2036,50-54,0.0032763175917146,0.0025695456871161,0.0038120182799228
Centro-Oeste,Homens,2036,55-59,0.006243201313875,0.0049110344949632,0.0082616493321325
Centro-Oeste,Homens,2036,60-64,0.0076461629690821,0.0064068715074363,0.0086303727105733
Centro-Oeste,Homens,2036,65-69,0.0147438794558109,0.0103202354560719,0.0224958436186478
Centro-Oeste,Homens,2036,70-74,0.0230704979412579,0.0207090833803095,0.0300463240640076
Centro-Oeste,Homens,2036,75-79,0.0380022234152198,0.0357077206503931,0.0496817983751447
Centro-Oeste,Homens,2036,80-84,0.0613565300059128,0.0631271414397574,0.0777131243639079
Centro-Oeste,Homens,2036,85-89,0.1327574602667579,0.1282167208174644,0.1426763402995619
Centro-Oeste,Homens,2036,90+,0.2003585662978863,0.1876152479416105,0.2029319088202186
Centro-Oeste,Homens,2037,0,0.0157701145727062,0.023083567426182,0.0288524875416304
Centro-Oeste,Homens,2037,1-4,0.0001262515241979,8.887282636210053e-05,0.0002433747204819
Centro-Oeste,Homens,2037,5-9,2.76764171465704e-05,1.7883354802601197e-05,3.9473600875860935e-05
Centro-Oeste,Homens,2037,10-14,5.946665800222245e-05,4.106516843097383e-05,0.0001110845970585
Centro-Oeste,Homens,2037,15-19,0.0020853939522426,0.0017257056687596,0.0022918689292402
Centro-Oeste,Homens,2037,20-24,0.0031050790919372,0.0027217218089884,0.003150444334965
Centro-Oeste,Homens,2037,25-29,0.0028752309340224,0.0027402038850356,0.0030675251030223
Centro-Oeste,Homens,2037,30-34,0.0011038590711934,0.000803254843355,0.0014703582419451
Centro-Oeste,Homens,2037,35-39,0.001234208485834,0.0009730123740329,0.0017385604769107
Centro-Oeste,Homens,2037,40-44,0.0016645512358659,0.0012405447804031,0.0027026222491789
Centro-Oeste,Homens,2037,45-49,0.0022664045787272,0.0015983428132924,0.0040260398248902
Centro-Oeste,Homens,2037,50-54,0.0032363472499794,0.0024977346173104,0.0037969528577575
Centro-Oeste,Homens,2037,55-59,0.0062423968830349,0.0048709070862794,0.0083297102795797
Centro-Oeste,Homens,2037,60-64,0.0075272481313301,0.0062393379291941,0.0085450010650936
Centro-Oeste,Homens,2037,65-69,0.0146606950430218,0.0100443787539421,0.022859523068951
Centro-Oeste,Homens,2037,70-74,0.0229917428785413,0.0205876641224049,0.0302235273782418
Centro-Oeste,Homens,2037,75-79,0.0377905646465673,0.0355219837265129,0.0499415739665093
Centro-Oeste,Homens,2037,80-84,0.0609030523915246,0.0629372079230272,0.0779476490187032
Centro-Oeste,Homens,2037,85-89,0.1327255742084486,0.128185396846173,0.1426419576737279
Centro-Oeste,Homens,2037,90+,0.2005608426307039,0.1876152479416105,0.2029319088202186
Centro-Oeste,Homens,2038,0,0.0154715794715524,0.0224735614812476,0.0283059530034388
Centro-Oeste,Homens,2038,1-4,0.0001254424561983,8.75524630411468e-05,0.0002470449850651
Centro-Oeste,Homens,2038,5-9,2.69102183730924e-05,1.7031039857464236e-05,3.901728321825767e-05
Centro-Oeste,Homens,2038,10-14,5.894695185167341e-05,4.04428207347079e-05,0.0001127938456768
Centro-Oeste,Homens,2038,15-19,0.0020782534216562,0.0017134843044918,0.0022775532363773
Centro-Oeste,Homens,2038,20-24,0.0031114684600941,0.0027217205474717,0.0031504428752597
Centro-Oeste,Homens,2038,25-29,0.0028752124870898,0.0027402038850356,0.0030675251030223
Centro-Oeste,Homens,2038,30-34,0.0011038022866846,0.000796067486991,0.0014836334764603
Centro-Oeste,Homens,2038,35-39,0.001231615725345,0.0009649979680501,0.0017529993913171
Centro-Oeste,Homens,2038,40-44,0.001657645006088,0.0012220758512622,0.0027379494041271
Centro-Oeste,Homens,2038,45-49,0.0022504251397993,0.0015718250413742,0.0040971000087224
Centro-Oeste,Homens,2038,50-54,0.0031973713291488,0.0024276061120568,0.0037828688164501
Centro-Oeste,Homens,2038,55-59,0.0062417534129916,0.0048322844171432,0.0083962865794004
Centro-Oeste,Homens,2038,60-64,0.0074110026323861,0.0060757316186088,0.0084614060770956
Centro-Oeste,Homens,2038,65-69,0.0146386071486586,0.0098569004109225,0.0234125021248561
Centro-Oeste,Homens,2038,70-74,0.0229154122388634,0.0204705357825171,0.030396460396174
Centro-Oeste,Homens,2038,75-79,0.0375811342193695,0.0353426900591115,0.050194927852793
Centro-Oeste,Homens,2038,80-84,0.0604551687014084,0.0627530292318194,0.078176423567281
Centro-Oeste,Homens,2038,85-89,0.1326874779031266,0.1281359881709813,0.1425874265958999
Centro-Oeste,Homens,2038,90+,0.2007612969765057,0.1876152479416105,0.2029319088202186
Centro-Oeste,Homens,2039,0,0.015118525249066,0.021693764023455,0.0275326644733783
Centro-Oeste,Homens,2039,1-4,0.0001246637034956,8.628795063628702e-05,0.0002506652946225
Centro-Oeste,Homens,2039,5-9,2.6167765324439943e-05,1.62186922264724e-05,3.857001745860658e-05
Centro-Oeste,Homens,2039,10-14,5.8434359871993055e-05,3.984750871211072e-05,0.0001144788583229
Centro-Oeste,Homens,2039,15-19,0.0020741468796068,0.0017066428560064,0.0022692926346772
Centro-Oeste,Homens,2039,20-24,0.0031178392498635,0.0027217198501384,0.0031504420682433
Centro-Oeste,Homens,2039,25-29,0.002875197729629,0.0027402038850356,0.0030675251030223
Centro-Oeste,Homens,2039,30-34,0.001103754672482,0.0007891435487629,0.0014966508551956
Centro-Oeste,Homens,2039,35-39,0.0012291667716381,0.0009572631009196,0.0017671639516443
Centro-Oeste,Homens,2039,40-44,0.0016525572400893,0.0012070681837011,0.0027769462379712
Centro-Oeste,Homens,2039,45-49,0.0022338312905562,0.0015455855744887,0.0041629165561815
Centro-Oeste,Homens,2039,50-54,0.0031593523633549,0.0023591380802934,0.0037697435785688
Centro-Oeste,Homens,2039,55-59,0.0062412386847144,0.00479503758387,0.0084615071439723
Centro-Oeste,Homens,2039,60-64,0.0072973481471823,0.0059159704126473,0.0083795564032164
Centro-Oeste,Homens,2039,65-69,0.0145619708370841,0.0096050184655655,0.0237786672911442
Centro-Oeste,Homens,2039,70-74,0.0228414245237834,0.0203573332732329,0.0305654882097976
Centro-Oeste,Homens,2039,75-79,0.0373739029010389,0.0351692928168826,0.0504424068690697
Centro-Oeste,Homens,2039,80-84,0.0600127935639258,0.0625741550216941,0.0783998983543807
Centro-Oeste,Homens,2039,85-89,0.1326557604162243,0.1280934475354107,0.142541820218929
Centro-Oeste,Homens,2039,90+,0.2009599437518571,0.1876152479416105,0.2029319088202186
Centro-Oeste,Homens,2040,0,0.0147237833942678,0.0207940833190316,0.0265771832614831
Centro-Oeste,Homens,2040,1-4,0.0001239139814253,8.507457848197053e-05,0.0002542403687783
Centro-Oeste,Homens,2040,5-9,2.544824731613153e-05,1.544439519620735e-05,3.813179371981906e-05
Centro-Oeste,Homens,2040,10-14,5.792875901979512e-05,3.927688585119528e-05,0.0001161419635741
Centro-Oeste,Homens,2040,15-19,0.0020731507143329,0.001705139471353,0.0022674362819901
Centro-Oeste,Homens,2040,20-24,0.0031241913092323,0.0027217194646569,0.0031504416220902
Centro-Oeste,Homens,2040,25-29,0.0028751859237149,0.0027402038850356,0.0030675251030223
Centro-Oeste,Homens,2040,30-34,0.0011037147473396,0.0007824615064314,0.0015094319034499
Centro-Oeste,Homens,2040,35-39,0.0012268533950695,0.0009497858214819,0.0017810761115703
Centro-Oeste,Homens,2040,40-44,0.0016463121899131,0.0011904252254164,0.0028113285337134
Centro-Oeste,Homens,2040,45-49,0.0022184156870374,0.0015215162566884,0.0042315132748416
Centro-Oeste,Homens,2040,50-54,0.0031222546546488,0.0022923080322161,0.0037575551431434
Centro-Oeste,Homens,2040,55-59,0.0062408269326548,0.0047590548777849,0.0085254836906657
Centro-Oeste,Homens,2040,60-64,0.0071862091159957,0.0057599753328823,0.0082994191232359
Centro-Oeste,Homens,2040,65-69,0.0145452148985076,0.0094363978193608,0.0243389857472731
Centro-Oeste,Homens,2040,70-74,0.0227697013475689,0.0202477401685149,0.0307309272497303
Centro-Oeste,Homens,2040,75-79,0.0371688419163806,0.0350013179795062,0.0506844850394278
Centro-Oeste,Homens,2040,80-84,0.059575843143387,0.0624001906514949,0.0786184680214586
Centro-Oeste,Homens,2040,85-89,0.1326372557221292,0.1280726277715138,0.1425201539984185
Centro-Oeste,Homens,2040,90+,0.2011567972992356,0.1876152479416105,0.2029319088202186
Centro-Oeste,Homens,2041,0,0.0143015662181383,0.0198256549231086,0.0254926573512048
Centro-Oeste,Homens,2041,1-4,0.000123192069015,8.390824041721028e-05,0.0002577743226619
Centro-Oeste,Homens,2041,5-9,2.4750883776128213e-05,1.470634189273832e-05,3.770256737706052e-05
Centro-Oeste,Homens,2041,10-14,5.743003032523713e-05,3.872891578098039e-05,0.0001177851899276
Centro-Oeste,Homens,2041,15-19,0.0020747924136667,0.0017079876266014,0.0022712371479314
Centro-Oeste,Homens,2041,20-24,0.0031305245506059,0.0027217192515609,0.0031504413754425
Centro-Oeste,Homens,2041,25-29,0.0028751764790185,0.0027402038850356,0.0030675251030223
Centro-Oeste,Homens,2041,30-34,0.001103681269362,0.0007760025725662,0.0015219954117146
Centro-Oeste,Homens,2041,35-39,0.001224667863303,0.0009425468675978,0.0017947551357535
Centro-Oeste,Homens,2041,40-44,0.0016415162092663,0.0011764589053174,0.0028486871729519
Centro-Oeste,Homens,2041,45-49,0.0022025626050531,0.0014977106660192,0.0042957943975623
Centro-Oeste,Homens,2041,50-54,0.0030860441760326,0.0022270930059463,0.0037462822179742
Centro-Oeste,Homens,2041,55-59,0.0062404975505655,0.004724238742947,0.0085883137841196
Centro-Oeste,Homens,2041,60-64,0.007077512632088,0.0056076700002204,0.0082209603357832
Centro-Oeste,Homens,2041,65-69,0.0144742381560493,0.0092055650125984,0.0247057946607407
Centro-Oeste,Homens,2041,70-74,0.0227001672986383,0.0201414800909189,0.0308930538979977
Centro-Oeste,Homens,2041,75-79,0.0369659229393665,0.0348383514596989,0.0509215764549195
Centro-Oeste,Homens,2041,80-84,0.0591442351085718,0.0622307879932004,0.078832480696836
Centro-Oeste,Homens,2041,85-89,0.1326320325664633,0.1280748068887253,0.1425230371980886
Centro-Oeste,Homens,2041,90+,0.201351871886537,0.1876152479416105,0.2029319088202186
Centro-Oeste,Homens,2042,0,0.0138665123362909,0.0188364275096808,0.0243358748332223
Centro-Oeste,Homens,2042,1-4,0.0001224968052673,8.278533230696332e-05,0.0002612707693865
Centro-Oeste,Homens,2042,5-9,2.407492303964336e-05,1.4002824841740927e-05,3.72822668076856e-05
Centro-Oeste,Homens,2042,10-14,5.6938058039756286e-05,3.820181802077199e-05,0.0001194103154856
Centro-Oeste,Homens,2042,15-19,0.002078240819675,0.0017137007722665,0.0022790757953322
Centro-Oeste,Homens,2042,20-24,0.0031368389224001,0.0027217191337591,0.0031504412390893
Centro-Oeste,Homens,2042,25-29,0.0028751689232837,0.0027402038850356,0.0030675251030223
Centro-Oeste,Homens,2042,30-34,0.001103653197302,0.0007697502329015,0.0015343578973175
Centro-Oeste,Homens,2042,35-39,0.0012226029085617,0.0009355292276972,0.0018082180382842
Centro-Oeste,Homens,2042,40-44,0.001635851255761,0.0011613078651196,0.0028822831068161
Centro-Oeste,Homens,2042,45-49,0.0021876864297315,0.001475661689648,0.0043623247567487
Centro-Oeste,Homens,2042,50-54,0.0030506884805263,0.0021634695387782,0.0037359043030154
Centro-Oeste,Homens,2042,55-59,0.0062402340574109,0.0046905033922932,0.0086500832200983
Centro-Oeste,Homens,2042,60-64,0.0069711883344732,0.0054589801964122,0.0081441456052002
Centro-Oeste,Homens,2042,65-69,0.0144620535493178,0.0090533646369743,0.0252718752208441
Centro-Oeste,Homens,2042,70-74,0.0226327498081729,0.0200383099642016,0.0310521112354253
Centro-Oeste,Homens,2042,75-79,0.0367651180850747,0.0346800290127722,0.0511540453640023
Centro-Oeste,Homens,2042,80-84,0.0587178886019677,0.0620656381036855,0.0790422453239377
Centro-Oeste,Homens,2042,85-89,0.1326354435272663,0.1280913724841158,0.1425414730996248
Centro-Oeste,Homens,2042,90+,0.2015451817066074,0.1876152479416105,0.2029319088202186
Centro-Oeste,Homens,2043,0,0.0134328381402538,0.0178681525583556,0.0231625365527336
Centro-Oeste,Homens,2043,1-4,0.0001218270856942,8.170267081176597e-05,0.0002647329012796
Centro-Oeste,Homens,2043,5-9,2.3419641195526203e-05,1.3332227308361792e-05,3.687079944147977e-05
Centro-Oeste,Homens,2043,10-14,5.645272915504162e-05,3.7694025369637545e-05,0.000121018908073
Centro-Oeste,Homens,2043,15-19,0.0020825178706973,0.0017206722051664,0.0022888452301888
Centro-Oeste,Homens,2043,20-24,0.0031431343933,0.0027217190686366,0.0031504411637102
Centro-Oeste,Homens,2043,25-29,0.0028751628787102,0.0027402038850356,0.0030675251030223
Centro-Oeste,Homens,2043,30-34,0.0011036296581231,0.0007636898801963,0.0015465339705629
Centro-Oeste,Homens,2043,35-39,0.0012206516973028,0.0009287177900873,0.0018214799333764
Centro-Oeste,Homens,2043,40-44,0.0016313456298156,0.0011482428992676,0.0029182772088099
Centro-Oeste,Homens,2043,45-49,0.0021725124116579,0.0014538744185512,0.004425303676175
Centro-Oeste,Homens,2043,50-54,0.0030161566158517,0.0021014136687305,0.0037264017393325
Centro-Oeste,Homens,2043,55-59,0.0062400232708976,0.0046577729160443,0.0087108679170845
Centro-Oeste,Homens,2043,60-64,0.0068671683055559,0.0053138335337735,0.0080689402982385
Centro-Oeste,Homens,2043,65-69,0.0143959982206555,0.0088410215971366,0.0256379816117577
Centro-Oeste,Homens,2043,70-74,0.0225673790254756,0.0199380146601628,0.0312083143947959
Centro-Oeste,Homens,2043,75-79,0.0365663999017917,0.0345260282300055,0.0513822141791667
Centro-Oeste,Homens,2043,80-84,0.0582967242097102,0.0619044653171322,0.0792480375688817
Centro-Oeste,Homens,2043,85-89,0.1326414044580398,0.1281107967135519,0.1425632525496299
Centro-Oeste,Homens,2043,90+,0.201736740876799,0.1876152479416105,0.2029319088202186
Centro-Oeste,Homens,2044,0,0.013013663551342,0.01695481463147,0.0220234734153361
Centro-Oeste,Homens,2044,1-4,0.0001211818590824,8.065742826362955e-05,0.0002681635550068
Centro-Oeste,Homens,2044,5-9,2.278434098187328e-05,1.2693016004330616e-05,3.646805652241844e-05
Centro-Oeste,Homens,2044,10-14,5.5973933122150086e-05,3.720415001229787e-05,0.0001226123577708
Centro-Oeste,Homens,2044,15-19,0.0020866951291686,0.0017274474300248,0.0022984246356651
Centro-Oeste,Homens,2044,20-24,0.003149410943537,0.0027217190326358,0.003150441122039
Centro-Oeste,Homens,2044,25-29,0.0028751580430605,0.0027402038850356,0.0030675251030223
Centro-Oeste,Homens,2044,30-34,0.0011036099198127,0.0007578085205181,0.0015585366284478
Centro-Oeste,Homens,2044,35-39,0.0012188078021133,0.0009220990594698,0.0018345543188503
Centro-Oeste,Homens,2044,40-44,0.0016261925707618,0.0011343300261164,0.0029512056868723
Centro-Oeste,Homens,2044,45-49,0.0021581563013862,0.0014335241958549,0.0044900997898558
Centro-Oeste,Homens,2044,50-54,0.0029824190443417,0.0020409009564757,0.0037177557337782
Centro-Oeste,Homens,2044,55-59,0.0062398546468134,0.0046259797636019,0.0087707354343829
Centro-Oeste,Homens,2044,60-64,0.0067653869733949,0.0051721592054879,0.0079953098383243
Centro-Oeste,Homens,2044,65-69,0.0143877526933955,0.0087031260940728,0.0262086510498306
Centro-Oeste,Homens,2044,70-74,0.0225039876996829,0.0198404027030498,0.0313618548564458
Centro-Oeste,Homens,2044,75-79,0.0363697413632727,0.0343760621129022,0.0516063699026793
Centro-Oeste,Homens,2044,80-84,0.0578806639322053,0.0617470224353338,0.0794501046301745
Centro-Oeste,Homens,2044,85-89,0.1326451922869781,0.1281243698545322,0.1425786505880553
Centro-Oeste,Homens,2044,90+,0.2019265634385501,0.1876152479416105,0.2029319088202186
Centro-Oeste,Homens,2045,0,0.0126205441879005,0.0161223080574598,0.0209621907917619
Centro-Oeste,Homens,2045,1-4,0.0001205601244719,7.964707991413219e-05,0.000271565264324
Centro-Oeste,Homens,2045,5-9,2.216835072863676e-05,1.2083734860031256e-05,3.607391688288218e-05
Centro-Oeste,Homens,2045,10-14,5.550156167877259e-05,3.673095624996827e-05,0.0001241919034414
Centro-Oeste,Homens,2045,15-19,0.0020900459433746,0.0017329001941574,0.0023061123424381
Centro-Oeste,Homens,2045,20-24,0.0031556685600534,0.002721719012734,0.0031504410990024
Centro-Oeste,Homens,2045,25-29,0.0028751541745466,0.0027402038850356,0.0030675251030223
Centro-Oeste,Homens,2045,30-34,0.0011035933685925,0.0007520945351828,0.0015703774927221
Centro-Oeste,Homens,2045,35-39,0.0012170651756393,0.0009156609255714,0.0018474533075019
Centro-Oeste,Homens,2045,40-44,0.0016219711067872,0.0011220556781388,0.0029860549387696
Centro-Oeste,Homens,2045,45-49,0.0021436115275056,0.0014134377639659,0.0045519721346469
Centro-Oeste,Homens,2045,50-54,0.0029494475677195,0.0019819065206878,0.0037099483665542
Centro-Oeste,Homens,2045,55-59,0.0062397197508269,0.0045950635126067,0.0088297462030618
Centro-Oeste,Homens,2045,60-64,0.0066657810183613,0.0050338877964296,0.0079232198975496
Centro-Oeste,Homens,2045,65-69,0.0143260016063463,0.0085070547930975,0.0265730857209008
Centro-Oeste,Homens,2045,70-74,0.0224425110674612,0.0197453027868994,0.0315129039309223
Centro-Oeste,Homens,2045,75-79,0.0361751158611573,0.0342298738628388,0.0518267693369342
