regiao,Faixa_Etaria,taxa,ano,previsto,previsao_lee_miler_2_1$lmt_inf,previsao_lee_miler_3_1$lmt_max
Brasil,1-4,Homens,2067,3.5432034350735766e-5,2.4636644404964e-5,5.0957794316289386e-5
Brasil,1-4,Homens,2068,3.3613345348978864e-5,2.3227496111128585e-5,4.864308146448857e-5
Brasil,1-4,Homens,2069,3.188800773801065e-5,2.1898982283947727e-5,4.6433438061858666e-5
Brasil,1-4,Homens,2070,3.025122988927127e-5,2.0646485232767715e-5,4.432410163261776e-5
Brasil,5-9,Homens,2024,2.0657696413007453e-4,1.952999258308451e-4,2.185051629059974e-4
Brasil,5-9,Homens,2025,1.999326223624514e-4,1.882154022983988e-4,2.123792898806061e-4
Brasil,5-9,Homens,2026,1.935019892128772e-4,1.8139778080046503e-4,2.0641388039100233e-4
Brasil,5-9,Homens,2027,1.8727819095705754e-4,1.748349104490399e-4,2.0060707966199385e-4
Brasil,5-9,Homens,2028,1.81254574957176e-4,1.6851571256820268e-4,1.9495642538146132e-4
Brasil,5-9,Homens,2029,1.754247025508686e-4,1.624299561890329e-4,1.8945905661174172e-4
Brasil,5-9,Homens,2030,1.6978234216891586e-4,1.5656810398426773e-4,1.8411185279001226e-4
Brasil,5-9,Homens,2031,1.6432146267430055e-4,1.509212027264962e-4,1.789115287157801e-4
Brasil,5-9,Homens,2032,1.590362269155046e-4,1.4548080289520382e-4,1.7385470088269434e-4
Brasil,5-9,Homens,2033,1.539209854871597e-4,1.402388979573934e-4,1.689379346130939e-4
Brasil,5-9,Homens,2034,1.489702706913801e-4,1.351878772880319e-4,1.641577780127455e-4
Brasil,5-9,Homens,2035,1.4417879069332179e-4,1.3032048877721357e-4,1.5951078668317102e-4
Brasil,5-9,Homens,2036,1.3954142386472503e-4,1.256298084684229e-4,1.549935418319857e-4
Brasil,5-9,Homens,2037,1.3505321330938843e-4,1.2110921540378396e-4,1.5060266359071214e-4
Brasil,5-9,Homens,2038,1.30709361564727e-4,1.1675237039803609e-4,1.4633482080416888e-4
Brasil,5-9,Homens,2039,1.2650522547374944e-4,1.1255319782914338e-4,1.4218673818986203e-4
Brasil,5-9,Homens,2040,1.2243631122197182e-4,1.0850586978386794e-4,1.3815520151585635e-4
Brasil,5-9,Homens,2041,1.1849826953396633e-4,1.0460479207092792e-4,1.3423706127175682e-4
Brasil,5-9,Homens,2042,1.1468689102440593e-4,1.0084459173763743e-4,1.3042923518460673e-4
Brasil,5-9,Homens,2043,1.1099810169863927e-4,9.722010581437894e-5,1.2672870984346574e-4
Brasil,5-9,Homens,2044,1.0742795859798491e-4,9.372637107560463e-5,1.231325416325033e-4
Brasil,5-9,Homens,2045,1.0397264558508948e-4,9.03586146534535e-5,1.1963785712544075e-4
Brasil,5-9,Homens,2046,1.0062846926484744e-4,8.711224537537664e-5,1.1624185305925556e-4
Brasil,5-9,Homens,2047,9.739185503651845e-5,8.398284572375807e-5,1.1294179597882982e-4
Brasil,5-9,Homens,2048,9.42593432728255e-5,8.096616433575765e-5,1.097350216243415e-4
Brasil,5-9,Homens,2049,9.122758562194819e-5,7.80581089771464e-5,1.066189341179983e-4
Brasil,5-9,Homens,2050,8.829334142845902e-5,7.525473993596083e-5,1.0359100499498512e-4
Brasil,5-9,Homens,2051,8.545347426937576e-5,7.255226379123491e-5,1.006487721143866e-4
Brasil,5-9,Homens,2052,8.270494860162992e-5,6.994702751949578e-5,9.778983847872247e-5
Brasil,5-9,Homens,2053,8.004482651736442e-5,6.743551290763292e-5,9.501187098511337e-5
Brasil,5-9,Homens,2054,7.74702646035948e-5,6.501433124547892e-5,9.231259912664771e-5
Brasil,5-9,Homens,2055,7.497851090287547e-5,6.268021827527001e-5,8.968981365897113e-5
Brasil,5-9,Homens,2056,7.25669019717244e-5,6.043002937826574e-5,8.714136524427708e-5
Brasil,5-9,Homens,2057,7.02328600336594e-5,5.826073498135382e-5,8.466516308258512e-5
Brasil,5-9,Homens,2058,6.797389022380473e-5,5.616941616857195e-5,8.225917353834098e-5
Brasil,5-9,Homens,2059,6.5787577922122e-5,5.415326048422518e-5,7.992141876886668e-5
Brasil,5-9,Homens,2060,6.36715861724153e-5,5.220955791573872e-5,7.764997535995586e-5
Brasil,5-9,Homens,2061,6.162365318435082e-5,5.033569704561942e-5,7.5442972972908e-5
Brasil,5-9,Homens,2062,5.9641589915822544e-5,4.8529161362941634e-5,7.32985930064613e-5
Brasil,5-9,Homens,2063,5.772327773307778e-5,4.6787525725666225e-5,7.121506727640904e-5
Brasil,5-9,Homens,2064,5.5866666146102963e-05,4.510845296586623e-5,6.91906767151128e-5
Brasil,5-9,Homens,2065,5.406977061684793e-5,4.3489690630596125e-5,6.722375009266587e-5
Brasil,5-9,Homens,2066,5.233067043794748e-5,4.192906785171585e-5,6.531266276106825e-5
Brasil,5-9,Homens,2067,5.064750667967074e-5,4.042449233848782e-5,6.345583542245293e-5
Brasil,5-9,Homens,2068,4.9018480202905344e-5,3.897394748720737e-5,6.165173292213498e-5
Brasil,5-9,Homens,2069,4.7441849736051876e-5,3.757548960252074e-5,5.989886306703336e-5
Brasil,5-9,Homens,2070,4.5915930013773136e-5,3.6227245225436166e-5,5.8195775469823535e-5
Brasil,10-14,Homens,2024,3.4691524228890763e-4,3.367715808826658e-4,3.5736443383060484e-4
Brasil,10-14,Homens,2025,3.40971237274741e-4,3.3025737382560614e-4,3.520326686484825e-4
Brasil,10-14,Homens,2026,3.351290761443289e-4,3.238785256757237e-4,3.467704363635418e-4
Brasil,10-14,Homens,2027,3.2938701391652944e-4,3.1763037491843593e-4,3.4157880827584083e-4
Brasil,10-14,Homens,2028,3.237433355085025e-4,3.115088507527911e-4,3.3645832865707674e-4
Brasil,10-14,Homens,2029,3.18196355223436e-4,3.0551031645416647e-4,3.314091702453809e-4
Brasil,10-14,Homens,2030,3.1274441624704866e-4,2.996314642716972e-4,3.2643123822609214e-4
Brasil,10-14,Homens,2031,3.073858901527208e-4,2.938692427113563e-4,3.215242418472025e-4
Brasil,10-14,Homens,2032,3.021191764151032e-4,2.882208048798509e-4,3.166877449939465e-4
Brasil,10-14,Homens,2033,2.9694270193205975e-4,2.82683470931643e-4,3.119212026798485e-4
Brasil,10-14,Homens,2034,2.918549205548018e-4,2.772547002025771e-4,3.0722398787040616e-4
Brasil,10-14,Homens,2035,2.8685431262607223e-4,2.7193207014613186e-4,3.0259541152302324e-4
Brasil,10-14,Homens,2036,2.8193938452624313e-4,2.667132601417819e-4,2.9803473777337074e-4
Brasil,10-14,Homens,2037,2.771086682271896e-4,2.6159603885453575e-4,2.9354119558876955e-4
Brasil,10-14,Homens,2038,2.7236072085380837e-4,2.565782542240076e-4,2.891139878099037e-4
Brasil,10-14,Homens,2039,2.676941242530486e-4,2.51657825428601e-4,2.847522982349611e-4
Brasil,10-14,Homens,2040,2.631074845703274e-4,2.4683273635272597e-4,2.804552972179557e-4
Brasil,10-14,Homens,2041,2.585994318332024e-4,2.4210103021159561e-4,2.7622214612638255e-4
Brasil,10-14,Homens,2042,2.541686195421784e-4,2.3746080507744866e-4,2.720520009140316e-4
Brasil,10-14,Homens,2043,2.498137242685241e-4,2.3291021011501335e-4,2.679440150008583e-4
Brasil,10-14,Homens,2044,2.4553344525898087e-4,2.2844744238037745e-4,2.6389734160544665e-4
Brasil,10-14,Homens,2045,2.4132650404724346e-4,2.2407074407148847e-4,2.5991113564153456e-4
Brasil,10-14,Homens,2046,2.371916440720983e-4,2.197784001438013e-4,2.55984555264822e-4
Brasil,10-14,Homens,2047,2.3312763030210393e-4,2.1556873622354252e-4,2.521167631372841e-4
Brasil,10-14,Homens,2048,2.2913324886670263e-4,2.114401167654587e-4,2.4830692746187136e-4
Brasil,10-14,Homens,2049,2.2520730669365216e-4,0.00020739094341288439,2.445542228294708e-4
Brasil,10-14,Homens,2050,2.2134863115267e-4,2.0341965352645294e-4,2.4085783091155175e-4
Brasil,10-14,Homens,2051,2.175560697051832e-4,1.9952471885434947e-4,2.3721694102532383e-4
Brasil,10-14,Homens,2052,2.1382848956007924e-4,1.9570464432216926e-4,2.3363075059310435e-4
Brasil,10-14,Homens,2053,2.1016477733535555e-4,1.9195796692449786e-4,2.3009846551350785e-4
Brasil,10-14,Homens,2054,2.0656383872556596e-4,1.8828325470356705e-4,2.266193004588705e-4
Brasil,10-14,Homens,2055,2.0302459817496537e-4,1.846791058029121e-4,2.2319247911073797e-4
Brasil,10-14,Homens,2056,1.995459985562544e-4,1.811441475860204e-4,2.1981723434318507e-4
Brasil,10-14,Homens,2057,1.96127000854829e-4,1.776770358116427e-4,2.1649280836206634e-4
Brasil,10-14,Homens,2058,1.9276658385843835e-4,1.7427645385879311e-4,2.1321845280694197e-4
Brasil,10-14,Homens,2059,1.8946374385216336e-4,1.709411119955639e-4,2.0999342882132215e-4
Brasil,10-14,Homens,2060,1.8621749431861813e-4,1.676697466868065e-4,2.0681700709596854e-4
Brasil,10-14,Homens,2061,1.8302686564328978e-4,1.6446111993646535e-4,2.0368846788923768e-4
Brasil,10-14,Homens,2062,1.7989090482492661e-4,1.6131401866097654e-4,2.0060710102784844e-4
Brasil,10-14,Homens,2063,1.7680867519088847e-4,1.5822725409066275e-4,1.9757220589093085e-4
Brasil,10-14,Homens,2064,1.7377925611737418e-4,1.551996611964775e-4,1.9458309137979806e-4
Brasil,10-14,Homens,2065,1.7080174275444258e-4,1.5223009813982087e-4,1.9163907587551828e-4
Brasil,10-14,Homens,2066,1.678752457557452e-4,1.49317445743448e-4,1.887394871860676e-4
Brasil,10-14,Homens,2067,1.6499889101288944e-4,1.464606069817458e-4,1.8588366248459238e-4
Brasil,10-14,Homens,2068,1.621718193943532e-4,1.4365850648887725e-4,1.8307094824009579e-4
Brasil,10-14,Homens,2069,1.5939318648887295e-4,1.409100900834677e-4,1.8030070014168147e-4
Brasil,10-14,Homens,2070,1.566621623532286e-4,1.382143243086737e-4,1.775722830173335e-4
Brasil,15-19,Homens,2024,0.002136451613441468,0.0021548428302838154,0.0021182173625050294
Brasil,15-19,Homens,2025,0.0021471430503028142,0.0021670343361729085,0.002127434347258918
Brasil,15-19,Homens,2026,0.0021578879902818707,0.002179276638480473,0.0021367092623217946
Brasil,15-19,Homens,2027,0.0021686867011240923,0.0021915731717788243,0.0021460392325459415
Brasil,15-19,Homens,2028,0.0021795394519148114,0.0022039266438808767,0.002155422112456606
Brasil,15-19,Homens,2029,0.002190446513085937,0.0022163392459243867,0.002164856276183106
Brasil,15-19,Homens,2030,0.0022014081564227083,0.002228812792415168,0.0021743404774310477
Brasil,15-19,Homens,2031,0.0022124246550704494,0.0022413488174363727,0.0021838737532885377
Brasil,15-19,Homens,2032,0.0022234962835413906,0.0022539486424640563,0.0021934553564262153
Brasil,15-19,Homens,2033,0.002234623317721504,0.002266613425241211,0.0022030847062388895
Brasil,15-19,Homens,2034,0.002245806034877369,0.0022793441956899256,0.0022127613529491406
Brasil,15-19,Homens,2035,0.0022570447136630962,0.0022921418827538537,0.0022224849507806797
Brasil,15-19,Homens,2036,0.0022683396341272644,0.0023050073347685197,0.0022322552376039745
Brasil,15-19,Homens,2037,0.0022796910777198908,0.002317941335131612,0.002242072019281969
Brasil,15-19,Homens,2038,0.0022910993272994597,0.0023309446145063236,0.002251935157482825
Brasil,15-19,Homens,2039,0.0023025646671399613,0.002344017860430991,0.0022618445600864692
Brasil,15-19,Homens,2040,0.0023140873829379733,0.0023571617249633424,0.0022718001735566092
Brasil,15-19,Homens,2041,0.002325667761819789,0.0023703768308180138,0.002281801976819577
Brasil,15-19,Homens,2042,0.0023373060923485615,0.002383663776336579,0.002291849976310717
Brasil,15-19,Homens,2043,0.0023490026645315034,0.0023970231395441014,0.0023019442019343874
Brasil,15-19,Homens,2044,0.00236075776982711,0.0024104554814843907,0.0023120847037452967
Brasil,15-19,Homens,2045,0.0023725717011524147,0.002423961348981032,0.0023222715492041916
Brasil,15-19,Homens,2046,0.002384444752890302,0.0024375412769376244,0.0023325048208943998
Brasil,15-19,Homens,2047,0.002396377220896835,0.002451195790265674,0.002342784614610823
Brasil,15-19,Homens,2048,0.0024083694025086207,0.0024649254055094643,0.0023531110377520343
Brasil,15-19,Homens,2049,0.002420421596550236,0.002478730632222887,0.00236348420796052
Brasil,15-19,Homens,2050,0.002432534103341657,0.0024926119741419247,0.002373904251967329
Brasil,15-19,Homens,2051,0.002444707224705754,0.002506569930187935,0.0023843713046060554
Brasil,15-19,Homens,2052,0.0024569412639758106,0.0025206049953300238,0.0023948855079677723
Brasil,15-19,Homens,2053,0.0024692365260030728,0.002534717661329575,0.002405447010673962
Brasil,15-19,Homens,2054,0.002481593317164358,0.0025489084173856845,0.002416055967248576
Brasil,15-19,Homens,2055,0.0024940119453696853,0.002563177750696942,0.0024267125375738788
Brasil,15-19,Homens,2056,0.0025064927200699402,0.002577526146952313,0.0024374168864172694
Brasil,15-19,Homens,2057,0.0025190359522646003,0.002591954090761647,0.002448169183018583
Brasil,15-19,Homens,2058,0.0025316419545094674,0.0026064620660346096,0.0024589696007290417
Brasil,15-19,Homens,2059,0.0025443110409244735,0.0026210505563154063,0.0024698183166945316
Brasil,15-19,Homens,2060,0.002557043527201498,0.0026357200450794612,0.002480715511577011
Brasil,15-19,Homens,2061,0.0025698397306122304,0.0026504710159972506,0.0024916613693088544
Brasil,15-19,Homens,2062,0.002582699970016088,0.0026653039531697223,0.002502656076875728
Brasil,15-19,Homens,2063,0.0025956245658681552,0.0026802193413389976,0.002513699824124249
Brasil,15-19,Homens,2064,0.002608613840227162,0.002695217666077602,0.0025247928035912375
Brasil,15-19,Homens,2065,0.002621668116763522,0.0027102994139589164,0.0025359352103518492
Brasil,15-19,Homens,2066,0.0026347877207673924,0.0027254650727111768,0.0025471272418842333
Brasil,15-19,Homens,2067,0.002647972979156771,0.002740715131357062,0.002558369097948726
Brasil,15-19,Homens,2068,0.0026612242204856595,0.002756050080340608,0.0025696609804798072
Brasil,15-19,Homens,2069,0.0026745417749522316,0.002771470411642911,0.0025810030934893782
Brasil,15-19,Homens,2070,0.0026879259744070783,0.002786976618887967,0.0025923956429799804
Brasil,20-24,Homens,2024,0.002695632821444978,0.002676221575458531,0.002715184861629559
Brasil,20-24,Homens,2025,0.002684311112699999,0.0026635213369969606,0.0027052631603427363
Brasil,20-24,Homens,2026,0.002673036955345511,0.0026509000140148313,0.002695358756221586
Brasil,20-24,Homens,2027,0.0026618101496647716,0.0026383536525755266,0.002685475188643451
Brasil,20-24,Homens,2028,0.002650630496779861,0.002625879172513751,0.0026756151250225332
Brasil,20-24,Homens,2029,0.002639497798648142,0.00261347411697847,0.00266578061125898
Brasil,20-24,Homens,2030,0.00262841185805877,0.002601136485205318,0.00265597323895852
Brasil,20-24,Homens,2031,0.002617372478629179,0.002588864617460307,0.002646194260480864
Brasil,20-24,Homens,2032,0.0026063794648016215,0.002576657113828422,0.0026364446701432342
Brasil,20-24,Homens,2033,0.002595432621839695,0.0025645127756118123,0.0026267252628143422
Brasil,20-24,Homens,2034,0.002584531755824889,0.002552430562220243,0.002617036677016133
Brasil,20-24,Homens,2035,0.002573676673653161,0.0025404095589150826,0.002607379427172047
Brasil,20-24,Homens,2036,0.0025628671830315018,0.0025284489523073562,0.0025977539281012104
Brasil,20-24,Homens,2037,0.002552103092474544,0.0025165480114928604,0.0025881605138756572
Brasil,20-24,Homens,2038,0.002541384211301155,0.002504706073349623,0.0025785994525151833
Brasil,20-24,Homens,2039,0.0025307103496310717,0.002492922530952393,0.002569070957565238
Brasil,20-24,Homens,2040,0.002520081318381533,0.0024811968243511834,0.002559575197310798
Brasil,20-24,Homens,2041,0.002509496929263922,0.0024695284331637604,0.0025501123021762963
Brasil,20-24,Homens,2042,0.002498956994780445,0.00245791687057482,0.0025406823707189393
Brasil,20-24,Homens,2043,0.0024884613282207964,0.002446361678436696,0.002531285474520507
Brasil,20-24,Homens,2044,0.002478009743658864,0.0024348624232404387,0.0025219216622087955
Brasil,20-24,Homens,2045,0.0024676020559494206,0.00242341869278039,0.0025125909627856436
Brasil,20-24,Homens,2046,0.002457238080724859,0.0024120300933755533,0.0025032933883981493
Brasil,20-24,Homens,2047,0.00244691763439192,0.0024006962475412717,0.0024940289366596415
Brasil,20-24,Homens,2048,0.0024366405341284324,0.0023894167920275396,0.0024847975926040396
Brasil,20-24,Homens,2049,0.0024264065978800904,0.0023781913761576775,0.0024755993303398824
Brasil,20-24,Homens,2050,0.0024162156443572115,0.0023670196604145648,0.002466434114456845
Brasil,20-24,Homens,2051,0.0024060674930315405,0.0023559013152320094,0.002457301901227115
Brasil,20-24,Homens,2052,0.002395961964133038,0.0023448360199570402,0.002448202639635935
Brasil,20-24,Homens,2053,0.002385898878646709,0.0023338234619552432,0.0024391362722690738
Brasil,20-24,Homens,2054,0.002375878058309416,0.0023228633358364516,0.0024301027360800163
Brasil,20-24,Homens,2055,0.002365899325606738,0.0023119553427820815,0.0024211019630555317
Brasil,20-24,Homens,2056,0.0023559625037698167,0.0023010991899587016,0.002412133880795013
Brasil,20-24,Homens,2057,0.0023460674167722208,0.0022902945900050704,0.002403198413016422
Brasil,20-24,Homens,2058,0.002336213889326841,0.002279541260581947,0.002394295479999469
Brasil,20-24,Homens,2059,0.0023264017468827697,0.0022688389239757874,0.0023854249989749225
Brasil,20-24,Homens,2060,0.0023166308156222235,0.0022581873067488356,0.002376586884467594
Brasil,20-24,Homens,2061,0.0023069009224574496,0.002247586139429275,0.0023677810485992685
Brasil,20-24,Homens,2062,0.002297211895027673,0.002237035156236109,0.0023590074013569297
Brasil,20-24,Homens,2063,0.002287563561696037,0.0022265340948342057,0.00235026585083087
Brasil,20-24,Homens,2064,0.002277955751546558,0.0022160826961156637,0.0023415563034265103
Brasil,20-24,Homens,2065,0.0022683882943811086,0.002205680704004149,0.002332878664053249
Brasil,20-24,Homens,2066,0.0022588610207163904,0.0021953278652794006,0.0023242328362932255
Brasil,20-24,Homens,2067,0.002249373761780946,0.002185023929419414,0.002315618722552377
Brasil,20-24,Homens,2068,0.0022399263495121524,0.0021747686484582312,0.0023070362241959645
Brasil,20-24,Homens,2069,0.00223051861655326,0.0021645617768574895,0.002298485241670343
Brasil,20-24,Homens,2070,0.0022211503962504195,0.0021544030713901525,0.0022899656746125947
Brasil,25-29,Homens,2024,0.002389166715365871,0.002338636707596458,0.0024407885052307584
Brasil,25-29,Homens,2025,0.0023596079531323687,0.002305962217425827,0.0024145016992953476
Brasil,25-29,Homens,2026,0.00233041489180168,0.002273791546489097,0.0023884483062295864
Brasil,25-29,Homens,2027,0.002301583006923514,0.0022421077832049624,0.002362635898880348
Brasil,25-29,Homens,2028,0.0022731078300240637,0.002210896644544335,0.002337069541295375
Brasil,25-29,Homens,2029,0.0022449849479134697,0.0021801457473548886,0.0023117525158457357
Brasil,25-29,Homens,2030,0.0022172100020018347,0.0021498441207328965,0.0022866868093213547
Brasil,25-29,Homens,2031,0.0021897786876237274,0.0021199818697205876,0.0022618734477210835
Brasil,25-29,Homens,2032,0.002162686753371017,0.002090549937312436,0.002237312732753656
Brasil,25-29,Homens,2033,0.002135930000433979,0.0020615399322245777,0.002213004412595055
Brasil,25-29,Homens,2034,0.0021095042819505535,0.0020329440017842126,0.002188947807545202
Brasil,25-29,Homens,2035,0.002083405502363639,0.0020047547364689068,0.0021651419040537596
Brasil,25-29,Homens,2036,0.00205762961678635,0.001976965097085423,0.0021415854261252047
Brasil,25-29,Homens,2037,0.002032172630375135,0.001949568358426985,0.002118276890263993
Brasil,25-29,Homens,2038,0.0020070305977106244,0.001922558065113192,0.002095214648255375
Brasil,25-29,Homens,2039,0.001982199622186171,0.0018959279965642404,0.002072396920829935
Brasil,25-29,Homens,2040,0.001957675855403926,0.0018696721389120203,0.002049821824409094
Brasil,25-29,Homens,2041,0.0019334554965784049,0.001843784662241002,0.0020274873925383704
Brasil,25-29,Homens,2042,0.0019095347919474333,0.0018182599019682473,0.0020053915931988716
Brasil,25-29,Homens,2043,0.0018859100341903645,0.001793092343469667,0.0019835323428896595
Brasil,25-29,Homens,2044,0.001862577561853509,0.001768276609275644,0.0019619075181576268
Brasil,25-29,Homens,2045,0.0018395337587826758,0.0017438074483175576,0.0019405149650931481
Brasil,25-29,Homens,2046,0.0018167750535627131,0.0017196797268244216,0.0019193525071920555
Brasil,25-29,Homens,2047,0.0017942979189640121,0.0016958884205570141,0.0018984179518963514
Brasil,25-29,Homens,2048,0.001772098871395831,0.0016724286081337416,0.0018777090960592146
Brasil,25-29,Homens,2049,0.0017501744703664012,0.0016492954652534608,0.0018572237305288304
Brasil,25-29,Homens,2050,0.00172852131794971,0.00162648425965992,0.001836959644006217
Brasil,25-29,Homens,2051,0.0017071360582588675,0.001603990346722944,0.001816914626301684
Brasil,25-29,Homens,2052,0.0016860153769260116,0.0015818091655355007,0.0017970864710906023
Brasil,25-29,Homens,2053,0.0016651560005886221,0.001559936235444555,0.0017774729782503646
Brasil,25-29,Homens,2054,0.001644554696382209,0.001538367152948631,0.0017580719558454405
Brasil,25-29,Homens,2055,0.001624208271439275,0.0015170975889068903,0.0017388812218154966
Brasil,25-29,Homens,2056,0.0016041135723944633,0.001496123286014151,0.0017198986054119784
Brasil,25-29,Homens,2057,0.001584267484895843,0.0014754400565039779,0.001701121948420841
Brasil,25-29,Homens,2058,0.0015646669331222383,0.0014550437800482843,0.0016825491062027772
Brasil,25-29,Homens,2059,0.001545308879306518,0.0014349304018269843,0.0016641779485772534
Brasil,25-29,Homens,2060,0.0015261903232647951,0.0014150959307454335,0.0016460063605723983
Brasil,25-29,Homens,2061,0.0015073083019314514,0.0013955364377808697,0.0016280322430593708
Brasil,25-29,Homens,2062,0.0014886598888999006,0.0013762480544419133,0.0016102535132869833
Brasil,25-29,Homens,2063,0.001470242193969054,0.0013572269713275423,0.0015926681053299472
Brasil,25-29,Homens,2064,0.0014520523626953767,0.001338469436773979,0.0015752739704621799
Brasil,25-29,Homens,2065,0.0014340875759504988,0.0013199717555795413,0.0015580690774649297
Brasil,25-29,Homens,2066,0.001416345049484301,0.001301730287798904,0.0015410514128780773
Brasil,25-29,Homens,2067,0.0013988220334933915,0.001283741447599435,0.0015242189812018421
Brasil,25-29,Homens,2068,0.0013815158121949416,0.0012660017021731966,0.001507569805055084
Brasil,25-29,Homens,2069,0.0013644237034057742,0.0012485075706990853,0.0014911019252955903
Brasil,25-29,Homens,2070,0.001347543058126673,0.0012312556233502977,0.001474813401107013
Brasil,30-34,Homens,2024,0.002375844483449588,0.0023037775633176325,0.002450165805681816
Brasil,30-34,Homens,2025,0.002333604689836446,0.002257539864011734,0.002412232419563755
Brasil,30-34,Homens,2026,0.0022921158713721007,0.0022122964932025863,0.002374815122628676
Brasil,30-34,Homens,2027,0.002251364676578581,0.0021680129200649305,0.0023379209874791595
Brasil,30-34,Homens,2028,0.002211337991351894,0.002124658882855847,0.0023015533229613526
Brasil,30-34,Homens,2029,0.0021720229347417987,0.0020822072653440583,0.0022657127883303372
Brasil,30-34,Homens,2030,0.0021334068548065923,0.002040633342533678,0.0022303981382979124
Brasil,30-34,Homens,2031,0.0020954773245416103,0.0019999142584970968,0.002195606736144703
Brasil,30-34,Homens,2032,0.0020582221378800908,0.0019600286551756047,0.002161334916034761
Brasil,30-34,Homens,2033,0.00202162930576516,0.0019209564022908345,0.002127578244386283
Brasil,30-34,Homens,2034,0.0019856870522916444,0.0018826783967161142,0.0020943317119462477
Brasil,30-34,Homens,2035,0.0019503838109164728,0.0018451764106375724,0.002061589877235995
Brasil,30-34,Homens,2036,0.0019157082207364674,0.0018084329746670769,0.002029346975202605
Brasil,30-34,Homens,2037,0.0018816491228322908,0.0017724312864376888,0.001997597000542454
Brasil,30-34,Homens,2038,0.0018481955566774118,0.0017371551380739598,0.0019663337723016283
Brasil,30-34,Homens,2039,0.001815336756610905,0.001702588857844798,0.0019355509844426603
Brasil,30-34,Homens,2040,0.00178306214837297,0.001668717262613672,0.0019052422457599275
Brasil,30-34,Homens,2041,0.001751361345702029,0.0016355256186086087,0.0018754011116185623
Brasil,30-34,Homens,2042,0.0017202241469923402,0.001602999608674797,0.0018460211093512832
Brasil,30-34,Homens,2043,0.0016896405320110254,0.0015711253046310756,0.0018170957586892628
Brasil,30-34,Homens,2044,0.0016596006586734745,0.0015398891436840501,0.0017886185882706287
Brasil,30-34,Homens,2045,0.001630094859876064,0.0015092779080977865,0.0017605831490261255
Brasil,30-34,Homens,2046,0.001601113640385201,0.0014792787074983601,0.0017329830250601308
Brasil,30-34,Homens,2047,0.0015726476737816697,0.0014498789633285469,0.0017058118425092703
Brasil,30-34,Homens,2048,0.0015446877994593087,0.0014210663950711161,0.001679063276757757
Brasil,30-34,Homens,2049,0.0015172250196770379,0.0013928290079379439,0.0016527310583098868
Brasil,30-34,Homens,2050,0.0014902504966633084,0.001365155081782985,0.0016268089775592818
Brasil,30-34,Homens,2051,0.0014637555497720273,0.00133803316104437,0.0016012908886473842
Brasil,30-34,Homens,2052,0.0014377316526890446,0.0013114520455578768,0.0015761707125666684
Brasil,30-34,Homens,2053,0.001412170430688314,0.001285400782113201,0.0015514424396349817
Brasil,30-34,Homens,2054,0.0013870636579368214,0.0012598686566475965,0.0015271001314442808
Brasil,30-34,Homens,2055,0.0013624032548474427,0.001234845186989932,0.0015031379223685965
Brasil,30-34,Homens,2056,0.0013381812854788616,0.0012103201160830936,0.001479550020701233
Brasil,30-34,Homens,2057,0.0013143899549817048,0.0011862834056246424,0.0014563307094792599
Brasil,30-34,Homens,2058,0.0012910216070900942,0.0011627252300753861,0.001433474347043648
Brasil,30-34,Homens,2059,0.0012680687216577893,0.0011396359709935032,0.0014109753673754361
Brasil,30-34,Homens,2060,0.001245523912238135,0.0011170062116583627,0.0013888282802418871
Brasil,30-34,Homens,2061,0.0012233799237070405,0.0010948267319535886,0.0013670276711812057
Brasil,30-34,Homens,2062,0.0012016296299282084,0.001073088503483354,0.0013455682013499468
Brasil,30-34,Homens,2063,0.0011802660314598828,0.0010517826848996108,0.001324444607253655
Brasil,30-34,Homens,2064,0.0011592822533023645,0.0010309006174210585,0.0013036517003781126
Brasil,30-34,Homens,2065,0.0011386715426855774,0.0010104338205272165,0.001283184366736099
Brasil,30-34,Homens,2066,0.001118427266895959,9.903739878131925e-4,0.0012630375663423724
Brasil,30-34,Homens,2067,0.001098542911141999,9.70712982992553e-4,0.001243206332627773
Brasil,30-34,Homens,2068,0.0010790120764577167,9.514428360372632e-4,0.0012236857718018435
Brasil,30-34,Homens,2069,0.001059828477643417,9.325557394450128e-4,0.0012044710621720361
Brasil,30-34,Homens,2070,0.0010409859412430593,9.140440446253641e-4,0.0011855574534264928
Brasil,35-39,Homens,2024,0.0026831225200200544,0.0025873650191298894,0.0027824239735063675
Brasil,35-39,Homens,2025,0.0026269328548469465,0.002526209596447111,0.002731672080408396
Brasil,35-39,Homens,2026,0.002571919907639088,0.002466586892666082,0.002681751058913834
Brasil,35-39,Homens,2027,0.002518059035694556,0.0024084409450241383,0.002632666298230303
Brasil,35-39,Homens,2028,0.0024653261123762653,0.002351721995742509,0.002584418078058296
Brasil,35-39,Homens,2029,0.0024136975163045883,0.0022963849250695746,0.002537003111548654
Brasil,35-39,Homens,2030,0.002363150120776298,0.0022423881962701695,0.0024904155768451955
Brasil,35-39,Homens,2031,0.0023136612834051234,0.002189693122652213,0.002444647827109271
Brasil,35-39,Homens,2032,0.0022652088359792267,0.0021382633442385483,0.0023996908914068332
Brasil,35-39,Homens,2033,0.0022177710745310887,0.0020880644449861076,0.0023555348355445535
Brasil,35-39,Homens,2034,0.0021713267496153658,0.002039063666662447,0.002312169026733832
Brasil,35-39,Homens,2035,0.0021258550567903275,0.0019912296907012603,0.002269582330750318
