regiao,Faixa_Etaria,taxa,ano,previsto,lmt_inf,lmt_max
Ceará,0,Ambos,2039,0.0023185432528745305,2.765963189580315e-4,0.019434975981244607
Ceará,0,Ambos,2040,0.0021611374829518786,2.3483912575735053e-4,0.01988814770604036
Ceará,0,Ambos,2041,0.0020144179818207277,1.9951277315127317e-4,0.02033894743373627
Ceará,0,Ambos,2042,0.0018776592592989834,1.695958396901614e-4,0.020788271106603924
Ceará,0,Ambos,2043,0.001750185078691861,1.442370627454719e-4,0.02123689814095163
Ceará,0,Ambos,2044,0.0016313651129754218,1.2272488919648343e-4,0.021685512606757915
Ceará,0,Ambos,2045,0.0015206118279916332,1.0446304923024788e-4,0.02213471986952615
Ceará,0,Ambos,2046,0.0014173775772431236,8.895080255306256e-5,0.022585059817455448
Ceará,0,Ambos,2047,0.0013211518939221607,7.576685341413815e-5,0.023037017484065246
Ceará,0,Ambos,2048,0.0012314589667836375,6.455617653723467e-5,0.023491031659800113
Ceará,0,Ambos,2049,0.001147855287380887,5.5019173374410304e-5,0.02394750193359077
Ceará,0,Ambos,2050,0.0010699274570305274,4.6902708321055664e-5,0.024406794496212744
Ceará,0,Ambos,2051,9.97290142662344e-4,3.999267168515506e-5,0.024869246958078614
Ceará,0,Ambos,2052,9.295841714464029e-4,3.410778971556929e-5,0.025335172375864762
Ceará,0,Ambos,2053,8.664747547758175e-4,2.909445832616467e-5,0.025804862639035166
Ceará,0,Ambos,2054,8.076498328232352e-4,2.4822420812094196e-5,0.026278591334717105
Ceará,0,Ambos,2055,7.528185314852816e-4,2.118114403696281e-5,0.02675661618459587
Ceará,0,Ambos,2056,7.017097240849588e-4,1.8076774575306324e-5,0.027239181128475433
Ceará,0,Ambos,2057,6.54070690719993e-4,1.5429577803220343e-5,0.0277265181144257
Ceará,0,Ambos,2058,6.09665868627941e-4,1.3171780183513076e-5,0.02821884864394443
Ceará,0,Ambos,2059,5.682756873889378e-4,1.12457489208069e-5,0.028716385111521664
Ceará,0,Ambos,2060,5.296954832064706e-4,9.602454471218197e-6,0.029219331970833217
Ceará,0,Ambos,2061,4.937344868975621e-4,8.200170619882675e-6,0.02972788675407912
Ceará,0,Ambos,2062,4.602148805882452e-4,7.003374404369701e-6,0.030242240966398035
Ceará,0,Ambos,2063,4.289709184499313e-4,5.981814387809051e-6,0.030762580873589598
Ceará,0,Ambos,2064,3.99848107128933e-4,5.109720927659454e-6,0.03128908819836938
Ceará,0,Ambos,2065,3.727024418165803e-4,4.365136346648612e-6,0.03182194073793114
Ceará,0,Ambos,2066,3.4739969418249656e-4,3.729346452673172e-6,0.03236131291357624
Ceará,0,Ambos,2067,3.238147486500403e-4,3.1863978036414287e-6,0.03290737626151352
Ceará,0,Ambos,2068,3.0183098373197034e-4,2.722687575652162e-6,0.03346029987255795
Ceará,0,Ambos,2069,2.813396953672011e-4,2.326614953080303e-6,0.034020250787315166
Ceará,0,Ambos,2070,2.622395594071862e-4,1.988284685953387e-6,0.0345873943524843
Ceará,1-4,Ambos,2024,2.6309600746558326e-4,1.759634072484273e-4,3.9337445339760564e-4
Ceará,1-4,Ambos,2025,2.4584410852739524e-4,1.3756684398319143e-4,4.393451499477197e-4
Ceará,1-4,Ambos,2026,2.2972346209220273e-4,1.1124360662589289e-4,4.743901302400266e-4
Ceará,1-4,Ambos,2027,2.1465988895050925e-4,9.144783538992345e-5,5.038814503128452e-4
Ceará,1-4,Ambos,2028,2.0058407401918124e-4,7.5923363128955e-5,5.299287214371078e-4
Ceará,1-4,Ambos,2029,1.8743124738785497e-4,6.345555887374151e-5,5.536232462669965e-4
Ceará,1-4,Ambos,2030,1.7514088627997422e-4,5.32895373064007e-5,5.756163704437054e-4
Ceará,1-4,Ambos,2031,1.636564365570264e-4,4.491353267089435e-5,5.963331680631888e-4
Ceará,1-4,Ambos,2032,1.5292505248448346e-4,3.7960171267015505e-5,6.160686555622239e-4
Ceará,1-4,Ambos,2033,1.428973535619731e-4,3.215505840283597e-5,6.350370569756023e-4
Ceará,1-4,Ambos,2034,1.335271972987384e-4,2.7287309046261203e-5,6.533994388464322e-4
Ceará,1-4,Ambos,2035,1.2477146688880957e-4,2.319138331522931e-5,6.712803086378268e-4
Ceará,1-4,Ambos,2036,1.1658987280887357e-4,1.9735235278240212e-5,6.88778129570969e-4
Ceará,1-4,Ambos,2037,1.089447674258966e-4,1.681222169418881e-5,7.059722721587267e-4
Ceará,1-4,Ambos,2038,1.0180097176141153e-4,1.4335371012288235e-5,7.229277737342284e-4
Ceará,1-4,Ambos,2039,9.512561361532889e-5,1.2233200410789075e-5,7.396986938685477e-4
Ceará,1-4,Ambos,2040,8.888797630439625e-5,1.0446586407653026e-5,7.56330539294892e-4
Ceará,1-4,Ambos,2041,8.305935731927502e-5,8.92637541417221e-6,7.728620541029276e-4
Ceará,1-4,Ambos,2042,7.761293624984687e-5,7.631528105875171e-6,7.893265660235682e-4
Ceará,1-4,Ambos,2043,7.252365137100464e-5,6.527657864617004e-6,0.00080575301544110725
Ceará,1-4,Ambos,2044,6.776808432103859e-5,5.5858659259341335e-6,8.221667532729723e-4
Ceará,1-4,Ambos,2045,6.332435234196588e-5,4.7818037397361595e-6,8.385901675987008e-4
Ceará,1-4,Ambos,2046,5.917200758594478e-5,4.094911880008551e-6,8.550431814771544e-4
Ceará,1-4,Ambos,2047,5.5291943024433136e-5,3.5077978646991228e-6,8.715436525529066e-4
Ceará,1-4,Ambos,2048,5.166630452713153e-5,3.0057244554033954e-6,8.88107696862065e-4
Ceará,1-4,Ambos,2049,4.8278408706141936e-5,2.5761866449711286e-6,9.047499534814966e-4
Ceará,1-4,Ambos,2050,4.511266614730112e-5,2.208560412352891e-6,9.214838025416282e-4
Ceará,1-4,Ambos,2051,4.215450967543879e-5,1.8938099559830239e-6,9.383215461312081e-4
Ceará,1-4,Ambos,2052,3.939032732347105e-5,1.6242428643621999e-6,9.552745594233937e-4
Ceará,1-4,Ambos,2053,3.6807399696887636e-5,1.3933047879111838e-6,9.723534177166716e-4
Ceará,1-4,Ambos,2054,3.43938414454145e-5,1.19540680859293e-6,9.895680038536042e-4
Ceará,1-4,Ambos,2055,3.21385465725344e-5,1.0257799828521096e-6,0.0010069275995453664
Ceará,1-4,Ambos,2056,3.0031137331205863e-5,8.803525450615982e-7,0.001024440963412725
Ceará,1-4,Ambos,2057,2.8061916470624835e-5,7.556460655608209e-7,0.0010421163979989574
Ceará,1-4,Ambos,2058,2.622182261429214e-5,6.486875058141332e-7,0.0010599618075770572
Ceará,1-4,Ambos,2059,2.450238856405845e-5,5.569346378306705e-7,0.001077984748232944
Ceará,1-4,Ambos,2060,2.2895702338283445e-5,4.782127219649936e-7,0.0010961924714367006
Ceará,1-4,Ambos,2061,2.1394370764825182e-5,4.106606865896826e-7,0.0011145919620987293
Ceará,1-4,Ambos,2062,1.9991485461333183e-5,3.526853403654546e-7,0.0011331899719352267
Ceará,1-4,Ambos,2063,1.868059104630375e-5,3.029223849868341e-7,0.0011519930488280386
Ceará,1-4,Ambos,2064,1.745565543461983e-5,2.6020319282684905e-7,0.0011710075627509057
Ceará,1-4,Ambos,2065,1.631104208089082e-5,2.2352647734739867e-7,0.0011902397287418581
Ceará,1-4,Ambos,2066,1.5241484042869772e-5,1.9203412046928388e-7,0.0012096956273258274
Ceará,1-4,Ambos,2067,1.4242059745600679e-5,1.64990535114057e-7,0.0012293812227291735
Ceará,1-4,Ambos,2068,1.330817033477458e-5,1.4176503672086135e-7,0.001249302379176204
Ceará,1-4,Ambos,2069,1.2435518515085691e-5,1.218167778579321e-7,0.0012694648755148408
Ceará,1-4,Ambos,2070,1.162008877621256e-5,1.0468186766302525e-7,0.001289874418382718
Ceará,5-9,Ambos,2024,1.6241454227078187e-4,1.2411398387827653e-4,2.1253433913537097e-4
Ceará,5-9,Ambos,2025,1.552139636854069e-4,1.0527820072585081e-4,2.288353558175817e-4
Ceará,5-9,Ambos,2026,1.4833261964171306e-4,9.13408201799945e-5,2.4088426189315272e-4
Ceará,5-9,Ambos,2027,1.417563570141713e-4,8.012414821857051e-5,2.507966100196462e-4
Ceará,5-9,Ambos,2028,1.3547165014995944e-4,7.075212445880667e-5,2.593924653815625e-4
Ceará,5-9,Ambos,2029,1.2946557305023234e-4,6.275515028896247e-5,2.6709098023103723e-4
Ceará,5-9,Ambos,2030,1.237257727847206e-4,5.584042338943639e-5,2.741395197600205e-4
Ceará,5-9,Ambos,2031,1.1824044408498324e-4,4.9807310681915916e-5,2.806978017082588e-4
Ceará,5-9,Ambos,2032,1.1299830506405711e-4,4.450925486082945e-5,2.868755495295152e-4
Ceará,5-9,Ambos,2033,1.0798857401256438e-4,3.983421415759954e-5,2.927516549248234e-4
Ceará,5-9,Ambos,2034,1.032009472235565e-4,3.569361873009657e-5,2.983848622459491e-4
Ceará,5-9,Ambos,2035,9.862557780048214e-5,3.2015666700740016e-5,3.0382014803565296e-4
Ceará,5-9,Ambos,2036,9.425305540469579e-5,2.874101306321434e-5,3.0909273913141337e-4
Ceará,5-9,Ambos,2037,9.007438690085145e-5,2.5819863476019674e-5,3.142307542834086e-4
Ceará,5-9,Ambos,2038,8.608097786037476e-5,2.3209936441962176e-5,3.1925700304812543e-4
Ceará,5-9,Ambos,2039,8.226461488496983e-5,2.0874985958122336e-5,3.241902473969907e-4
Ceará,5-9,Ambos,2040,7.861744871380737e-5,1.87836995332743e-5,3.2904610890518955e-4
Ceará,5-9,Ambos,2041,7.513197807964672e-5,1.690885581220102e-5,3.3383773525866566e-4
Ceará,5-9,Ambos,2042,7.180103428069055e-5,1.5226666888429356e-5,3.385762991698761e-4
Ceará,5-9,Ambos,2043,6.861776643643962e-5,1.3716255336809185e-5,3.4327137801891486e-4
Ceará,5-9,Ambos,2044,6.557562739722285e-5,1.2359231733621604e-5,3.4793124695942014e-4
Ceará,5-9,Ambos,2045,6.266836027842179e-5,1.1139348641585587e-5,3.52563108162763e-4
