Localidade,cod_IBGE,Código DataSUS,Ano,Taxa
Santa Luzia D'Oeste,1100296,110029,2005,7.14
Santa Luzia D'Oeste,1100296,110029,2006,27.27
Santa Luzia D'Oeste,1100296,110029,2007,7.58
Santa Luzia D'Oeste,1100296,110029,2008,26.09
Santa Luzia D'Oeste,1100296,110029,2009,8.7
Santa Luzia D'Oeste,1100296,110029,2010,15.75
Santa Luzia D'Oeste,1100296,110029,2011,18.87
Santa Luzia D'Oeste,1100296,110029,2012,16.84
Santa Luzia D'Oeste,1100296,110029,2013,10.2
Santa Luzia D'Oeste,1100296,110029,2014,19.42
Santa Luzia D'Oeste,1100296,110029,2015,16.84
Santa Luzia D'Oeste,1100296,110029,2016,8.77
Santa Luzia D'Oeste,1100296,110029,2017,8.93
Santa Luzia D'Oeste,1100296,110029,2018,9.71
Santa Luzia D'Oeste,1100296,110029,2019,16.84
Santa Luzia D'Oeste,1100296,110029,2020,10.1
Santa Luzia D'Oeste,1100296,110029,2021,0.0
Santa Luzia D'Oeste,1100296,110029,2022,13.7
Santa Luzia D'Oeste,1100296,110029,2023,13.89
Vilhena,1100304,110030,1996,25.57
Vilhena,1100304,110030,1997,31.9
Vilhena,1100304,110030,1998,17.19
Vilhena,1100304,110030,1999,15.73
Vilhena,1100304,110030,2000,14.24
Vilhena,1100304,110030,2001,26.77
Vilhena,1100304,110030,2002,18.68
Vilhena,1100304,110030,2003,13.62
Vilhena,1100304,110030,2004,19.03
Vilhena,1100304,110030,2005,12.36
Vilhena,1100304,110030,2006,13.2
Vilhena,1100304,110030,2007,14.48
Vilhena,1100304,110030,2008,12.05
Vilhena,1100304,110030,2009,12.93
Vilhena,1100304,110030,2010,19.94
Vilhena,1100304,110030,2011,13.48
Vilhena,1100304,110030,2012,17.34
Vilhena,1100304,110030,2013,12.25
Vilhena,1100304,110030,2014,13.4
Vilhena,1100304,110030,2015,12.38
Vilhena,1100304,110030,2016,14.02
Vilhena,1100304,110030,2017,15.02
Vilhena,1100304,110030,2018,10.28
Vilhena,1100304,110030,2019,8.81
Vilhena,1100304,110030,2020,10.3
Vilhena,1100304,110030,2021,10.47
Vilhena,1100304,110030,2022,13.75
Vilhena,1100304,110030,2023,11.44
São Miguel do Guaporé,1100320,110032,1996,27.47
São Miguel do Guaporé,1100320,110032,1997,19.55
São Miguel do Guaporé,1100320,110032,1998,42.02
São Miguel do Guaporé,1100320,110032,1999,37.04
São Miguel do Guaporé,1100320,110032,2000,16.84
São Miguel do Guaporé,1100320,110032,2001,32.14
São Miguel do Guaporé,1100320,110032,2002,24.83
São Miguel do Guaporé,1100320,110032,2003,19.14
São Miguel do Guaporé,1100320,110032,2004,32.79
São Miguel do Guaporé,1100320,110032,2005,12.63
São Miguel do Guaporé,1100320,110032,2006,13.48
São Miguel do Guaporé,1100320,110032,2007,17.12
São Miguel do Guaporé,1100320,110032,2008,12.08
São Miguel do Guaporé,1100320,110032,2009,15.79
São Miguel do Guaporé,1100320,110032,2010,3.97
São Miguel do Guaporé,1100320,110032,2011,12.58
São Miguel do Guaporé,1100320,110032,2012,19.17
São Miguel do Guaporé,1100320,110032,2013,5.63
São Miguel do Guaporé,1100320,110032,2014,10.99
São Miguel do Guaporé,1100320,110032,2015,12.86
São Miguel do Guaporé,1100320,110032,2016,11.87
São Miguel do Guaporé,1100320,110032,2017,16.13
São Miguel do Guaporé,1100320,110032,2018,10.23
São Miguel do Guaporé,1100320,110032,2019,22.66
São Miguel do Guaporé,1100320,110032,2020,13.77
São Miguel do Guaporé,1100320,110032,2021,11.63
São Miguel do Guaporé,1100320,110032,2022,5.15
São Miguel do Guaporé,1100320,110032,2023,11.66
Nova Mamoré,1100338,110033,1996,15.46
Nova Mamoré,1100338,110033,1997,17.7
Nova Mamoré,1100338,110033,1998,14.35
Nova Mamoré,1100338,110033,1999,12.0
Nova Mamoré,1100338,110033,2000,22.14
Nova Mamoré,1100338,110033,2001,12.71
Nova Mamoré,1100338,110033,2002,12.94
Nova Mamoré,1100338,110033,2003,12.54
Nova Mamoré,1100338,110033,2004,19.13
Nova Mamoré,1100338,110033,2005,16.47
Nova Mamoré,1100338,110033,2006,20.36
Nova Mamoré,1100338,110033,2007,14.25
Nova Mamoré,1100338,110033,2008,27.87
Nova Mamoré,1100338,110033,2009,20.89
Nova Mamoré,1100338,110033,2010,19.18
Nova Mamoré,1100338,110033,2011,11.99
Nova Mamoré,1100338,110033,2012,13.05
Nova Mamoré,1100338,110033,2013,19.23
Nova Mamoré,1100338,110033,2014,9.41
Nova Mamoré,1100338,110033,2015,9.9
Nova Mamoré,1100338,110033,2016,12.17
Nova Mamoré,1100338,110033,2017,18.48
Nova Mamoré,1100338,110033,2018,18.67
Nova Mamoré,1100338,110033,2019,9.26
Nova Mamoré,1100338,110033,2020,7.09
Nova Mamoré,1100338,110033,2021,8.53
Nova Mamoré,1100338,110033,2022,4.31
Nova Mamoré,1100338,110033,2023,19.4
Alvorada D'Oeste,1100346,110034,1996,19.48
Alvorada D'Oeste,1100346,110034,1997,34.88
Alvorada D'Oeste,1100346,110034,1998,27.45
Alvorada D'Oeste,1100346,110034,1999,31.89
Alvorada D'Oeste,1100346,110034,2000,14.83
Alvorada D'Oeste,1100346,110034,2001,28.99
Alvorada D'Oeste,1100346,110034,2002,15.62
Alvorada D'Oeste,1100346,110034,2003,18.09
Alvorada D'Oeste,1100346,110034,2004,26.47
Alvorada D'Oeste,1100346,110034,2005,21.74
Alvorada D'Oeste,1100346,110034,2006,37.67
Alvorada D'Oeste,1100346,110034,2007,20.55
Alvorada D'Oeste,1100346,110034,2008,12.2
Alvorada D'Oeste,1100346,110034,2009,13.1
Alvorada D'Oeste,1100346,110034,2010,26.32
Alvorada D'Oeste,1100346,110034,2011,10.0
Alvorada D'Oeste,1100346,110034,2012,16.84
Alvorada D'Oeste,1100346,110034,2013,9.09
Alvorada D'Oeste,1100346,110034,2014,5.43
Alvorada D'Oeste,1100346,110034,2015,20.0
Alvorada D'Oeste,1100346,110034,2016,16.84
Alvorada D'Oeste,1100346,110034,2017,16.85
Alvorada D'Oeste,1100346,110034,2018,16.84
Alvorada D'Oeste,1100346,110034,2019,4.88
Alvorada D'Oeste,1100346,110034,2020,9.52
Alvorada D'Oeste,1100346,110034,2021,0.0
Alvorada D'Oeste,1100346,110034,2022,5.46
Alvorada D'Oeste,1100346,110034,2023,10.05
Alto Alegre dos Parecis,1100379,110037,1996,16.84
Alto Alegre dos Parecis,1100379,110037,1997,13.33
Alto Alegre dos Parecis,1100379,110037,1998,24.39
Alto Alegre dos Parecis,1100379,110037,1999,30.49
Alto Alegre dos Parecis,1100379,110037,2000,17.32
Alto Alegre dos Parecis,1100379,110037,2001,33.52
Alto Alegre dos Parecis,1100379,110037,2002,7.3
Alto Alegre dos Parecis,1100379,110037,2003,7.09
Alto Alegre dos Parecis,1100379,110037,2004,37.31
Alto Alegre dos Parecis,1100379,110037,2005,10.93
Alto Alegre dos Parecis,1100379,110037,2006,5.1
Alto Alegre dos Parecis,1100379,110037,2007,28.25
Alto Alegre dos Parecis,1100379,110037,2008,12.5
Alto Alegre dos Parecis,1100379,110037,2009,29.7
Alto Alegre dos Parecis,1100379,110037,2010,9.8
Alto Alegre dos Parecis,1100379,110037,2011,30.15
Alto Alegre dos Parecis,1100379,110037,2012,10.58
Alto Alegre dos Parecis,1100379,110037,2013,12.27
Alto Alegre dos Parecis,1100379,110037,2014,29.07
Alto Alegre dos Parecis,1100379,110037,2015,6.71
Alto Alegre dos Parecis,1100379,110037,2016,16.84
Alto Alegre dos Parecis,1100379,110037,2017,11.63
Alto Alegre dos Parecis,1100379,110037,2018,16.84
Alto Alegre dos Parecis,1100379,110037,2019,6.49
Alto Alegre dos Parecis,1100379,110037,2020,16.84
Alto Alegre dos Parecis,1100379,110037,2021,6.99
Alto Alegre dos Parecis,1100379,110037,2022,6.67
Alto Alegre dos Parecis,1100379,110037,2023,12.05
Alto Paraíso,1100403,110040,1996,19.61
Alto Paraíso,4128625,412862,1996,16.84
Alto Paraíso,1100403,110040,1997,7.35
Alto Paraíso,4128625,412862,1997,28.57
Alto Paraíso,1100403,110040,1998,25.97
Alto Paraíso,4128625,412862,1998,16.84
Alto Paraíso,1100403,110040,1999,30.3
Alto Paraíso,4128625,412862,1999,16.84
Alto Paraíso,1100403,110040,2000,3.65
Alto Paraíso,4128625,412862,2000,31.75
Alto Paraíso,1100403,110040,2001,11.63
Alto Paraíso,4128625,412862,2001,40.82
Alto Paraíso,1100403,110040,2002,14.49
Alto Paraíso,4128625,412862,2002,16.84
Alto Paraíso,1100403,110040,2003,4.05
Alto Paraíso,4128625,412862,2003,16.84
Alto Paraíso,1100403,110040,2004,13.99
Alto Paraíso,4128625,412862,2004,18.52
Alto Paraíso,1100403,110040,2005,3.7
Alto Paraíso,4128625,412862,2005,32.26
Alto Paraíso,1100403,110040,2006,11.63
Alto Paraíso,4128625,412862,2006,16.84
Alto Paraíso,1100403,110040,2007,24.84
Alto Paraíso,4128625,412862,2007,20.83
Alto Paraíso,1100403,110040,2008,10.27
Alto Paraíso,4128625,412862,2008,16.84
Alto Paraíso,1100403,110040,2009,13.79
Alto Paraíso,4128625,412862,2009,21.74
Alto Paraíso,1100403,110040,2010,28.37
Alto Paraíso,4128625,412862,2010,25.64
Alto Paraíso,1100403,110040,2011,3.73
Alto Paraíso,4128625,412862,2011,16.84
Alto Paraíso,1100403,110040,2012,10.31
Alto Paraíso,4128625,412862,2012,16.84
Alto Paraíso,1100403,110040,2013,4.74
Alto Paraíso,4128625,412862,2013,16.84
Alto Paraíso,1100403,110040,2014,23.62
Alto Paraíso,4128625,412862,2014,36.36
Alto Paraíso,1100403,110040,2015,20.24
Alto Paraíso,4128625,412862,2015,16.84
Alto Paraíso,1100403,110040,2016,27.27
Alto Paraíso,4128625,412862,2016,16.84
Alto Paraíso,1100403,110040,2017,20.66
Alto Paraíso,4128625,412862,2017,16.84
Alto Paraíso,1100403,110040,2018,31.96
Alto Paraíso,4128625,412862,2018,16.84
Alto Paraíso,1100403,110040,2019,4.42
Alto Paraíso,4128625,412862,2019,17.24
Alto Paraíso,1100403,110040,2020,4.59
Alto Paraíso,4128625,412862,2020,30.3
Alto Paraíso,1100403,110040,2021,13.39
Alto Paraíso,4128625,412862,2021,24.39
Alto Paraíso,1100403,110040,2022,24.51
Alto Paraíso,4128625,412862,2022,17.54
Alto Paraíso,1100403,110040,2023,27.78
Alto Paraíso,4128625,412862,2023,16.84
Buritis,1100452,110045,1996,16.84
Buritis,3109303,310930,1996,34.72
Buritis,1100452,110045,1997,40.27
Buritis,3109303,310930,1997,33.9
Buritis,1100452,110045,1998,37.91
Buritis,3109303,310930,1998,6.29
Buritis,1100452,110045,1999,23.46
Buritis,3109303,310930,1999,6.64
Buritis,1100452,110045,2000,18.03
Buritis,3109303,310930,2000,6.02
Buritis,1100452,110045,2001,17.68
Buritis,3109303,310930,2001,11.07
Buritis,1100452,110045,2002,24.84
Buritis,3109303,310930,2002,15.66
Buritis,1100452,110045,2003,19.31
Buritis,3109303,310930,2003,13.51
Buritis,1100452,110045,2004,20.63
Buritis,3109303,310930,2004,13.31
Buritis,1100452,110045,2005,16.0
Buritis,3109303,310930,2005,14.8
Buritis,1100452,110045,2006,25.94
Buritis,3109303,310930,2006,17.58
Buritis,1100452,110045,2007,14.67
Buritis,3109303,310930,2007,23.68
Buritis,1100452,110045,2008,11.41
Buritis,3109303,310930,2008,22.04
Buritis,1100452,110045,2009,14.43
Buritis,3109303,310930,2009,10.34
Buritis,1100452,110045,2010,6.1
Buritis,3109303,310930,2010,10.93
Buritis,1100452,110045,2011,11.54
Buritis,3109303,310930,2011,13.77
Buritis,1100452,110045,2012,5.41
Buritis,3109303,310930,2012,25.24
Buritis,1100452,110045,2013,10.03
Buritis,3109303,310930,2013,24.32
Buritis,1100452,110045,2014,19.35
Buritis,3109303,310930,2014,5.52
Buritis,1100452,110045,2015,14.8
Buritis,3109303,310930,2015,11.4
Buritis,1100452,110045,2016,9.62
Buritis,3109303,310930,2016,9.71
Buritis,1100452,110045,2017,20.57
Buritis,3109303,310930,2017,8.0
Buritis,1100452,110045,2018,12.97
Buritis,3109303,310930,2018,5.43
Buritis,1100452,110045,2019,5.15
Buritis,3109303,310930,2019,11.76
Buritis,1100452,110045,2020,7.87
Buritis,3109303,310930,2020,10.64
Buritis,1100452,110045,2021,16.61
Buritis,3109303,310930,2021,5.52
Buritis,1100452,110045,2022,13.54
Buritis,3109303,310930,2022,3.05
Buritis,1100452,110045,2023,10.06
Buritis,3109303,310930,2023,20.41
Novo Horizonte do Oeste,1100502,110050,1996,16.84
Novo Horizonte do Oeste,1100502,110050,1997,11.36
Novo Horizonte do Oeste,1100502,110050,1998,10.26
Novo Horizonte do Oeste,1100502,110050,1999,8.2
Novo Horizonte do Oeste,1100502,110050,2000,30.43
Novo Horizonte do Oeste,1100502,110050,2001,15.62
Novo Horizonte do Oeste,1100502,110050,2002,16.84
Novo Horizonte do Oeste,1100502,110050,2003,21.28
Novo Horizonte do Oeste,1100502,110050,2004,9.76
Novo Horizonte do Oeste,1100502,110050,2005,16.84
Novo Horizonte do Oeste,1100502,110050,2006,12.9
Novo Horizonte do Oeste,1100502,110050,2007,14.29
Novo Horizonte do Oeste,1100502,110050,2008,15.27
Novo Horizonte do Oeste,1100502,110050,2009,8.7
Novo Horizonte do Oeste,1100502,110050,2010,16.84
Novo Horizonte do Oeste,1100502,110050,2011,16.84
Novo Horizonte do Oeste,1100502,110050,2012,16.84
Novo Horizonte do Oeste,1100502,110050,2013,16.39
Novo Horizonte do Oeste,1100502,110050,2014,32.26
Novo Horizonte do Oeste,1100502,110050,2015,16.84
Novo Horizonte do Oeste,1100502,110050,2016,16.84
Novo Horizonte do Oeste,1100502,110050,2017,16.84
Novo Horizonte do Oeste,1100502,110050,2018,16.84
Novo Horizonte do Oeste,1100502,110050,2019,16.84
Novo Horizonte do Oeste,1100502,110050,2020,12.82
Novo Horizonte do Oeste,1100502,110050,2021,11.9
Novo Horizonte do Oeste,1100502,110050,2022,16.84
Novo Horizonte do Oeste,1100502,110050,2023,16.84
Cacaulândia,1100601,110060,1996,16.39
Cacaulândia,1100601,110060,1997,16.84
Cacaulândia,1100601,110060,1998,16.84
Cacaulândia,1100601,110060,1999,16.84
Cacaulândia,1100601,110060,2000,9.8
Cacaulândia,1100601,110060,2001,28.57
Cacaulândia,1100601,110060,2002,21.74
Cacaulândia,1100601,110060,2003,12.2
Cacaulândia,1100601,110060,2004,16.84
Cacaulândia,1100601,110060,2005,9.9
Cacaulândia,1100601,110060,2006,11.76
Cacaulândia,1100601,110060,2007,12.35
Cacaulândia,1100601,110060,2008,21.51
Cacaulândia,1100601,110060,2009,12.05
Cacaulândia,1100601,110060,2010,14.29
Cacaulândia,1100601,110060,2011,16.84
Cacaulândia,1100601,110060,2012,16.39
Cacaulândia,1100601,110060,2013,15.87
Cacaulândia,1100601,110060,2014,17.24
Cacaulândia,1100601,110060,2015,16.84
Cacaulândia,1100601,110060,2016,16.84
Cacaulândia,1100601,110060,2017,16.84
Cacaulândia,1100601,110060,2018,16.84
Cacaulândia,1100601,110060,2019,16.84
Cacaulândia,1100601,110060,2020,16.84
Cacaulândia,1100601,110060,2021,0.0
Cacaulândia,1100601,110060,2022,15.62
Cacaulândia,1100601,110060,2023,16.84
Campo Novo de Rondônia,1100700,110070,1996,16.84
Campo Novo de Rondônia,1100700,110070,1997,32.47
Campo Novo de Rondônia,1100700,110070,1998,10.58
Campo Novo de Rondônia,1100700,110070,1999,10.58
Campo Novo de Rondônia,1100700,110070,2000,21.86
Campo Novo de Rondônia,1100700,110070,2001,41.32
Campo Novo de Rondônia,1100700,110070,2002,21.98
Campo Novo de Rondônia,1100700,110070,2003,5.68
Campo Novo de Rondônia,1100700,110070,2004,6.85
Campo Novo de Rondônia,1100700,110070,2005,20.83
Campo Novo de Rondônia,1100700,110070,2006,13.89
Campo Novo de Rondônia,1100700,110070,2007,23.08
Campo Novo de Rondônia,1100700,110070,2008,17.54
Campo Novo de Rondônia,1100700,110070,2009,10.26
Campo Novo de Rondônia,1100700,110070,2010,32.79
Campo Novo de Rondônia,1100700,110070,2011,27.78
Campo Novo de Rondônia,1100700,110070,2012,24.39
Campo Novo de Rondônia,1100700,110070,2013,5.46
Campo Novo de Rondônia,1100700,110070,2014,11.05
Campo Novo de Rondônia,1100700,110070,2015,12.82
Campo Novo de Rondônia,1100700,110070,2016,6.17
Campo Novo de Rondônia,1100700,110070,2017,5.75
Campo Novo de Rondônia,1100700,110070,2018,16.84
Campo Novo de Rondônia,1100700,110070,2019,12.05
Campo Novo de Rondônia,1100700,110070,2020,5.78
Campo Novo de Rondônia,1100700,110070,2021,15.04
Campo Novo de Rondônia,1100700,110070,2022,36.5
Campo Novo de Rondônia,1100700,110070,2023,14.6
Candeias do Jamari,1100809,110080,1996,16.84
Candeias do Jamari,1100809,110080,1997,35.71
Candeias do Jamari,1100809,110080,1998,16.84
Candeias do Jamari,1100809,110080,1999,16.84
Candeias do Jamari,1100809,110080,2000,16.84
Candeias do Jamari,1100809,110080,2001,16.84
Candeias do Jamari,1100809,110080,2002,41.32
Candeias do Jamari,1100809,110080,2003,10.58
Candeias do Jamari,1100809,110080,2004,9.39
Candeias do Jamari,1100809,110080,2005,15.46
Candeias do Jamari,1100809,110080,2006,16.84
Candeias do Jamari,1100809,110080,2007,22.47
Candeias do Jamari,1100809,110080,2008,8.77
Candeias do Jamari,1100809,110080,2009,26.79
Candeias do Jamari,1100809,110080,2010,21.92
Candeias do Jamari,1100809,110080,2011,26.25
Candeias do Jamari,1100809,110080,2012,20.93
Candeias do Jamari,1100809,110080,2013,22.22
Candeias do Jamari,1100809,110080,2014,33.78
Candeias do Jamari,1100809,110080,2015,24.77
Candeias do Jamari,1100809,110080,2016,16.13
Candeias do Jamari,1100809,110080,2017,7.56
Candeias do Jamari,1100809,110080,2018,11.88
Candeias do Jamari,1100809,110080,2019,23.74
Candeias do Jamari,1100809,110080,2020,5.81
Candeias do Jamari,1100809,110080,2021,19.83
Candeias do Jamari,1100809,110080,2022,11.98
Candeias do Jamari,1100809,110080,2023,14.75
Castanheiras,1100908,110090,1996,16.84
Castanheiras,1100908,110090,1997,12.66
Castanheiras,1100908,110090,1998,15.38
Castanheiras,1100908,110090,1999,18.18
Castanheiras,1100908,110090,2000,12.2
Castanheiras,1100908,110090,2001,35.09
Castanheiras,1100908,110090,2002,30.77
Castanheiras,1100908,110090,2003,12.5
Castanheiras,1100908,110090,2004,15.87
Castanheiras,1100908,110090,2005,16.84
Castanheiras,1100908,110090,2006,16.84
Castanheiras,1100908,110090,2007,16.84
Castanheiras,1100908,110090,2008,16.84
Castanheiras,1100908,110090,2009,16.84
Castanheiras,1100908,110090,2010,18.87
Castanheiras,1100908,110090,2011,16.84
Castanheiras,1100908,110090,2012,18.87
Castanheiras,1100908,110090,2013,16.84
Castanheiras,1100908,110090,2014,21.74
Castanheiras,1100908,110090,2015,19.23
Castanheiras,1100908,110090,2016,16.84
Castanheiras,1100908,110090,2017,16.84
Castanheiras,1100908,110090,2018,16.84
Castanheiras,1100908,110090,2019,16.84
Castanheiras,1100908,110090,2020,27.03
Castanheiras,1100908,110090,2021,27.03
Castanheiras,1100908,110090,2022,16.84
Castanheiras,1100908,110090,2023,16.84
Chupinguaia,1100924,110092,1996,16.84
Chupinguaia,1100924,110092,1997,16.84
Chupinguaia,1100924,110092,1998,16.84
Chupinguaia,1100924,110092,1999,16.84
Chupinguaia,1100924,110092,2000,24.69
Chupinguaia,1100924,110092,2001,25.0
Chupinguaia,1100924,110092,2002,22.73
Chupinguaia,1100924,110092,2003,16.84
Chupinguaia,1100924,110092,2004,24.19
Chupinguaia,1100924,110092,2005,8.33
Chupinguaia,1100924,110092,2006,18.52
Chupinguaia,1100924,110092,2007,29.41
Chupinguaia,1100924,110092,2008,15.27
Chupinguaia,1100924,110092,2009,16.84
Chupinguaia,1100924,110092,2010,16.84
Chupinguaia,1100924,110092,2011,9.8
Chupinguaia,1100924,110092,2012,25.42
Chupinguaia,1100924,110092,2013,12.66
Chupinguaia,1100924,110092,2014,6.33
Chupinguaia,1100924,110092,2015,32.47
Chupinguaia,1100924,110092,2016,13.07
Chupinguaia,1100924,110092,2017,11.83
Chupinguaia,1100924,110092,2018,5.52
Chupinguaia,1100924,110092,2019,6.17
Chupinguaia,1100924,110092,2020,6.17
Chupinguaia,1100924,110092,2021,13.16
Chupinguaia,1100924,110092,2022,12.35
Chupinguaia,1100924,110092,2023,11.9
Cujubim,1100940,110094,1996,16.84
Cujubim,1100940,110094,1997,17.86
Cujubim,1100940,110094,1998,16.84
Cujubim,1100940,110094,1999,16.84
Cujubim,1100940,110094,2000,6.94
Cujubim,1100940,110094,2001,13.16
Cujubim,1100940,110094,2002,10.93
Cujubim,1100940,110094,2003,16.85
Cujubim,1100940,110094,2004,11.11
Cujubim,1100940,110094,2005,10.31
Cujubim,1100940,110094,2006,18.99
Cujubim,1100940,110094,2007,16.84
Cujubim,1100940,110094,2008,18.1
Cujubim,1100940,110094,2009,14.78
Cujubim,1100940,110094,2010,27.91
Cujubim,1100940,110094,2011,8.89
Cujubim,1100940,110094,2012,24.84
Cujubim,1100940,110094,2013,24.63
Cujubim,1100940,110094,2014,16.67
Cujubim,1100940,110094,2015,14.6
Cujubim,1100940,110094,2016,8.3
Cujubim,1100940,110094,2017,9.57
Cujubim,1100940,110094,2018,13.1
Cujubim,1100940,110094,2019,16.84
Cujubim,1100940,110094,2020,28.46
Cujubim,1100940,110094,2021,8.23
Cujubim,1100940,110094,2022,14.42
Cujubim,1100940,110094,2023,9.62
Governador Jorge Teixeira,1101005,110100,1996,16.84
Governador Jorge Teixeira,1101005,110100,1997,23.81
Governador Jorge Teixeira,1101005,110100,1998,25.64
Governador Jorge Teixeira,1101005,110100,1999,22.73
Governador Jorge Teixeira,1101005,110100,2000,23.26
Governador Jorge Teixeira,1101005,110100,2001,12.93
Governador Jorge Teixeira,1101005,110100,2002,19.92
Governador Jorge Teixeira,1101005,110100,2003,5.24
Governador Jorge Teixeira,1101005,110100,2004,22.22
Governador Jorge Teixeira,1101005,110100,2005,14.93
Governador Jorge Teixeira,1101005,110100,2006,11.43
Governador Jorge Teixeira,1101005,110100,2007,35.29
Governador Jorge Teixeira,1101005,110100,2008,16.84
Governador Jorge Teixeira,1101005,110100,2009,16.84
Governador Jorge Teixeira,1101005,110100,2010,6.06
Governador Jorge Teixeira,1101005,110100,2011,11.98
Governador Jorge Teixeira,1101005,110100,2012,30.08
Governador Jorge Teixeira,1101005,110100,2013,25.86
Governador Jorge Teixeira,1101005,110100,2014,16.13
Governador Jorge Teixeira,1101005,110100,2015,7.58
Governador Jorge Teixeira,1101005,110100,2016,8.93
Governador Jorge Teixeira,1101005,110100,2017,9.17
Governador Jorge Teixeira,1101005,110100,2018,22.56
Governador Jorge Teixeira,1101005,110100,2019,17.86
Governador Jorge Teixeira,1101005,110100,2020,11.63
Governador Jorge Teixeira,1101005,110100,2021,19.05
Governador Jorge Teixeira,1101005,110100,2022,23.26
Governador Jorge Teixeira,1101005,110100,2023,10.53
Itapuã do Oeste,1101104,110110,1996,16.84
Itapuã do Oeste,1101104,110110,1997,27.03
Itapuã do Oeste,1101104,110110,1998,29.41
Itapuã do Oeste,1101104,110110,1999,20.0
Itapuã do Oeste,1101104,110110,2000,16.84
Itapuã do Oeste,1101104,110110,2001,16.84
Itapuã do Oeste,1101104,110110,2002,17.86
